Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1003,0.0745,Linoleic Acid to Total-Fatty Acids percentage
Citrate,0.0942,0.0711,Citrate
XS-VLDL-FC%,0.0322,0.0516,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Gly,0.0475,0.0491,Glycine
His,0.0568,0.0482,Histidine
Albumin,0.0375,0.0438,Albumin
Acetate,0.0408,0.0379,Acetate
XL-HDL-C%,0.0275,0.0374,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0342,0.0348,Phospholipids to Total-Lipids in Very Small VLDL percentage
Val,0.0475,0.0343,Valine
Creatinine,0.0295,0.0331,Creatinine
IDL-FC%,0.0358,0.0315,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0250,0.0313,Acetone
LDL-size,0.0263,0.0259,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.0232,0.0250,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0200,0.0214,Phospholipids to Total-Lipids in Large LDL percentage
Tyr,0.0175,0.0205,Tyrosine
Acetoacetate,0.0177,0.0204,Acetoacetate
Ala,0.0128,0.0195,Alanine
Gln,0.0183,0.0185,Glutamine
XXL-VLDL-TG%,0.0167,0.0179,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,0.0195,0.0165,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0147,0.0160,Phospholipids to Total-Lipids in Small HDL percentage
DHA%,0.0123,0.0138,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0145,0.0133,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0120,0.0123,3-Hydroxybutyrate
Phe,0.0107,0.0122,Phenylalanine
M-LDL-C%,0.0107,0.0120,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0125,0.0116,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0077,0.0112,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0097,0.0106,Pyruvate
M-LDL-PL%,0.0087,0.0097,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0100,0.0093,Free Cholesterol to Total-Lipids in Very Large HDL percentage
HDL-size,0.0052,0.0087,Average Diameter for HDL Particles
Glu,0.0073,0.0087,Glucose
S-LDL-PL%,0.0090,0.0079,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL,0.0052,0.0074,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL%,0.0038,0.0070,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0050,0.0056,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-FC%,0.0042,0.0050,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,0.0023,0.0049,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0072,0.0045,Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,0.0060,0.0045,Cholesteryl Esters in Small HDL
Ile,0.0053,0.0044,Isoleucine
L-LDL-CE%,0.0040,0.0044,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0028,0.0038,Triglycerides to Total-Lipids in Large VLDL percentage
Lactate,0.0030,0.0037,Lactate
M-HDL-CE,0.0037,0.0037,Cholesteryl Esters in Medium HDL
GlycA,0.0025,0.0037,Glycoprotein Acetyls
L-HDL-PL%,0.0067,0.0034,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0030,0.0031,Glucose-lactate
L-VLDL-TG,0.0033,0.0031,Triglycerides in Large VLDL
Sc-ala,0.0012,0.0021,Spectrometer-corrected alanine
Unsaturation,0.0013,0.0012,Degree of Unsaturation
XL-HDL-CE%,0.0008,0.0010,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6%,0.0012,0.0009,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Leu,0.0015,0.0008,Leucine
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
