Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1767,0.3376,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0920,0.1825,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.0677,0.1317,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
GlycA,0.1978,0.1036,Glycoprotein Acetyls
IDL-CE,0.0407,0.0437,Cholesteryl Esters in IDL
Glu-lactate,0.1143,0.0359,Glucose-lactate
XS-VLDL-CE,0.0428,0.0345,Cholesteryl Esters in Very Small VLDL
LA,0.0357,0.0253,Linoleic Acid
L-LDL-TG%,0.0140,0.0222,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-C%,0.0280,0.0207,Cholesterol to Total-Lipids in Large HDL percentage
Gly,0.0617,0.0178,Glycine
IDL-CE%,0.0178,0.0094,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.0313,0.0093,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Albumin,0.0225,0.0051,Albumin
Glu,0.0153,0.0044,Glucose
IDL-P,0.0070,0.0030,Concentration of IDL Particles
L-HDL-CE%,0.0035,0.0023,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-P,0.0037,0.0021,Concentration of Very Large HDL Particles
XXL-VLDL-CE,0.0052,0.0020,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Tyr,0.0060,0.0016,Tyrosine
Remnant-C,0.0043,0.0015,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
3-Hydroxybutyrate,0.0053,0.0011,3-Hydroxybutyrate
L-LDL-C%,0.0012,0.0011,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-FC%,0.0027,0.0006,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-CE,0.0012,0.0005,Cholesteryl Esters in Medium VLDL
VLDL-CE,0.0008,0.0002,Cholesteryl Esters in VLDL
Creatinine,0.0007,0.0002,Creatinine
XL-HDL-FC,0.0002,3.3710e-05,Free Cholesterol in Very Large HDL
