Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1095,0.1103,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0677,0.0815,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0585,0.0641,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-CE%,0.0525,0.0513,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0488,0.0430,Citrate
Phe,0.0205,0.0378,Phenylalanine
Tyr,0.0352,0.0361,Tyrosine
Glu,0.0408,0.0348,Glucose
Val,0.0412,0.0307,Valine
Creatinine,0.0270,0.0304,Creatinine
GlycA,0.0418,0.0287,Glycoprotein Acetyls
Acetone,0.0315,0.0277,Acetone
Pyruvate,0.0282,0.0271,Pyruvate
IDL-PL%,0.0143,0.0251,Phospholipids to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0238,0.0242,3-Hydroxybutyrate
Sc-ala,0.0253,0.0242,Spectrometer-corrected alanine
Albumin,0.0343,0.0233,Albumin
Lactate,0.0162,0.0230,Lactate
His,0.0228,0.0226,Histidine
PUFA%,0.0192,0.0191,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0197,0.0189,Acetoacetate
Gln,0.0187,0.0188,Glutamine
MUFA%,0.0148,0.0185,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0242,0.0184,Phospholipids to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0255,0.0183,Glucose-lactate
Total-BCAA,0.0248,0.0168,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-size,0.0157,0.0162,Average Diameter for LDL Particles
Acetate,0.0205,0.0149,Acetate
IDL-FC%,0.0043,0.0115,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0082,0.0103,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0062,0.0091,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0088,0.0075,Degree of Unsaturation
L-HDL-FC%,0.0048,0.0065,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0060,0.0061,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.0053,0.0056,Glycine
Ile,0.0043,0.0048,Isoleucine
XL-HDL-CE%,0.0028,0.0047,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0035,0.0042,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0033,0.0039,Leucine
Omega-6%,0.0023,0.0034,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0025,0.0030,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0033,0.0027,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL,0.0025,0.0026,Phospholipids in Small LDL
Omega-6/Omega-3,0.0030,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,0.0015,0.0021,Alanine
DHA%,0.0022,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0003,0.0007,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0013,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0002,0.0003,Docosahexaenoic Acid
XXL-VLDL-TG%,0.0002,0.0001,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
