Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-CE,0.0897,0.2361,Cholesteryl Esters in Large HDL
XL-HDL-FC%,0.1255,0.1624,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.1332,0.0932,Creatinine
Gly,0.0860,0.0611,Glycine
L-VLDL-TG%,0.0660,0.0561,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-P,0.0258,0.0548,Concentration of Large HDL Particles
S-HDL-PL,0.0398,0.0267,Phospholipids in Small HDL
Glu,0.0298,0.0241,Glucose
PC,0.0272,0.0194,Phosphatidylcholines
HDL-C,0.0287,0.0192,HDL Cholesterol
Acetone,0.0298,0.0170,Acetone
Omega-3%,0.0240,0.0140,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0217,0.0135,Albumin
IDL-FC%,0.0187,0.0133,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0202,0.0130,Average Diameter for LDL Particles
S-HDL-PL%,0.0168,0.0111,Phospholipids to Total-Lipids in Small HDL percentage
Total-BCAA,0.0153,0.0101,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
HDL-FC,0.0147,0.0097,Free Cholesterol in HDL
Omega-6,0.0162,0.0094,Omega-6 Fatty Acids
L-HDL-L,0.0047,0.0091,Total-Lipids in Large HDL
3-Hydroxybutyrate,0.0117,0.0089,3-Hydroxybutyrate
XL-HDL-FC,0.0130,0.0084,Free Cholesterol in Very Large HDL
GlycA,0.0140,0.0084,Glycoprotein Acetyls
His,0.0105,0.0080,Histidine
Phe,0.0075,0.0070,Phenylalanine
Val,0.0060,0.0068,Valine
Lactate,0.0095,0.0066,Lactate
XXL-VLDL-PL%,0.0052,0.0064,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0062,0.0060,Acetoacetate
M-HDL-PL,0.0068,0.0059,Phospholipids in Medium HDL
Glu-lactate,0.0062,0.0045,Glucose-lactate
XS-VLDL-FC%,0.0067,0.0043,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0068,0.0042,Pyruvate
M-VLDL-PL%,0.0048,0.0042,Phospholipids to Total-Lipids in Medium VLDL percentage
LA%,0.0050,0.0041,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0047,0.0035,Phospholipids to Total-Lipids in IDL percentage
SFA%,0.0047,0.0028,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0037,0.0028,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,0.0028,0.0026,Alanine
XL-VLDL-FC%,0.0032,0.0023,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Gln,0.0042,0.0022,Glutamine
S-LDL-C%,0.0028,0.0019,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0027,0.0017,Phospholipids to Total-Lipids in Medium LDL percentage
Citrate,0.0032,0.0016,Citrate
M-LDL-C%,0.0013,0.0014,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0007,0.0013,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0020,0.0012,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.0020,0.0011,Omega-3 Fatty Acids
Ile,0.0018,0.0011,Isoleucine
S-HDL-FC%,0.0015,0.0010,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0007,0.0009,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0007,0.0008,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0012,0.0006,Leucine
S-LDL-CE%,0.0008,0.0006,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Sc-ala,0.0008,0.0005,Spectrometer-corrected alanine
Tyr,0.0003,0.0004,Tyrosine
L-HDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Large HDL percentage
DHA,0.0002,0.0003,Docosahexaenoic Acid
Unsaturation,0.0002,7.3391e-05,Degree of Unsaturation
