Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-CE,0.0883,0.1851,Cholesteryl Esters in Large HDL
HDL-CE,0.0657,0.1672,Cholesteryl Esters in HDL
Creatinine,0.2158,0.1495,Creatinine
IDL-CE%,0.0858,0.0782,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB/ApoA1,0.0657,0.0415,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL%,0.0303,0.0397,Phospholipids to Total-Lipids in Very Small VLDL percentage
Albumin,0.0560,0.0395,Albumin
LA%,0.0610,0.0393,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C,0.0173,0.0334,Cholesterol in Large HDL
Gly,0.0443,0.0259,Glycine
S-LDL-CE%,0.0310,0.0254,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu,0.0387,0.0246,Glucose
XS-VLDL-CE%,0.0177,0.0215,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-C,0.0120,0.0162,HDL Cholesterol
GlycA,0.0375,0.0148,Glycoprotein Acetyls
S-LDL-PL%,0.0127,0.0100,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL,0.0093,0.0100,Phospholipids in Large HDL
IDL-CE,0.0078,0.0088,Cholesteryl Esters in IDL
Phe,0.0130,0.0082,Phenylalanine
XL-HDL-FC%,0.0082,0.0061,Free Cholesterol to Total-Lipids in Very Large HDL percentage
LA,0.0078,0.0061,Linoleic Acid
IDL-C%,0.0033,0.0056,Cholesterol to Total-Lipids in IDL percentage
HDL-size,0.0053,0.0053,Average Diameter for HDL Particles
PUFA%,0.0052,0.0041,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0093,0.0040,Citrate
IDL-C,0.0028,0.0039,Cholesterol in IDL
Omega-6%,0.0047,0.0035,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0060,0.0034,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-PL%,0.0057,0.0033,Phospholipids to Total-Lipids in Small HDL percentage
Gln,0.0047,0.0029,Glutamine
Acetoacetate,0.0045,0.0027,Acetoacetate
Tyr,0.0072,0.0022,Tyrosine
IDL-PL%,0.0020,0.0018,Phospholipids to Total-Lipids in IDL percentage
Val,0.0035,0.0015,Valine
XS-VLDL-FC%,0.0025,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,0.0015,0.0008,3-Hydroxybutyrate
M-LDL-TG,0.0017,0.0007,Triglycerides in Medium LDL
XL-VLDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
His,0.0007,0.0003,Histidine
Lactate,0.0005,0.0003,Lactate
Unsaturation,0.0005,0.0002,Degree of Unsaturation
Acetate,0.0003,9.8511e-05,Acetate
Pyruvate,0.0002,7.5308e-05,Pyruvate
