Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3325,0.6586,Creatinine
Gly,0.1578,0.0727,Glycine
GlycA,0.1593,0.0666,Glycoprotein Acetyls
PC,0.0587,0.0408,Phosphatidylcholines
L-HDL-PL,0.0413,0.0324,Phospholipids in Large HDL
HDL-PL,0.0287,0.0229,Phospholipids in HDL
L-HDL-FC,0.0247,0.0155,Free Cholesterol in Large HDL
Albumin,0.0280,0.0127,Albumin
XL-HDL-C%,0.0180,0.0127,Cholesterol to Total-Lipids in Very Large HDL percentage
Cholines,0.0143,0.0085,Total-Cholines
XL-HDL-FC%,0.0167,0.0083,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,0.0173,0.0066,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-CE,0.0115,0.0055,Cholesteryl Esters in Very Small VLDL
HDL-FC,0.0065,0.0049,Free Cholesterol in HDL
Glu-lactate,0.0157,0.0045,Glucose-lactate
Pyruvate,0.0115,0.0044,Pyruvate
XS-VLDL-C,0.0078,0.0041,Cholesterol in Very Small VLDL
VLDL-size,0.0088,0.0035,Average Diameter for VLDL Particles
XL-HDL-PL%,0.0067,0.0028,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,0.0022,0.0017,Average Diameter for HDL Particles
Citrate,0.0058,0.0015,Citrate
Gln,0.0045,0.0014,Glutamine
Acetone,0.0052,0.0014,Acetone
L-HDL-PL%,0.0042,0.0013,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,0.0020,0.0009,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-PL,0.0023,0.0008,Phospholipids in Very Small VLDL
Phosphoglyc,0.0007,0.0006,Phosphoglycerides
3-Hydroxybutyrate,0.0010,0.0004,3-Hydroxybutyrate
IDL-FC%,0.0010,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0008,0.0003,Average Diameter for LDL Particles
SFA%,0.0007,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0007,0.0002,Valine
M-LDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-L,0.0005,0.0002,Total-Lipids in Large HDL
Phe,0.0005,0.0002,Phenylalanine
Leu,0.0005,0.0002,Leucine
L-LDL-CE%,0.0003,0.0001,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0002,8.1298e-05,Phospholipids to Total-Lipids in Medium HDL percentage
Lactate,0.0002,8.0566e-05,Lactate
XXL-VLDL-FC%,0.0003,7.5093e-05,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0002,4.3461e-05,Phospholipids to Total-Lipids in Large LDL percentage
