Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2148,0.2032,Glycoprotein Acetyls
Albumin,0.1773,0.2002,Albumin
IDL-CE%,0.0683,0.1469,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0968,0.0683,Creatinine
L-LDL-TG%,0.0463,0.0576,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0370,0.0519,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.0643,0.0488,Citrate
Glu-lactate,0.0475,0.0420,Glucose-lactate
Leu,0.0577,0.0414,Leucine
L-LDL-CE%,0.0260,0.0217,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gln,0.0252,0.0174,Glutamine
Tyr,0.0205,0.0159,Tyrosine
Total-BCAA,0.0183,0.0136,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.0140,0.0114,Valine
Glu,0.0147,0.0097,Glucose
XS-VLDL-FC%,0.0078,0.0058,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA%,0.0070,0.0048,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0050,0.0044,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,0.0053,0.0039,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0045,0.0032,Lactate
MUFA%,0.0042,0.0025,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0035,0.0024,Docosahexaenoic Acid
IDL-TG,0.0022,0.0024,Triglycerides in IDL
Gly,0.0042,0.0023,Glycine
IDL-FC%,0.0027,0.0021,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0017,0.0017,Acetone
VLDL-size,0.0028,0.0015,Average Diameter for VLDL Particles
L-HDL-FC%,0.0018,0.0015,Free Cholesterol to Total-Lipids in Large HDL percentage
3-Hydroxybutyrate,0.0018,0.0014,3-Hydroxybutyrate
XL-HDL-FC%,0.0018,0.0013,Free Cholesterol to Total-Lipids in Very Large HDL percentage
LA%,0.0022,0.0013,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,0.0018,0.0012,Degree of Unsaturation
Pyruvate,0.0018,0.0010,Pyruvate
Sc-ala,0.0015,0.0009,Spectrometer-corrected alanine
Acetate,0.0015,0.0009,Acetate
Phe,0.0012,0.0007,Phenylalanine
XXL-VLDL-FC%,0.0012,0.0007,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0008,0.0005,Histidine
Omega-3,0.0007,0.0005,Omega-3 Fatty Acids
PUFA/MUFA,0.0008,0.0004,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ile,0.0005,0.0003,Isoleucine
XXL-VLDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0002,7.2646e-05,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0002,6.3583e-05,Average Diameter for LDL Particles
