Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Tyr,0.1137,0.0977,Tyrosine
DHA,0.0812,0.0820,Docosahexaenoic Acid
Val,0.0358,0.0524,Valine
Creatinine,0.0505,0.0486,Creatinine
LDL-size,0.0542,0.0447,Average Diameter for LDL Particles
Ile,0.0410,0.0429,Isoleucine
Gly,0.0413,0.0400,Glycine
M-LDL-CE%,0.0445,0.0392,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Albumin,0.0432,0.0372,Albumin
Leu,0.0408,0.0365,Leucine
3-Hydroxybutyrate,0.0330,0.0354,3-Hydroxybutyrate
Citrate,0.0345,0.0329,Citrate
Glu-lactate,0.0222,0.0243,Glucose-lactate
His,0.0193,0.0221,Histidine
Lactate,0.0263,0.0206,Lactate
Ala,0.0183,0.0201,Alanine
Gln,0.0247,0.0198,Glutamine
M-HDL-FC%,0.0185,0.0198,Free Cholesterol to Total-Lipids in Medium HDL percentage
Unsaturation,0.0177,0.0187,Degree of Unsaturation
Acetone,0.0225,0.0172,Acetone
S-LDL-CE%,0.0090,0.0153,Cholesteryl Esters to Total-Lipids in Small LDL percentage
GlycA,0.0120,0.0141,Glycoprotein Acetyls
LA%,0.0115,0.0132,Linoleic Acid to Total-Fatty Acids percentage
SFA%,0.0115,0.0126,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0127,0.0126,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0105,0.0120,Phospholipids to Total-Lipids in IDL percentage
Total-BCAA,0.0107,0.0105,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-PL%,0.0065,0.0104,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0105,0.0103,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0093,0.0101,Spectrometer-corrected alanine
Pyruvate,0.0073,0.0095,Pyruvate
Acetate,0.0048,0.0087,Acetate
M-LDL-PL%,0.0105,0.0086,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0105,0.0083,Phospholipids to Total-Lipids in Large LDL percentage
Omega-3%,0.0072,0.0075,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0070,0.0072,Omega-3 Fatty Acids
Phe,0.0057,0.0071,Phenylalanine
L-LDL-CE%,0.0053,0.0065,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0053,0.0062,Glucose
MUFA%,0.0037,0.0060,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0043,0.0058,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0050,0.0058,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0060,0.0056,Acetoacetate
DHA%,0.0042,0.0053,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0058,0.0047,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0050,0.0043,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0018,0.0035,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.0022,0.0029,Free Cholesterol to Total-Lipids in Medium LDL percentage
TG/PG,0.0020,0.0026,Triglycerides to Phosphoglycerides ratio
M-LDL-C%,0.0017,0.0024,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL%,0.0018,0.0022,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0013,0.0021,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-TG%,0.0015,0.0011,Triglycerides to Total-Lipids in IDL percentage
IDL-CE%,0.0010,0.0011,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0007,0.0010,Phospholipids to Total-Lipids in Large HDL percentage
