Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0727,0.1950,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.2312,0.1763,Glycoprotein Acetyls
Albumin,0.2072,0.1737,Albumin
L-LDL-C%,0.0565,0.1109,Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0425,0.0405,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0460,0.0369,Valine
PUFA,0.0422,0.0341,Polyunsaturated Fatty Acids
XS-VLDL-CE%,0.0208,0.0305,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Glu,0.0452,0.0279,Glucose
Total-BCAA,0.0227,0.0205,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Creatinine,0.0248,0.0174,Creatinine
Leu,0.0283,0.0170,Leucine
IDL-CE%,0.0125,0.0167,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE%,0.0150,0.0138,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0187,0.0131,Cholesteryl Esters to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0162,0.0105,3-Hydroxybutyrate
PUFA%,0.0127,0.0085,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA,0.0122,0.0084,Linoleic Acid
Citrate,0.0093,0.0070,Citrate
Phe,0.0097,0.0057,Phenylalanine
His,0.0075,0.0055,Histidine
Glu-lactate,0.0078,0.0049,Glucose-lactate
Tyr,0.0062,0.0045,Tyrosine
S-LDL-C%,0.0042,0.0043,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.0048,0.0032,Omega-3 Fatty Acids
L-HDL-PL%,0.0050,0.0023,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0035,0.0019,Degree of Unsaturation
Omega-6,0.0018,0.0017,Omega-6 Fatty Acids
S-LDL-PL%,0.0022,0.0016,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3%,0.0018,0.0011,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0015,0.0009,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetate,0.0013,0.0006,Acetate
Acetoacetate,0.0012,0.0006,Acetoacetate
S-HDL-FC%,0.0010,0.0006,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.0008,0.0005,Isoleucine
Sc-ala,0.0010,0.0004,Spectrometer-corrected alanine
XXL-VLDL-CE,0.0005,0.0003,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,0.0003,0.0003,Triglycerides in Medium VLDL
L-VLDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0003,0.0001,Free Cholesterol in Very Large HDL
Gln,0.0002,5.5599e-05,Glutamine
Gly,0.0002,5.3233e-05,Glycine
Ala,0.0002,4.8913e-05,Alanine
