Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
SFA%,0.0357,0.0627,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0518,0.0564,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG,0.0915,0.0530,Triglycerides in Large VLDL
Glu-lactate,0.0405,0.0433,Glucose-lactate
XS-VLDL-FC%,0.0482,0.0375,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,0.0512,0.0366,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Pyruvate,0.0460,0.0347,Pyruvate
XXL-VLDL-C%,0.0120,0.0336,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0405,0.0334,Lactate
M-LDL-P,0.0413,0.0330,Concentration of Medium LDL Particles
GlycA,0.0360,0.0289,Glycoprotein Acetyls
His,0.0322,0.0287,Histidine
Tyr,0.0347,0.0261,Tyrosine
Leu,0.0188,0.0251,Leucine
M-LDL-C%,0.0333,0.0249,Cholesterol to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0227,0.0224,3-Hydroxybutyrate
Glu,0.0180,0.0218,Glucose
Unsaturation,0.0203,0.0213,Degree of Unsaturation
LDL-size,0.0157,0.0204,Average Diameter for LDL Particles
Acetate,0.0120,0.0188,Acetate
Gln,0.0110,0.0182,Glutamine
L-LDL-FC%,0.0170,0.0181,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0122,0.0177,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,0.0307,0.0166,Glycine
Acetoacetate,0.0098,0.0160,Acetoacetate
Creatinine,0.0073,0.0155,Creatinine
Albumin,0.0138,0.0134,Albumin
S-LDL-PL%,0.0098,0.0131,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.0187,0.0129,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Ala,0.0082,0.0126,Alanine
M-LDL-CE%,0.0063,0.0111,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3%,0.0140,0.0111,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,0.0093,0.0102,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.0060,0.0095,Triglycerides in Very Large HDL
M-VLDL-FC,0.0048,0.0094,Free Cholesterol in Medium VLDL
L-LDL-CE%,0.0037,0.0092,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.0080,0.0089,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0058,0.0077,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0065,0.0070,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0070,0.0064,Acetone
S-LDL-C,0.0080,0.0063,Cholesterol in Small LDL
S-LDL-CE%,0.0108,0.0062,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Citrate,0.0040,0.0055,Citrate
ApoB/ApoA1,0.0043,0.0053,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA%,0.0022,0.0052,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0030,0.0048,Spectrometer-corrected alanine
S-LDL-TG%,0.0032,0.0045,Triglycerides to Total-Lipids in Small LDL percentage
Phe,0.0025,0.0042,Phenylalanine
XL-HDL-C%,0.0045,0.0040,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL,0.0040,0.0037,Phospholipids in Small LDL
M-LDL-TG%,0.0023,0.0035,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0015,0.0034,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.0015,0.0034,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C,0.0045,0.0034,Cholesterol in Medium VLDL
XS-VLDL-PL%,0.0053,0.0033,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0023,0.0032,Phospholipids to Total-Lipids in IDL percentage
Omega-6%,0.0038,0.0027,Omega-6 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0010,0.0027,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-C,0.0047,0.0025,LDL Cholesterol
L-VLDL-FC%,0.0027,0.0020,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-CE%,0.0010,0.0020,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Val,0.0015,0.0016,Valine
XL-HDL-CE%,0.0010,0.0012,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.0008,0.0011,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-FC,0.0003,0.0010,Free Cholesterol in Large HDL
S-HDL-FC%,0.0005,0.0010,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.0005,0.0010,Isoleucine
L-HDL-PL%,0.0003,0.0008,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,0.0008,0.0008,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,0.0007,0.0008,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.0005,0.0007,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-CE%,0.0008,0.0003,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-P,0.0007,0.0003,Concentration of Large VLDL Particles
L-VLDL-TG%,0.0010,0.0003,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0010,0.0002,Triglycerides in Large HDL
