Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
MUFA%,0.0624,0.0722,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,0.0565,0.0575,Triglycerides to Total-Lipids in Large HDL percentage
Omega-3%,0.0634,0.0533,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0695,0.0531,Citrate
Albumin,0.0612,0.0525,Albumin
Unsaturation,0.0535,0.0491,Degree of Unsaturation
Acetoacetate,0.0545,0.0464,Acetoacetate
Pyruvate,0.0383,0.0435,Pyruvate
PUFA/MUFA,0.0327,0.0401,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetone,0.0262,0.0388,Acetone
3-Hydroxybutyrate,0.0350,0.0356,3-Hydroxybutyrate
His,0.0233,0.0343,Histidine
IDL-PL%,0.0320,0.0279,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0248,0.0269,Average Diameter for LDL Particles
Lactate,0.0247,0.0260,Lactate
Acetate,0.0223,0.0244,Acetate
DHA%,0.0228,0.0238,Docosahexaenoic Acid to Total-Fatty Acids percentage
Phe,0.0215,0.0213,Phenylalanine
Gln,0.0240,0.0203,Glutamine
L-HDL-P,0.0200,0.0200,Concentration of Large HDL Particles
Tyr,0.0215,0.0193,Tyrosine
M-HDL-PL%,0.0192,0.0167,Phospholipids to Total-Lipids in Medium HDL percentage
Val,0.0157,0.0149,Valine
Creatinine,0.0100,0.0148,Creatinine
Glu,0.0108,0.0144,Glucose
L-HDL-TG,0.0182,0.0130,Triglycerides in Large HDL
GlycA,0.0120,0.0122,Glycoprotein Acetyls
Leu,0.0125,0.0121,Leucine
Ala,0.0047,0.0108,Alanine
DHA,0.0110,0.0096,Docosahexaenoic Acid
Glu-lactate,0.0052,0.0094,Glucose-lactate
Gly,0.0082,0.0092,Glycine
L-LDL-PL%,0.0075,0.0077,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0107,0.0077,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0085,0.0076,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-PL%,0.0052,0.0070,Phospholipids to Total-Lipids in Medium LDL percentage
SFA%,0.0085,0.0069,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0055,0.0046,Spectrometer-corrected alanine
IDL-FC%,0.0032,0.0036,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.0048,0.0036,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,0.0027,0.0031,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0020,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-PL%,0.0022,0.0026,Phospholipids to Total-Lipids in Small LDL percentage
IDL-C%,0.0035,0.0024,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL%,0.0028,0.0023,Phospholipids to Total-Lipids in Very Large HDL percentage
Ile,0.0018,0.0022,Isoleucine
XXL-VLDL-FC%,0.0025,0.0021,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0025,0.0021,Free Cholesterol to Total-Lipids in Small HDL percentage
Total-BCAA,0.0020,0.0020,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0012,0.0017,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0025,0.0014,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.0008,0.0010,Polyunsaturated Fatty Acids
M-VLDL-L,0.0007,0.0008,Total-Lipids in Medium VLDL
LA%,0.0008,0.0006,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-CE%,0.0002,0.0004,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0003,0.0004,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
