Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2153,0.3401,Creatinine
Albumin,0.1472,0.1476,Albumin
Lactate,0.0528,0.0647,Lactate
Tyr,0.0413,0.0403,Tyrosine
Glu,0.0538,0.0338,Glucose
Ile,0.0293,0.0327,Isoleucine
Sc-ala,0.0128,0.0312,Spectrometer-corrected alanine
GlycA,0.0593,0.0300,Glycoprotein Acetyls
XS-VLDL-PL%,0.0580,0.0282,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0317,0.0205,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0370,0.0186,Cholesterol to Total-Lipids in Large LDL percentage
Acetoacetate,0.0288,0.0164,Acetoacetate
XL-VLDL-TG,0.0038,0.0104,Triglycerides in Very Large VLDL
L-VLDL-FC%,0.0112,0.0097,Free Cholesterol to Total-Lipids in Large VLDL percentage
SFA%,0.0143,0.0095,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0022,0.0093,Phospholipids to Total-Lipids in Small LDL percentage
Val,0.0070,0.0084,Valine
Gln,0.0128,0.0084,Glutamine
Acetone,0.0158,0.0074,Acetone
3-Hydroxybutyrate,0.0125,0.0073,3-Hydroxybutyrate
Acetate,0.0090,0.0072,Acetate
Glu-lactate,0.0083,0.0062,Glucose-lactate
LA%,0.0077,0.0060,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0070,0.0060,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-TG,0.0032,0.0057,Triglycerides in Very Large HDL
S-LDL-CE%,0.0067,0.0054,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0045,0.0053,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0073,0.0053,Leucine
TG/PG,0.0027,0.0046,Triglycerides to Phosphoglycerides ratio
L-LDL-FC%,0.0075,0.0046,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-BCAA,0.0042,0.0044,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-PL%,0.0068,0.0043,Phospholipids to Total-Lipids in Large LDL percentage
Citrate,0.0035,0.0035,Citrate
XXL-VLDL-C,0.0003,0.0033,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-FC%,0.0042,0.0033,Free Cholesterol to Total-Lipids in Medium HDL percentage
Pyruvate,0.0052,0.0032,Pyruvate
XXL-VLDL-FC%,0.0037,0.0032,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0028,0.0028,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0065,0.0028,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0035,0.0028,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0025,0.0023,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0023,0.0020,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0028,0.0020,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL,0.0025,0.0019,Phospholipids in Small LDL
Phe,0.0018,0.0017,Phenylalanine
XS-VLDL-CE%,0.0033,0.0015,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Ala,0.0013,0.0015,Alanine
Total-PL,0.0032,0.0014,Total-Phospholipids in Lipoprotein Particles
M-LDL-FC%,0.0005,0.0014,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0030,0.0013,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,0.0018,0.0013,Free Cholesterol to Total-Lipids in IDL percentage
MUFA%,0.0012,0.0011,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0018,0.0010,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,0.0007,0.0010,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,0.0022,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG,0.0018,0.0009,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,0.0010,0.0009,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Unsaturation,0.0008,0.0009,Degree of Unsaturation
LDL-size,0.0015,0.0009,Average Diameter for LDL Particles
DHA,0.0007,0.0009,Docosahexaenoic Acid
