Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-PL%,0.1179,0.1479,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,0.0887,0.0826,Glutamine
Glu,0.0975,0.0783,Glucose
IDL-CE%,0.0857,0.0740,Cholesteryl Esters to Total-Lipids in IDL percentage
Gly,0.0366,0.0458,Glycine
Citrate,0.0354,0.0379,Citrate
Tyr,0.0239,0.0336,Tyrosine
Creatinine,0.0255,0.0310,Creatinine
GlycA,0.0234,0.0292,Glycoprotein Acetyls
S-LDL-C%,0.0269,0.0265,Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.0324,0.0258,Average Diameter for LDL Particles
S-HDL-CE,0.0098,0.0250,Cholesteryl Esters in Small HDL
M-HDL-PL%,0.0167,0.0230,Phospholipids to Total-Lipids in Medium HDL percentage
Glu-lactate,0.0199,0.0192,Glucose-lactate
Albumin,0.0316,0.0184,Albumin
Val,0.0257,0.0183,Valine
S-HDL-FC%,0.0204,0.0179,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.0169,0.0164,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0168,0.0152,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0103,0.0146,Acetone
LA%,0.0132,0.0122,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0032,0.0118,3-Hydroxybutyrate
XXL-VLDL-C%,0.0140,0.0115,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0165,0.0114,Degree of Unsaturation
L-LDL-CE%,0.0102,0.0112,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Sc-ala,0.0102,0.0109,Spectrometer-corrected alanine
M-LDL-PL%,0.0119,0.0103,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0135,0.0101,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0040,0.0092,Pyruvate
L-HDL-PL%,0.0070,0.0085,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,0.0028,0.0077,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-CE%,0.0077,0.0075,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Ala,0.0097,0.0071,Alanine
Leu,0.0072,0.0069,Leucine
L-HDL-FC%,0.0090,0.0067,Free Cholesterol to Total-Lipids in Large HDL percentage
Phe,0.0070,0.0057,Phenylalanine
Lactate,0.0088,0.0057,Lactate
His,0.0088,0.0056,Histidine
L-LDL-C%,0.0080,0.0054,Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.0068,0.0047,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0047,0.0046,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,0.0045,0.0046,Triglycerides in Large HDL
Total-BCAA,0.0079,0.0044,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0072,0.0044,Acetoacetate
Ile,0.0017,0.0042,Isoleucine
L-LDL-PL%,0.0035,0.0041,Phospholipids to Total-Lipids in Large LDL percentage
DHA%,0.0037,0.0028,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0042,0.0025,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0025,0.0024,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0025,0.0023,Total-Lipids in Small HDL
XL-HDL-CE%,0.0020,0.0022,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.0037,0.0021,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-TG%,0.0018,0.0018,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.0018,0.0016,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0023,0.0012,Acetate
IDL-FC%,0.0010,0.0009,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,0.0007,0.0008,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-3%,0.0012,0.0008,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Very Large VLDL percentage
MUFA%,0.0003,0.0005,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0002,0.0004,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
