Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1872,0.1708,Glycoprotein Acetyls
L-LDL-TG%,0.0505,0.1009,Triglycerides to Total-Lipids in Large LDL percentage
Val,0.1085,0.0976,Valine
S-HDL-PL%,0.0580,0.0838,Phospholipids to Total-Lipids in Small HDL percentage
LA%,0.0632,0.0823,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0882,0.0591,Albumin
Total-BCAA,0.0573,0.0510,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6/Omega-3,0.0427,0.0435,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-C%,0.0333,0.0381,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.0372,0.0354,Leucine
XL-HDL-FC%,0.0300,0.0343,Free Cholesterol to Total-Lipids in Very Large HDL percentage
SM,0.0245,0.0245,Sphingomyelins
Tyr,0.0290,0.0228,Tyrosine
XXL-VLDL-FC%,0.0250,0.0215,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0233,0.0189,Creatinine
3-Hydroxybutyrate,0.0155,0.0132,3-Hydroxybutyrate
L-LDL-PL%,0.0157,0.0130,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0173,0.0126,Histidine
Ile,0.0140,0.0111,Isoleucine
VLDL-size,0.0140,0.0100,Average Diameter for VLDL Particles
M-HDL-CE,0.0062,0.0093,Cholesteryl Esters in Medium HDL
L-HDL-TG,0.0078,0.0092,Triglycerides in Large HDL
LDL-size,0.0095,0.0069,Average Diameter for LDL Particles
Glu,0.0077,0.0049,Glucose
Omega-6%,0.0047,0.0037,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0038,0.0035,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-TG,0.0027,0.0025,Triglycerides in Large LDL
Gln,0.0033,0.0022,Glutamine
Phe,0.0027,0.0020,Phenylalanine
HDL-FC,0.0025,0.0019,Free Cholesterol in HDL
Glu-lactate,0.0027,0.0014,Glucose-lactate
Omega-3%,0.0017,0.0013,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0017,0.0012,Phospholipids to Total-Lipids in IDL percentage
IDL-CE%,0.0010,0.0010,Cholesteryl Esters to Total-Lipids in IDL percentage
Ala,0.0015,0.0009,Alanine
Gly,0.0013,0.0008,Glycine
Citrate,0.0010,0.0008,Citrate
Lactate,0.0012,0.0007,Lactate
Acetate,0.0008,0.0006,Acetate
Acetoacetate,0.0008,0.0005,Acetoacetate
Acetone,0.0005,0.0003,Acetone
Unsaturation,0.0005,0.0003,Degree of Unsaturation
L-HDL-PL%,0.0002,6.8546e-05,Phospholipids to Total-Lipids in Large HDL percentage
