Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.1262,0.2777,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.1383,0.1158,Creatinine
LA,0.0897,0.0876,Linoleic Acid
LA%,0.0665,0.0770,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0710,0.0507,Albumin
IDL-C%,0.0308,0.0403,Cholesterol to Total-Lipids in IDL percentage
Acetate,0.0513,0.0401,Acetate
Gln,0.0528,0.0345,Glutamine
Glu,0.0428,0.0305,Glucose
IDL-CE,0.0233,0.0291,Cholesteryl Esters in IDL
Glu-lactate,0.0365,0.0255,Glucose-lactate
Acetone,0.0405,0.0253,Acetone
Val,0.0230,0.0150,Valine
SFA%,0.0183,0.0137,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0147,0.0135,Phospholipids to Total-Lipids in Large HDL percentage
Tyr,0.0178,0.0122,Tyrosine
Sc-ala,0.0150,0.0101,Spectrometer-corrected alanine
His,0.0155,0.0099,Histidine
Leu,0.0183,0.0098,Leucine
S-VLDL-PL%,0.0105,0.0096,Phospholipids to Total-Lipids in Small VLDL percentage
Acetoacetate,0.0108,0.0088,Acetoacetate
Gly,0.0117,0.0081,Glycine
L-LDL-C%,0.0092,0.0079,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0087,0.0077,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0057,0.0036,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ile,0.0050,0.0036,Isoleucine
XXL-VLDL-L,0.0047,0.0031,Total-Lipids in Chylomicrons and Extremely Large VLDL
PUFA,0.0027,0.0028,Polyunsaturated Fatty Acids
3-Hydroxybutyrate,0.0047,0.0026,3-Hydroxybutyrate
Citrate,0.0035,0.0023,Citrate
S-HDL-TG%,0.0032,0.0023,Triglycerides to Total-Lipids in Small HDL percentage
Omega-6%,0.0023,0.0021,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Ala,0.0035,0.0021,Alanine
XL-HDL-FC,0.0035,0.0021,Free Cholesterol in Very Large HDL
Phe,0.0017,0.0018,Phenylalanine
XL-VLDL-PL%,0.0018,0.0018,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-BCAA,0.0015,0.0013,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-PL%,0.0020,0.0013,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.0013,0.0011,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0017,0.0008,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0013,0.0008,Average Diameter for LDL Particles
M-HDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE%,0.0010,0.0005,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0005,0.0004,Phospholipids to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0008,0.0004,Pyruvate
S-HDL-C%,0.0007,0.0004,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.0005,0.0004,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Large HDL percentage
GlycA,0.0003,0.0002,Glycoprotein Acetyls
S-HDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0002,8.0237e-05,Phospholipids to Total-Lipids in Small LDL percentage
