Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Pyruvate,0.0623,0.0595,Pyruvate
Ile,0.0377,0.0576,Isoleucine
IDL-FC%,0.0642,0.0523,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0460,0.0479,Phenylalanine
Acetoacetate,0.0332,0.0423,Acetoacetate
Ala,0.0247,0.0406,Alanine
Sc-ala,0.0290,0.0375,Spectrometer-corrected alanine
Leu,0.0285,0.0360,Leucine
S-LDL-PL,0.0450,0.0337,Phospholipids in Small LDL
Albumin,0.0195,0.0326,Albumin
3-Hydroxybutyrate,0.0292,0.0322,3-Hydroxybutyrate
L-HDL-PL%,0.0365,0.0321,Phospholipids to Total-Lipids in Large HDL percentage
His,0.0505,0.0309,Histidine
Acetone,0.0308,0.0294,Acetone
L-LDL-PL%,0.0337,0.0294,Phospholipids to Total-Lipids in Large LDL percentage
Tyr,0.0348,0.0289,Tyrosine
LA%,0.0280,0.0240,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0175,0.0233,Creatinine
XS-VLDL-FC%,0.0323,0.0224,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Citrate,0.0198,0.0177,Citrate
DHA%,0.0285,0.0176,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,0.0218,0.0174,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Glu,0.0215,0.0166,Glucose
M-LDL-C%,0.0107,0.0159,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.0085,0.0158,Glycine
Omega-3,0.0152,0.0157,Omega-3 Fatty Acids
IDL-PL%,0.0098,0.0142,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0170,0.0139,Glucose-lactate
Total-BCAA,0.0127,0.0134,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-C%,0.0123,0.0130,Cholesterol to Total-Lipids in Small LDL percentage
LA,0.0168,0.0118,Linoleic Acid
XL-HDL-FC,0.0033,0.0100,Free Cholesterol in Very Large HDL
XXL-VLDL-PL%,0.0097,0.0094,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0080,0.0093,Lactate
PUFA%,0.0040,0.0091,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0075,0.0082,Degree of Unsaturation
Val,0.0057,0.0065,Valine
Gln,0.0043,0.0064,Glutamine
GlycA,0.0053,0.0060,Glycoprotein Acetyls
SFA%,0.0048,0.0059,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0075,0.0056,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0067,0.0052,Average Diameter for LDL Particles
DHA,0.0062,0.0051,Docosahexaenoic Acid
XXL-VLDL-FC%,0.0030,0.0048,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0063,0.0047,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,0.0072,0.0046,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0070,0.0045,Acetate
Omega-6/Omega-3,0.0068,0.0041,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-TG,0.0052,0.0035,Triglycerides in Large HDL
M-LDL-PL%,0.0038,0.0032,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0028,0.0022,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0013,0.0020,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0018,0.0018,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-CE%,0.0028,0.0017,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-CE,0.0007,0.0004,Cholesteryl Esters in Small HDL
S-HDL-PL%,0.0002,0.0002,Phospholipids to Total-Lipids in Small HDL percentage
