Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-LDL-C%,0.1037,0.1555,Cholesterol to Total-Lipids in Small LDL percentage
Leu,0.0600,0.0481,Leucine
His,0.0563,0.0477,Histidine
XL-HDL-C%,0.0483,0.0448,Cholesterol to Total-Lipids in Very Large HDL percentage
Gln,0.0420,0.0409,Glutamine
GlycA,0.0387,0.0378,Glycoprotein Acetyls
Phe,0.0252,0.0355,Phenylalanine
L-LDL-CE%,0.0420,0.0343,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE%,0.0343,0.0321,Cholesteryl Esters to Total-Lipids in IDL percentage
Unsaturation,0.0262,0.0315,Degree of Unsaturation
Glu-lactate,0.0302,0.0307,Glucose-lactate
IDL-PL%,0.0318,0.0294,Phospholipids to Total-Lipids in IDL percentage
Acetate,0.0232,0.0254,Acetate
Acetoacetate,0.0297,0.0252,Acetoacetate
IDL-C%,0.0190,0.0225,Cholesterol to Total-Lipids in IDL percentage
Ile,0.0253,0.0216,Isoleucine
Total-BCAA,0.0258,0.0214,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ala,0.0228,0.0212,Alanine
Albumin,0.0275,0.0189,Albumin
Creatinine,0.0188,0.0175,Creatinine
M-VLDL-TG,0.0197,0.0166,Triglycerides in Medium VLDL
Omega-3,0.0163,0.0162,Omega-3 Fatty Acids
Citrate,0.0202,0.0159,Citrate
Tyr,0.0192,0.0155,Tyrosine
Glu,0.0163,0.0132,Glucose
XXL-VLDL-PL%,0.0152,0.0131,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0147,0.0126,3-Hydroxybutyrate
MUFA%,0.0085,0.0107,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0088,0.0100,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0063,0.0094,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0120,0.0094,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0090,0.0086,Cholesterol to Total-Lipids in Large LDL percentage
Gly,0.0070,0.0078,Glycine
LA%,0.0090,0.0077,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-PL%,0.0092,0.0075,Phospholipids to Total-Lipids in Large VLDL percentage
Acetone,0.0053,0.0063,Acetone
SFA%,0.0037,0.0054,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0050,0.0054,Lactate
IDL-FC%,0.0053,0.0053,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0043,0.0050,Spectrometer-corrected alanine
XXL-VLDL-CE%,0.0040,0.0049,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0057,0.0048,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-PL%,0.0057,0.0044,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0048,0.0042,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0040,0.0042,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0018,0.0039,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0037,0.0039,Valine
XL-HDL-CE%,0.0038,0.0035,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-PL%,0.0027,0.0033,Phospholipids to Total-Lipids in Small VLDL percentage
XXL-VLDL-FC%,0.0023,0.0031,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0038,0.0028,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.0022,0.0022,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.0028,0.0021,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0015,0.0020,Pyruvate
XS-VLDL-FC%,0.0022,0.0017,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0010,0.0017,Free Cholesterol to Total-Lipids in Large VLDL percentage
PUFA%,0.0012,0.0016,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0003,0.0011,Average Diameter for LDL Particles
DHA,0.0007,0.0010,Docosahexaenoic Acid
