Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0968,0.1017,Triglycerides to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0965,0.0829,3-Hydroxybutyrate
Citrate,0.0713,0.0656,Citrate
Albumin,0.0660,0.0561,Albumin
XXL-VLDL-CE%,0.0608,0.0542,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0373,0.0487,Glycine
GlycA,0.0335,0.0430,Glycoprotein Acetyls
Gln,0.0267,0.0428,Glutamine
Ala,0.0295,0.0343,Alanine
Glu,0.0290,0.0318,Glucose
Creatinine,0.0350,0.0277,Creatinine
Phe,0.0405,0.0262,Phenylalanine
IDL-PL%,0.0240,0.0223,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0160,0.0221,Glucose-lactate
L-LDL-C%,0.0310,0.0209,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0177,0.0193,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0333,0.0184,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.0210,0.0170,Free Cholesterol to Total-Lipids in Small HDL percentage
Sc-ala,0.0125,0.0161,Spectrometer-corrected alanine
Acetate,0.0118,0.0123,Acetate
L-LDL-PL%,0.0187,0.0120,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0107,0.0117,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0105,0.0115,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetone,0.0097,0.0105,Acetone
S-LDL-PL%,0.0120,0.0104,Phospholipids to Total-Lipids in Small LDL percentage
LDL-size,0.0060,0.0093,Average Diameter for LDL Particles
L-HDL-TG,0.0105,0.0090,Triglycerides in Large HDL
Pyruvate,0.0040,0.0090,Pyruvate
Acetoacetate,0.0068,0.0079,Acetoacetate
Lactate,0.0070,0.0076,Lactate
S-LDL-C%,0.0072,0.0071,Cholesterol to Total-Lipids in Small LDL percentage
SFA%,0.0103,0.0070,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0023,0.0068,Phospholipids to Total-Lipids in Medium LDL percentage
LA%,0.0075,0.0068,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-PL%,0.0032,0.0064,Phospholipids to Total-Lipids in Medium HDL percentage
His,0.0033,0.0058,Histidine
S-VLDL-CE%,0.0035,0.0054,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-PL%,0.0040,0.0047,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,0.0022,0.0046,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-CE%,0.0027,0.0045,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-TG,0.0032,0.0045,Triglycerides in Large VLDL
S-LDL-FC,0.0025,0.0045,Free Cholesterol in Small LDL
Omega-6/Omega-3,0.0050,0.0042,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-C%,0.0042,0.0042,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.0012,0.0040,Cholesterol to Total-Lipids in IDL percentage
Ile,0.0060,0.0038,Isoleucine
Val,0.0040,0.0038,Valine
XXL-VLDL-C%,0.0027,0.0037,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA,0.0037,0.0035,Linoleic Acid
MUFA%,0.0038,0.0034,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0037,0.0033,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.0012,0.0032,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Tyr,0.0035,0.0032,Tyrosine
M-LDL-TG%,0.0022,0.0031,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA,0.0030,0.0027,Polyunsaturated Fatty Acids
PUFA/MUFA,0.0017,0.0025,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PC,0.0007,0.0022,Phosphatidylcholines
L-HDL-FC%,0.0012,0.0020,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.0008,0.0018,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0017,0.0018,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.0012,0.0017,Docosahexaenoic Acid
S-HDL-PL%,0.0015,0.0016,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-PL%,0.0012,0.0016,Phospholipids to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0013,0.0016,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-C%,0.0010,0.0015,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.0018,0.0014,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0015,0.0012,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-FC,0.0008,0.0011,Free Cholesterol in IDL
DHA%,0.0007,0.0009,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-TG%,0.0007,0.0009,Triglycerides to Total-Lipids in Small LDL percentage
Leu,0.0003,0.0003,Leucine
