Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0822,0.0743,Creatinine
Albumin,0.0933,0.0739,Albumin
Acetone,0.0678,0.0629,Acetone
Acetoacetate,0.0545,0.0525,Acetoacetate
LA%,0.0495,0.0489,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0708,0.0470,3-Hydroxybutyrate
Gly,0.0255,0.0443,Glycine
Acetate,0.0363,0.0423,Acetate
Gln,0.0582,0.0421,Glutamine
LDL-size,0.0425,0.0397,Average Diameter for LDL Particles
L-LDL-CE%,0.0353,0.0311,Cholesteryl Esters to Total-Lipids in Large LDL percentage
GlycA,0.0232,0.0281,Glycoprotein Acetyls
Glu,0.0198,0.0256,Glucose
Glu-lactate,0.0098,0.0239,Glucose-lactate
Pyruvate,0.0230,0.0220,Pyruvate
PUFA%,0.0188,0.0213,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0217,0.0213,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0225,0.0204,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0112,0.0178,Histidine
Lactate,0.0123,0.0165,Lactate
L-VLDL-C%,0.0123,0.0143,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0120,0.0141,Cholesterol to Total-Lipids in Medium LDL percentage
Sc-ala,0.0068,0.0117,Spectrometer-corrected alanine
M-LDL-PL%,0.0085,0.0116,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.0095,0.0114,Phenylalanine
Omega-6/Omega-3,0.0080,0.0112,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Unsaturation,0.0132,0.0110,Degree of Unsaturation
Citrate,0.0113,0.0107,Citrate
Ala,0.0103,0.0107,Alanine
DHA,0.0082,0.0097,Docosahexaenoic Acid
L-VLDL-TG%,0.0057,0.0089,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,0.0092,0.0075,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,0.0058,0.0073,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC%,0.0077,0.0073,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG%,0.0068,0.0069,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0083,0.0069,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0082,0.0066,Free Cholesterol in Very Large HDL
IDL-CE%,0.0075,0.0066,Cholesteryl Esters to Total-Lipids in IDL percentage
MUFA%,0.0083,0.0065,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0025,0.0064,Phospholipids to Total-Lipids in IDL percentage
DHA%,0.0055,0.0054,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0043,0.0053,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0020,0.0044,Tyrosine
XXL-VLDL-PL%,0.0022,0.0040,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0030,0.0039,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0022,0.0036,Phospholipids to Total-Lipids in Large LDL percentage
SFA%,0.0023,0.0031,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0027,0.0030,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-C%,0.0028,0.0025,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC,0.0023,0.0022,Free Cholesterol in IDL
XXL-VLDL-FC,0.0032,0.0021,Free Cholesterol in Chylomicrons and Extremely Large VLDL
LA,0.0013,0.0018,Linoleic Acid
M-VLDL-PL%,0.0025,0.0017,Phospholipids to Total-Lipids in Medium VLDL percentage
Ile,0.0010,0.0016,Isoleucine
S-LDL-CE%,0.0015,0.0016,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0010,0.0015,Cholesterol to Total-Lipids in Large LDL percentage
HDL-TG,0.0027,0.0014,Triglycerides in HDL
M-LDL-PL,0.0015,0.0014,Phospholipids in Medium LDL
S-HDL-PL,0.0012,0.0012,Phospholipids in Small HDL
XL-HDL-C%,0.0012,0.0011,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.0005,0.0008,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.0010,0.0008,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0010,0.0007,Phospholipids to Total-Lipids in Small LDL percentage
SFA,0.0010,0.0007,Saturated Fatty Acids
XXL-VLDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0007,0.0004,Leucine
Total-BCAA,0.0003,0.0002,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.0002,0.0001,Valine
