Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1518,0.1498,Albumin
LA%,0.0872,0.1054,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.0462,0.0551,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0663,0.0546,Citrate
GlycA,0.0622,0.0513,Glycoprotein Acetyls
Creatinine,0.0478,0.0466,Creatinine
XS-VLDL-PL%,0.0440,0.0443,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,0.0403,0.0387,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0298,0.0331,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0298,0.0322,Isoleucine
S-LDL-PL%,0.0365,0.0288,Phospholipids to Total-Lipids in Small LDL percentage
Gln,0.0227,0.0268,Glutamine
LDL-size,0.0167,0.0235,Average Diameter for LDL Particles
Glu-lactate,0.0225,0.0188,Glucose-lactate
Gly,0.0180,0.0179,Glycine
L-LDL-PL%,0.0240,0.0164,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0147,0.0160,Histidine
Glu,0.0138,0.0157,Glucose
M-LDL-CE%,0.0143,0.0145,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Lactate,0.0148,0.0127,Lactate
S-LDL-CE%,0.0128,0.0119,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0167,0.0119,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0078,0.0101,Free Cholesterol to Total-Lipids in Large VLDL percentage
Acetone,0.0085,0.0097,Acetone
Phe,0.0093,0.0093,Phenylalanine
L-HDL-CE%,0.0097,0.0091,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Ala,0.0068,0.0087,Alanine
IDL-FC%,0.0060,0.0087,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,0.0062,0.0085,Phospholipids to Total-Lipids in IDL percentage
DHA%,0.0107,0.0082,Docosahexaenoic Acid to Total-Fatty Acids percentage
Tyr,0.0072,0.0081,Tyrosine
Val,0.0082,0.0078,Valine
Pyruvate,0.0075,0.0078,Pyruvate
L-HDL-TG,0.0085,0.0073,Triglycerides in Large HDL
L-LDL-CE%,0.0048,0.0063,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.0068,0.0059,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0032,0.0054,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0040,0.0053,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0047,0.0050,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0042,0.0038,Acetate
L-LDL-TG%,0.0047,0.0037,Triglycerides to Total-Lipids in Large LDL percentage
PUFA%,0.0028,0.0036,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0032,0.0035,Acetoacetate
3-Hydroxybutyrate,0.0037,0.0035,3-Hydroxybutyrate
L-HDL-FC%,0.0038,0.0031,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,0.0035,0.0028,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.0012,0.0026,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,0.0030,0.0023,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,0.0022,0.0022,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0030,0.0022,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,0.0025,0.0018,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG%,0.0018,0.0015,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0010,0.0012,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-C%,0.0010,0.0009,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0010,0.0009,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-C%,0.0017,0.0009,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0010,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.0012,0.0006,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
SFA%,0.0003,0.0004,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0003,0.0002,Spectrometer-corrected alanine
IDL-TG%,0.0002,0.0001,Triglycerides to Total-Lipids in IDL percentage
