Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0903,0.2525,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.1930,0.1352,Creatinine
Albumin,0.1708,0.1106,Albumin
L-LDL-TG%,0.0535,0.0985,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0838,0.0907,Linoleic Acid
S-LDL-CE%,0.0607,0.0533,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0277,0.0428,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0608,0.0355,Glucose
IDL-CE,0.0130,0.0265,Cholesteryl Esters in IDL
LA%,0.0375,0.0254,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0148,0.0199,Phospholipids to Total-Lipids in Very Small VLDL percentage
Citrate,0.0335,0.0184,Citrate
3-Hydroxybutyrate,0.0323,0.0157,3-Hydroxybutyrate
Glu-lactate,0.0245,0.0132,Glucose-lactate
S-LDL-C%,0.0072,0.0130,Cholesterol to Total-Lipids in Small LDL percentage
Sc-ala,0.0118,0.0085,Spectrometer-corrected alanine
Tyr,0.0150,0.0069,Tyrosine
Gly,0.0147,0.0064,Glycine
His,0.0128,0.0054,Histidine
XS-VLDL-FC%,0.0085,0.0041,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,0.0063,0.0037,Valine
Ile,0.0050,0.0026,Isoleucine
Phe,0.0032,0.0020,Phenylalanine
XXL-VLDL-PL%,0.0018,0.0011,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,0.0025,0.0010,Glycoprotein Acetyls
XXL-VLDL-FC%,0.0015,0.0009,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0020,0.0009,Free Cholesterol to Total-Lipids in Large VLDL percentage
Leu,0.0018,0.0008,Leucine
Total-BCAA,0.0015,0.0008,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gln,0.0020,0.0008,Glutamine
IDL-FC%,0.0015,0.0006,Free Cholesterol to Total-Lipids in IDL percentage
Omega-6,0.0012,0.0006,Omega-6 Fatty Acids
S-HDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in IDL percentage
Acetone,0.0010,0.0004,Acetone
M-LDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0002,7.1320e-05,Acetoacetate
