Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1033,0.0905,Glycoprotein Acetyls
PUFA%,0.0818,0.0759,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0500,0.0469,Acetoacetate
IDL-PL%,0.0465,0.0468,Phospholipids to Total-Lipids in IDL percentage
S-HDL-C,0.0627,0.0468,Cholesterol in Small HDL
Citrate,0.0447,0.0420,Citrate
Sc-ala,0.0247,0.0376,Spectrometer-corrected alanine
Pyruvate,0.0438,0.0370,Pyruvate
Albumin,0.0423,0.0344,Albumin
Glu-lactate,0.0278,0.0330,Glucose-lactate
Acetate,0.0290,0.0299,Acetate
XS-VLDL-TG%,0.0342,0.0288,Triglycerides to Total-Lipids in Very Small VLDL percentage
Gly,0.0210,0.0285,Glycine
Creatinine,0.0223,0.0278,Creatinine
DHA%,0.0175,0.0257,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-CE%,0.0122,0.0237,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Phe,0.0215,0.0189,Phenylalanine
Ala,0.0230,0.0183,Alanine
Tyr,0.0147,0.0165,Tyrosine
Lactate,0.0220,0.0159,Lactate
LDL-size,0.0135,0.0145,Average Diameter for LDL Particles
SFA%,0.0147,0.0142,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0107,0.0141,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetone,0.0123,0.0134,Acetone
Gln,0.0110,0.0125,Glutamine
L-LDL-CE%,0.0135,0.0122,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.0092,0.0108,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,0.0128,0.0103,Phospholipids to Total-Lipids in Large HDL percentage
IDL-C%,0.0098,0.0102,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.0060,0.0099,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0082,0.0095,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-P,0.0042,0.0090,Concentration of Small LDL Particles
Glu,0.0092,0.0080,Glucose
XXL-VLDL-FC%,0.0057,0.0078,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0068,0.0072,Histidine
L-VLDL-TG%,0.0078,0.0072,Triglycerides to Total-Lipids in Large VLDL percentage
LA%,0.0068,0.0071,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0050,0.0071,Phospholipids to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,0.0060,0.0071,3-Hydroxybutyrate
XL-HDL-FC,0.0067,0.0069,Free Cholesterol in Very Large HDL
XXL-VLDL-PL%,0.0082,0.0069,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0070,0.0066,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0052,0.0051,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-PL%,0.0027,0.0049,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-3%,0.0052,0.0046,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0018,0.0045,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0038,0.0043,Omega-3 Fatty Acids
LA,0.0027,0.0042,Linoleic Acid
XL-HDL-FC%,0.0050,0.0039,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.0062,0.0038,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-TG,0.0015,0.0031,Triglycerides in Large HDL
XS-VLDL-FC%,0.0028,0.0030,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.0043,0.0029,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0042,0.0025,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,0.0018,0.0025,Phospholipids to Total-Lipids in Large LDL percentage
ApoB/ApoA1,0.0020,0.0021,Apolipoprotein B to Apolipoprotein A1 ratio
Ile,0.0015,0.0019,Isoleucine
L-VLDL-PL%,0.0017,0.0018,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-FC%,0.0017,0.0014,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0017,0.0014,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0007,0.0011,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0018,0.0010,Leucine
M-LDL-C%,0.0002,0.0009,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0007,0.0008,Cholesterol to Total-Lipids in Large LDL percentage
Val,0.0005,0.0005,Valine
M-LDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
