Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2260,0.3463,Glycoprotein Acetyls
Creatinine,0.2425,0.3125,Creatinine
Albumin,0.0902,0.0616,Albumin
L-VLDL-PL%,0.0655,0.0437,Phospholipids to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0443,0.0382,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0542,0.0265,Glycine
Leu,0.0375,0.0237,Leucine
S-HDL-PL%,0.0330,0.0219,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,0.0232,0.0161,Triglycerides in Very Small VLDL
L-HDL-CE%,0.0203,0.0140,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.0147,0.0120,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
MUFA%,0.0168,0.0110,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0233,0.0105,Valine
L-LDL-CE%,0.0150,0.0080,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0117,0.0058,Citrate
M-HDL-C%,0.0075,0.0058,Cholesterol to Total-Lipids in Medium HDL percentage
Acetone,0.0097,0.0050,Acetone
IDL-TG,0.0062,0.0049,Triglycerides in IDL
Gln,0.0057,0.0036,Glutamine
L-LDL-TG%,0.0045,0.0036,Triglycerides to Total-Lipids in Large LDL percentage
DHA%,0.0050,0.0033,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.0042,0.0029,Cholesterol to Total-Lipids in Large HDL percentage
Ile,0.0043,0.0024,Isoleucine
L-HDL-PL%,0.0038,0.0022,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,0.0043,0.0021,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0032,0.0018,Tyrosine
Acetoacetate,0.0045,0.0018,Acetoacetate
Sc-ala,0.0032,0.0017,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0032,0.0014,3-Hydroxybutyrate
His,0.0020,0.0009,Histidine
L-LDL-PL%,0.0015,0.0007,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.0015,0.0006,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-size,0.0015,0.0006,Average Diameter for LDL Particles
L-VLDL-TG%,0.0008,0.0005,Triglycerides to Total-Lipids in Large VLDL percentage
LA%,0.0012,0.0005,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0010,0.0004,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0008,0.0003,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.0008,0.0003,Triglycerides in Very Large HDL
XL-VLDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-PL,0.0003,0.0002,Phospholipids in Small HDL
Phe,0.0003,0.0002,Phenylalanine
Glu,0.0002,0.0002,Glucose
Acetate,0.0002,9.3423e-05,Acetate
