Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu,0.1180,0.1284,Glucose
LA%,0.0882,0.1109,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0882,0.0807,Leucine
S-HDL-FC%,0.0712,0.0727,Free Cholesterol to Total-Lipids in Small HDL percentage
LA,0.0457,0.0470,Linoleic Acid
3-Hydroxybutyrate,0.0453,0.0463,3-Hydroxybutyrate
L-LDL-TG%,0.0380,0.0456,Triglycerides to Total-Lipids in Large LDL percentage
IDL-CE%,0.0312,0.0411,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0395,0.0358,Albumin
Citrate,0.0360,0.0351,Citrate
Gln,0.0433,0.0335,Glutamine
Ile,0.0352,0.0322,Isoleucine
S-LDL-CE%,0.0305,0.0303,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Val,0.0287,0.0274,Valine
Omega-3%,0.0318,0.0258,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0243,0.0240,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0245,0.0235,Tyrosine
GlycA,0.0135,0.0147,Glycoprotein Acetyls
Creatinine,0.0182,0.0145,Creatinine
DHA,0.0152,0.0136,Docosahexaenoic Acid
L-VLDL-FC%,0.0132,0.0123,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0162,0.0120,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-FC%,0.0120,0.0117,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.0083,0.0074,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0073,0.0066,Glucose-lactate
XXL-VLDL-FC%,0.0055,0.0054,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.0058,0.0050,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG%,0.0033,0.0050,Triglycerides to Total-Lipids in IDL percentage
Gly,0.0063,0.0048,Glycine
L-HDL-PL%,0.0057,0.0046,Phospholipids to Total-Lipids in Large HDL percentage
His,0.0057,0.0044,Histidine
S-LDL-PL%,0.0042,0.0039,Phospholipids to Total-Lipids in Small LDL percentage
LDL-size,0.0050,0.0035,Average Diameter for LDL Particles
SM,0.0040,0.0034,Sphingomyelins
XL-HDL-CE%,0.0037,0.0031,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6,0.0033,0.0031,Omega-6 Fatty Acids
Sc-ala,0.0027,0.0025,Spectrometer-corrected alanine
L-LDL-PL%,0.0037,0.0024,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-TG,0.0020,0.0022,Triglycerides in Chylomicrons and Extremely Large VLDL
Acetone,0.0020,0.0018,Acetone
IDL-FC%,0.0023,0.0017,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.0023,0.0016,Cholesterol to Total-Lipids in Small LDL percentage
SFA%,0.0013,0.0016,Saturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0015,0.0013,Phenylalanine
XL-HDL-FC,0.0015,0.0013,Free Cholesterol in Very Large HDL
L-LDL-CE%,0.0008,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0008,0.0009,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0010,0.0008,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0010,0.0006,Lactate
Omega-3,0.0007,0.0006,Omega-3 Fatty Acids
Pyruvate,0.0003,0.0002,Pyruvate
Acetate,0.0002,0.0001,Acetate
