Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-LDL-C%,0.0915,0.0773,Cholesterol to Total-Lipids in Small LDL percentage
Ala,0.0277,0.0553,Alanine
Citrate,0.0717,0.0472,Citrate
Acetate,0.0380,0.0432,Acetate
GlycA,0.0522,0.0413,Glycoprotein Acetyls
Creatinine,0.0418,0.0404,Creatinine
Acetoacetate,0.0190,0.0369,Acetoacetate
Gly,0.0453,0.0358,Glycine
Glu-lactate,0.0332,0.0357,Glucose-lactate
Gln,0.0277,0.0322,Glutamine
Phe,0.0348,0.0305,Phenylalanine
S-LDL-PL%,0.0277,0.0264,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0358,0.0263,Phospholipids to Total-Lipids in Medium LDL percentage
Acetone,0.0260,0.0233,Acetone
Unsaturation,0.0327,0.0231,Degree of Unsaturation
Tyr,0.0242,0.0226,Tyrosine
His,0.0195,0.0207,Histidine
M-HDL-FC%,0.0235,0.0188,Free Cholesterol to Total-Lipids in Medium HDL percentage
Lactate,0.0182,0.0182,Lactate
Pyruvate,0.0168,0.0171,Pyruvate
M-LDL-C%,0.0138,0.0156,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0105,0.0154,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0085,0.0147,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE,0.0162,0.0145,Cholesteryl Esters in Large HDL
3-Hydroxybutyrate,0.0065,0.0141,3-Hydroxybutyrate
Albumin,0.0115,0.0138,Albumin
IDL-CE%,0.0158,0.0126,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0087,0.0121,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,0.0138,0.0116,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL%,0.0143,0.0114,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-P,0.0093,0.0100,Concentration of HDL Particles
XS-VLDL-CE,0.0080,0.0083,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC%,0.0093,0.0082,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,0.0098,0.0070,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-size,0.0063,0.0067,Average Diameter for LDL Particles
S-HDL-FC%,0.0095,0.0066,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0045,0.0065,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0087,0.0063,Phospholipids to Total-Lipids in Medium HDL percentage
Glu,0.0057,0.0063,Glucose
Phosphoglyc,0.0042,0.0062,Phosphoglycerides
HDL-C,0.0067,0.0058,HDL Cholesterol
Leu,0.0027,0.0056,Leucine
Sc-ala,0.0038,0.0056,Spectrometer-corrected alanine
S-LDL-PL,0.0033,0.0055,Phospholipids in Small LDL
L-LDL-FC%,0.0023,0.0054,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0027,0.0051,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0048,0.0050,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-FC%,0.0022,0.0047,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE,0.0065,0.0047,Cholesteryl Esters in Very Large HDL
LA%,0.0047,0.0047,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0032,0.0045,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0053,0.0038,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,0.0018,0.0038,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.0035,0.0035,Concentration of Small HDL Particles
S-HDL-PL%,0.0012,0.0033,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.0028,0.0032,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0025,0.0031,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-FC%,0.0033,0.0029,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-L,0.0027,0.0027,Total-Lipids in Small HDL
Omega-3%,0.0010,0.0025,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0017,0.0025,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,0.0027,0.0022,Triglycerides to Total-Lipids in IDL percentage
Ile,0.0013,0.0021,Isoleucine
IDL-P,0.0017,0.0021,Concentration of IDL Particles
SFA%,0.0010,0.0019,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC%,0.0018,0.0019,Free Cholesterol to Total-Lipids in Large HDL percentage
VLDL-C,0.0018,0.0018,VLDL Cholesterol
M-VLDL-PL%,0.0018,0.0017,Phospholipids to Total-Lipids in Medium VLDL percentage
Val,0.0005,0.0017,Valine
DHA%,0.0008,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
