Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1200,0.1213,Linoleic Acid to Total-Fatty Acids percentage
Acetate,0.0830,0.0604,Acetate
XXL-VLDL-PL%,0.0468,0.0523,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,0.0775,0.0521,Glycoprotein Acetyls
Ile,0.0417,0.0516,Isoleucine
XL-HDL-CE%,0.0537,0.0482,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0687,0.0446,Acetoacetate
His,0.0208,0.0406,Histidine
Ala,0.0358,0.0376,Alanine
SFA%,0.0213,0.0283,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0295,0.0274,Creatinine
Acetone,0.0153,0.0255,Acetone
Gly,0.0222,0.0233,Glycine
Tyr,0.0198,0.0230,Tyrosine
LDL-size,0.0200,0.0224,Average Diameter for LDL Particles
Leu,0.0102,0.0222,Leucine
M-LDL-CE%,0.0117,0.0218,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0125,0.0215,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0360,0.0212,Pyruvate
Lactate,0.0262,0.0198,Lactate
Phe,0.0135,0.0162,Phenylalanine
L-HDL-PL%,0.0148,0.0129,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0173,0.0123,Glucose
XXL-VLDL-TG%,0.0092,0.0122,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0107,0.0120,Citrate
Glu-lactate,0.0047,0.0117,Glucose-lactate
IDL-CE%,0.0057,0.0111,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-PL%,0.0092,0.0103,Phospholipids to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0070,0.0096,3-Hydroxybutyrate
XS-VLDL-PL%,0.0138,0.0092,Phospholipids to Total-Lipids in Very Small VLDL percentage
Albumin,0.0168,0.0083,Albumin
S-LDL-CE%,0.0115,0.0083,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0080,0.0079,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-TG%,0.0060,0.0078,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.0075,0.0076,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0072,0.0069,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0073,0.0068,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,0.0063,0.0056,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0055,0.0053,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0023,0.0049,Degree of Unsaturation
Gln,0.0023,0.0042,Glutamine
XL-HDL-C%,0.0017,0.0042,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE%,0.0040,0.0041,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-BCAA,0.0020,0.0041,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-PL,0.0035,0.0040,Phospholipids in Very Small VLDL
M-VLDL-C,0.0008,0.0037,Cholesterol in Medium VLDL
Omega-3%,0.0043,0.0035,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0028,0.0026,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0028,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-CE,0.0047,0.0026,Cholesteryl Esters in Small HDL
L-VLDL-PL%,0.0017,0.0023,Phospholipids to Total-Lipids in Large VLDL percentage
Val,0.0017,0.0019,Valine
DHA%,0.0030,0.0019,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-TG,0.0020,0.0018,Triglycerides in Very Large HDL
XXL-VLDL-FC%,0.0017,0.0014,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0008,0.0011,Docosahexaenoic Acid
M-LDL-C%,0.0015,0.0008,Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.0013,0.0008,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-C%,0.0002,0.0004,Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Small LDL percentage
