Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1005,0.2888,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.2357,0.1637,Albumin
GlycA,0.2213,0.1614,Glycoprotein Acetyls
L-LDL-TG%,0.0627,0.1447,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0563,0.0403,Linoleic Acid
L-HDL-PL%,0.0335,0.0347,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0375,0.0283,Glucose-lactate
PUFA,0.0275,0.0228,Polyunsaturated Fatty Acids
Creatinine,0.0240,0.0138,Creatinine
PUFA%,0.0242,0.0113,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0160,0.0104,Glucose
Tyr,0.0182,0.0092,Tyrosine
LA%,0.0200,0.0092,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0140,0.0089,Leucine
Citrate,0.0137,0.0072,Citrate
3-Hydroxybutyrate,0.0117,0.0064,3-Hydroxybutyrate
Omega-3,0.0108,0.0062,Omega-3 Fatty Acids
S-LDL-CE%,0.0100,0.0061,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.0148,0.0054,Docosahexaenoic Acid
L-VLDL-FC%,0.0072,0.0034,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG,0.0035,0.0025,Triglycerides in Large VLDL
Unsaturation,0.0067,0.0021,Degree of Unsaturation
Gly,0.0042,0.0017,Glycine
DHA%,0.0047,0.0017,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0025,0.0012,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-CE%,0.0022,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL,0.0027,0.0009,Phospholipids in Small HDL
His,0.0017,0.0009,Histidine
M-LDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Phe,0.0015,0.0009,Phenylalanine
M-VLDL-L,0.0012,0.0008,Total-Lipids in Medium VLDL
XXL-VLDL-PL%,0.0017,0.0007,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0015,0.0006,Glutamine
M-VLDL-FC%,0.0008,0.0004,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.0010,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-size,0.0010,0.0003,Average Diameter for VLDL Particles
Acetone,0.0007,0.0003,Acetone
Sc-ala,0.0005,0.0002,Spectrometer-corrected alanine
Pyruvate,0.0005,0.0002,Pyruvate
Acetoacetate,0.0003,9.0994e-05,Acetoacetate
S-LDL-PL%,0.0002,8.2953e-05,Phospholipids to Total-Lipids in Small LDL percentage
