Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0952,0.2958,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0543,0.1077,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0942,0.1024,Linoleic Acid
LA%,0.0823,0.0999,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.1518,0.0909,Albumin
GlycA,0.1327,0.0763,Glycoprotein Acetyls
Creatinine,0.0577,0.0331,Creatinine
Glu-lactate,0.0377,0.0241,Glucose-lactate
Leu,0.0460,0.0218,Leucine
Glu,0.0320,0.0181,Glucose
L-LDL-C%,0.0192,0.0163,Cholesterol to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0258,0.0144,3-Hydroxybutyrate
Non-HDL-C,0.0087,0.0111,Total-Cholesterol Minus HDL-C
S-LDL-PL%,0.0147,0.0095,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.0130,0.0092,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.0220,0.0089,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-size,0.0152,0.0078,Average Diameter for VLDL Particles
Val,0.0158,0.0073,Valine
Citrate,0.0113,0.0073,Citrate
Remnant-C,0.0067,0.0066,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Gln,0.0160,0.0066,Glutamine
XS-VLDL-PL%,0.0097,0.0055,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0093,0.0042,Acetoacetate
Total-PL,0.0018,0.0026,Total-Phospholipids in Lipoprotein Particles
M-LDL-TG%,0.0030,0.0024,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0052,0.0018,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.0038,0.0017,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0037,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0028,0.0014,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0013,0.0009,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6,0.0013,0.0006,Omega-6 Fatty Acids
His,0.0015,0.0005,Histidine
XL-HDL-PL%,0.0012,0.0005,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0007,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0012,0.0003,Degree of Unsaturation
S-HDL-C,0.0005,0.0003,Cholesterol in Small HDL
Omega-3%,0.0002,8.4477e-05,Omega-3 Fatty Acids to Total-Fatty Acids percentage
