Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1715,0.2246,Creatinine
Phe,0.0445,0.0612,Phenylalanine
Albumin,0.0538,0.0578,Albumin
Omega-6%,0.0485,0.0457,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0435,0.0446,Pyruvate
Gln,0.0468,0.0427,Glutamine
Tyr,0.0458,0.0420,Tyrosine
L-LDL-PL%,0.0177,0.0326,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG,0.0250,0.0286,Triglycerides in Large LDL
Acetone,0.0310,0.0274,Acetone
Gly,0.0562,0.0249,Glycine
LA,0.0005,0.0235,Linoleic Acid
L-HDL-TG,0.0078,0.0222,Triglycerides in Large HDL
XS-VLDL-FC%,0.0260,0.0212,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,0.0273,0.0208,Phospholipids to Total-Lipids in Very Large HDL percentage
Ile,0.0173,0.0206,Isoleucine
3-Hydroxybutyrate,0.0412,0.0185,3-Hydroxybutyrate
Glu-lactate,0.0253,0.0177,Glucose-lactate
His,0.0180,0.0163,Histidine
M-LDL-P,0.0153,0.0142,Concentration of Medium LDL Particles
M-LDL-PL%,0.0372,0.0113,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA%,0.0083,0.0102,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0078,0.0091,Acetate
PUFA,0.0028,0.0089,Polyunsaturated Fatty Acids
LA%,0.0122,0.0080,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-FC,0.0127,0.0076,Free Cholesterol in Large VLDL
Val,0.0065,0.0073,Valine
S-LDL-PL%,0.0092,0.0071,Phospholipids to Total-Lipids in Small LDL percentage
MUFA%,0.0068,0.0069,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0067,0.0068,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0050,0.0065,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0097,0.0064,Acetoacetate
IDL-PL%,0.0033,0.0057,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0062,0.0053,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Lactate,0.0028,0.0051,Lactate
IDL-FC%,0.0047,0.0049,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG,0.0055,0.0049,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL%,0.0017,0.0047,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0060,0.0044,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0065,0.0042,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0035,0.0042,Alanine
Glu,0.0073,0.0041,Glucose
L-LDL-CE%,0.0047,0.0039,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.0042,0.0038,Average Diameter for VLDL Particles
SFA%,0.0065,0.0037,Saturated Fatty Acids to Total-Fatty Acids percentage
