Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.0890,0.0699,Glucose-lactate
XS-VLDL-PL%,0.0403,0.0541,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0620,0.0522,Acetate
GlycA,0.0508,0.0505,Glycoprotein Acetyls
His,0.0293,0.0501,Histidine
Creatinine,0.0725,0.0482,Creatinine
Lactate,0.0478,0.0435,Lactate
LDL-size,0.0477,0.0429,Average Diameter for LDL Particles
Gly,0.0225,0.0361,Glycine
SFA%,0.0392,0.0334,Saturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0330,0.0324,Linoleic Acid to Total-Fatty Acids percentage
Tyr,0.0395,0.0286,Tyrosine
IDL-FC%,0.0228,0.0268,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.0233,0.0257,Albumin
Citrate,0.0178,0.0256,Citrate
Sc-ala,0.0148,0.0248,Spectrometer-corrected alanine
Pyruvate,0.0222,0.0232,Pyruvate
L-LDL-CE%,0.0237,0.0229,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0223,0.0215,Glucose
L-LDL-C%,0.0230,0.0204,Cholesterol to Total-Lipids in Large LDL percentage
Acetone,0.0180,0.0198,Acetone
3-Hydroxybutyrate,0.0082,0.0161,3-Hydroxybutyrate
Val,0.0153,0.0152,Valine
Gln,0.0118,0.0138,Glutamine
IDL-PL%,0.0062,0.0130,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,0.0122,0.0127,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-C%,0.0187,0.0124,Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.0093,0.0108,Isoleucine
Omega-6/Omega-3,0.0092,0.0099,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-CE%,0.0072,0.0091,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-BCAA,0.0058,0.0080,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.0045,0.0080,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0078,0.0076,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-L,0.0100,0.0075,Total-Lipids in Medium HDL
Omega-3%,0.0065,0.0074,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA,0.0053,0.0072,Linoleic Acid
DHA,0.0063,0.0071,Docosahexaenoic Acid
MUFA,0.0067,0.0062,Monounsaturated Fatty Acids
Acetoacetate,0.0072,0.0058,Acetoacetate
S-HDL-PL,0.0052,0.0057,Phospholipids in Small HDL
HDL-L,0.0090,0.0056,Total-Lipids in HDL
M-HDL-PL,0.0088,0.0053,Phospholipids in Medium HDL
Ala,0.0053,0.0046,Alanine
DHA%,0.0032,0.0044,Docosahexaenoic Acid to Total-Fatty Acids percentage
Leu,0.0078,0.0043,Leucine
PUFA%,0.0025,0.0040,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0030,0.0040,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0050,0.0038,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0017,0.0036,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,0.0010,0.0033,Degree of Unsaturation
Phe,0.0027,0.0030,Phenylalanine
S-LDL-C%,0.0042,0.0025,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0020,0.0025,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-FC,0.0017,0.0024,Free Cholesterol in Very Large HDL
L-VLDL-FC%,0.0020,0.0023,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-PL%,0.0058,0.0020,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,0.0017,0.0019,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-FC%,0.0037,0.0018,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0017,0.0010,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0008,0.0007,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0008,0.0006,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,0.0007,0.0006,Cholesterol to Total-Lipids in Very Large VLDL percentage
