Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1648,0.1509,Creatinine
S-HDL-CE,0.1043,0.1225,Cholesteryl Esters in Small HDL
Acetate,0.0630,0.0645,Acetate
Lactate,0.0548,0.0578,Lactate
GlycA,0.0350,0.0376,Glycoprotein Acetyls
HDL-CE,0.0257,0.0369,Cholesteryl Esters in HDL
XL-HDL-CE%,0.0352,0.0315,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
3-Hydroxybutyrate,0.0357,0.0299,3-Hydroxybutyrate
Phe,0.0328,0.0293,Phenylalanine
Acetone,0.0177,0.0261,Acetone
Ile,0.0173,0.0236,Isoleucine
Citrate,0.0322,0.0235,Citrate
Leu,0.0210,0.0228,Leucine
M-LDL-C%,0.0152,0.0201,Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.0205,0.0193,Albumin
S-LDL-C%,0.0245,0.0178,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0195,0.0164,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0190,0.0164,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0157,0.0159,Pyruvate
Tyr,0.0127,0.0148,Tyrosine
XXL-VLDL-PL%,0.0192,0.0142,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0132,0.0139,Histidine
L-HDL-TG%,0.0135,0.0133,Triglycerides to Total-Lipids in Large HDL percentage
IDL-CE%,0.0113,0.0133,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-C,0.0088,0.0132,HDL Cholesterol
SFA%,0.0170,0.0123,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0103,0.0111,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0088,0.0104,Glycine
Glu-lactate,0.0078,0.0086,Glucose-lactate
Omega-6/Omega-3,0.0068,0.0082,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0093,0.0078,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG,0.0058,0.0075,Triglycerides in Large HDL
S-HDL-PL,0.0055,0.0075,Phospholipids in Small HDL
Acetoacetate,0.0093,0.0075,Acetoacetate
LDL-size,0.0077,0.0069,Average Diameter for LDL Particles
Glu,0.0085,0.0067,Glucose
Gln,0.0072,0.0064,Glutamine
IDL-FC%,0.0063,0.0056,Free Cholesterol to Total-Lipids in IDL percentage
Ala,0.0083,0.0054,Alanine
S-HDL-P,0.0045,0.0048,Concentration of Small HDL Particles
XXL-VLDL-TG%,0.0055,0.0041,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0060,0.0040,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0057,0.0038,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0022,0.0036,Spectrometer-corrected alanine
XS-VLDL-FC%,0.0030,0.0036,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,0.0030,0.0035,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-size,0.0035,0.0029,Average Diameter for VLDL Particles
DHA%,0.0042,0.0026,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0035,0.0023,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0008,0.0018,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0010,0.0010,Phospholipids to Total-Lipids in Small HDL percentage
Omega-3%,0.0012,0.0010,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0023,0.0009,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,0.0007,0.0008,Cholesterol to Total-Lipids in Very Large HDL percentage
Val,0.0005,0.0007,Valine
Unsaturation,0.0005,0.0004,Degree of Unsaturation
XS-VLDL-TG%,0.0005,0.0004,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0002,0.0002,Free Cholesterol to Total-Lipids in Large VLDL percentage
