Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2832,0.2449,Creatinine
L-HDL-PL,0.0550,0.2100,Phospholipids in Large HDL
HDL-FC,0.0442,0.1252,Free Cholesterol in HDL
Gly,0.2045,0.1071,Glycine
HDL-PL,0.0522,0.1063,Phospholipids in HDL
M-HDL-PL,0.0513,0.0327,Phospholipids in Medium HDL
PC,0.0405,0.0319,Phosphatidylcholines
Albumin,0.0472,0.0209,Albumin
HDL-size,0.0100,0.0149,Average Diameter for HDL Particles
S-HDL-PL%,0.0282,0.0134,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC%,0.0060,0.0117,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3,0.0220,0.0095,Omega-3 Fatty Acids
IDL-PL%,0.0203,0.0090,Phospholipids to Total-Lipids in IDL percentage
L-HDL-CE%,0.0188,0.0084,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA,0.0137,0.0067,Docosahexaenoic Acid
GlycA,0.0128,0.0065,Glycoprotein Acetyls
Val,0.0160,0.0065,Valine
Leu,0.0142,0.0059,Leucine
Phe,0.0098,0.0048,Phenylalanine
3-Hydroxybutyrate,0.0100,0.0045,3-Hydroxybutyrate
L-HDL-TG,0.0048,0.0027,Triglycerides in Large HDL
His,0.0038,0.0019,Histidine
Sc-ala,0.0038,0.0015,Spectrometer-corrected alanine
Phosphoglyc,0.0023,0.0013,Phosphoglycerides
L-HDL-L,0.0008,0.0012,Total-Lipids in Large HDL
S-HDL-PL,0.0025,0.0012,Phospholipids in Small HDL
HDL-L,0.0023,0.0010,Total-Lipids in HDL
Lactate,0.0027,0.0010,Lactate
Total-BCAA,0.0022,0.0010,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-L,0.0018,0.0009,Total-Lipids in Medium HDL
IDL-TG,0.0022,0.0009,Triglycerides in IDL
Glu-lactate,0.0017,0.0009,Glucose-lactate
L-HDL-PL%,0.0017,0.0008,Phospholipids to Total-Lipids in Large HDL percentage
IDL-CE%,0.0022,0.0007,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0017,0.0007,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0013,0.0006,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0008,0.0004,Tyrosine
Citrate,0.0008,0.0003,Citrate
XS-VLDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0002,7.0123e-05,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0002,6.4596e-05,Average Diameter for LDL Particles
