Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1033,0.1364,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.1413,0.1350,Glycoprotein Acetyls
Creatinine,0.0808,0.0841,Creatinine
Glu,0.0462,0.0407,Glucose
MUFA%,0.0402,0.0401,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0502,0.0391,Valine
Albumin,0.0407,0.0359,Albumin
Glu-lactate,0.0338,0.0355,Glucose-lactate
Gly,0.0310,0.0348,Glycine
His,0.0313,0.0323,Histidine
Ala,0.0363,0.0293,Alanine
PUFA/MUFA,0.0337,0.0278,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,0.0275,0.0264,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Leu,0.0285,0.0246,Leucine
XL-HDL-CE%,0.0197,0.0219,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Phe,0.0165,0.0181,Phenylalanine
L-VLDL-FC%,0.0133,0.0153,Free Cholesterol to Total-Lipids in Large VLDL percentage
Lactate,0.0120,0.0123,Lactate
DHA%,0.0095,0.0116,Docosahexaenoic Acid to Total-Fatty Acids percentage
Citrate,0.0137,0.0115,Citrate
XL-HDL-PL%,0.0103,0.0107,Phospholipids to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0067,0.0090,Spectrometer-corrected alanine
M-LDL-PL%,0.0097,0.0089,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0077,0.0089,3-Hydroxybutyrate
S-LDL-C%,0.0083,0.0083,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,0.0087,0.0082,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-TG%,0.0095,0.0079,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-P,0.0060,0.0079,Concentration of Small VLDL Particles
IDL-FC%,0.0120,0.0077,Free Cholesterol to Total-Lipids in IDL percentage
Ile,0.0075,0.0070,Isoleucine
XS-VLDL-CE%,0.0057,0.0066,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0078,0.0062,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0057,0.0059,Acetone
XXL-VLDL-CE,0.0065,0.0055,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LA%,0.0058,0.0051,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-FC%,0.0043,0.0049,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.0052,0.0048,Cholesteryl Esters to Total-Lipids in IDL percentage
Tyr,0.0055,0.0046,Tyrosine
L-LDL-PL%,0.0055,0.0046,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0052,0.0044,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG%,0.0043,0.0041,Triglycerides to Total-Lipids in Very Large HDL percentage
Gln,0.0033,0.0041,Glutamine
M-HDL-TG%,0.0042,0.0037,Triglycerides to Total-Lipids in Medium HDL percentage
Acetate,0.0025,0.0036,Acetate
LDL-size,0.0022,0.0034,Average Diameter for LDL Particles
DHA,0.0025,0.0033,Docosahexaenoic Acid
IDL-PL%,0.0027,0.0033,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,0.0037,0.0032,Cholesterol to Total-Lipids in IDL percentage
Acetoacetate,0.0032,0.0032,Acetoacetate
Unsaturation,0.0028,0.0031,Degree of Unsaturation
Pyruvate,0.0018,0.0028,Pyruvate
MUFA,0.0017,0.0023,Monounsaturated Fatty Acids
XS-VLDL-PL%,0.0023,0.0022,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0023,0.0022,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SFA%,0.0025,0.0019,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0015,0.0011,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-FC%,0.0008,0.0008,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-3,0.0010,0.0007,Omega-3 Fatty Acids
Total-BCAA,0.0008,0.0006,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3%,0.0002,7.7156e-05,Omega-3 Fatty Acids to Total-Fatty Acids percentage
