Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.546 [0.523-0.57],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.480 [0.452-0.51],7.234e-235,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.424 [0.367-0.48],2.063e-42,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.381 [0.350-0.41],1.828e-128,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.352 [0.249-0.45],4.917e-06,***,Memory loss,Mental and behavioural
N14_URINOTH,1485,0.344 [0.321-0.37],7.850e-194,***,Other diseases of urinary system,Genitourinary
E4_FH,518,0.310 [0.276-0.34],9.620e-68,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.278 [0.223-0.33],1.223e-17,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.266 [0.244-0.29],3.030e-117,***,Metabolic disorders,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.240 [0.235-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
J10_ACUTEUPPERINFEC,241,0.236 [0.196-0.28],1.094e-24,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
VD_U,43,0.207 [0.150-0.26],3.550e-07,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.203 [0.188-0.22],1.189e-145,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.202 [0.140-0.26],5.478e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.199 [0.183-0.21],7.208e-124,***,Any mental disorder,Mental and behavioural
J10_INFLUPNEU,534,0.186 [0.168-0.20],8.060e-90,***,Influenza and pneumonia,Respiratory
F5_DELIRIUM,173,0.171 [0.128-0.21],2.115e-09,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.157 [0.111-0.20],6.676e-06,***,Vascular dementia,Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.155 [0.107-0.20],7.683e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
C_DIFFICILE_ENTEROCOLITIS,2693,0.137 [0.134-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
N14_MALEGEN,1375,0.137 [0.128-0.15],1.384e-199,***,Diseases of male genital organs,Genitourinary
J10_UPPERINFEC,1002,0.134 [0.112-0.16],7.378e-27,***,Acute upper respiratory infections,Respiratory
I9_UAP,1483,0.109 [0.091-0.13],4.643e-26,***,Unstable angina pectoris,Circulatory
N14_CHRONEPHROPATH,18,0.095 [0.085-0.11],1.597e-67,***,Chronic nephritic syndrome,Genitourinary
AD_AM,451,0.088 [0.072-0.10],5.337e-21,***,Alzheimer disease (Atypical or mixed),Nervous
K11_HAEMORR,329,0.086 [0.065-0.11],6.563e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
H7_CHALAZION,671,0.086 [0.080-0.09],1.539e-210,***,Chalazion,Eye and adnexa
F5_DEMENTIA,3308,0.082 [0.075-0.09],7.246e-93,***,Dementia,Mental and behavioural
NEURODEGOTH,4178,0.081 [0.075-0.09],3.528e-139,***,Other degenerative diseases of the nervous system,Nervous
KRA_PSY_DEMENTIA,2863,0.079 [0.070-0.09],4.491e-73,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4069,0.078 [0.072-0.08],2.498e-129,***,Unspecific neurodegenerative disorder,Nervous
