Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.561 [0.537-0.58],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.487 [0.421-0.55],4.398e-41,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.446 [0.318-0.57],2.559e-06,***,Memory loss,Mental and behavioural
N14_CYSTITIS,693,0.443 [0.413-0.47],4.217e-183,***,Cystitis,Genitourinary
E4_HYPERLIPNAS,1251,0.435 [0.400-0.47],8.326e-129,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.352 [0.313-0.39],9.419e-65,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.316 [0.292-0.34],8.167e-138,***,Metabolic disorders,Endocrine and metabolic
N14_URINOTH,1485,0.308 [0.285-0.33],3.140e-147,***,Other diseases of urinary system,Genitourinary
I9_POSTAMI,149,0.306 [0.244-0.37],1.119e-16,***,Status post-ami,Circulatory
VD_U,43,0.261 [0.189-0.33],2.660e-07,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.261 [0.185-0.34],3.409e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.226 [0.210-0.24],4.759e-159,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.221 [0.168-0.27],6.457e-11,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.206 [0.201-0.21],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_VASCDEM,107,0.203 [0.148-0.26],1.648e-07,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.164 [0.145-0.18],7.388e-58,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.146 [0.112-0.18],9.261e-12,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
CD2_BENIGN_COLON_NOS,212,0.134 [0.089-0.18],0.001,**,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_UAP,1483,0.132 [0.111-0.15],2.363e-30,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.126 [0.123-0.13],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
J10_INFLUPNEU,534,0.118 [0.104-0.13],3.213e-59,***,Influenza and pneumonia,Respiratory
AD_AM,451,0.112 [0.092-0.13],1.167e-22,***,Alzheimer disease (Atypical or mixed),Nervous
K11_HAEMORR,329,0.106 [0.084-0.13],5.013e-16,***,Haemorrhoids and perianal venous thrombosis,Digestive
F5_DEMENTIA,3309,0.099 [0.089-0.11],3.143e-85,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.094 [0.084-0.10],6.853e-67,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.092 [0.085-0.10],6.839e-119,***,Unspecific neurodegenerative disorder,Nervous
NEURODEGOTH,4178,0.092 [0.084-0.10],2.233e-129,***,Other degenerative diseases of the nervous system,Nervous
N14_MALEGEN,1375,0.086 [0.079-0.09],1.609e-116,***,Diseases of male genital organs,Genitourinary
AUD,259,0.081 [0.070-0.09],1.698e-48,***,"Alcohol use disorder, ICD-based",Mental and behavioural
G6_ALZHEIMER,2982,0.079 [0.071-0.09],5.791e-74,***,Alzheimer disease,Nervous
N14_CHRONEPHROPATH,18,0.079 [0.068-0.09],2.949e-42,***,Chronic nephritic syndrome,Genitourinary
F5_ALZHDEMENT,2076,0.072 [0.063-0.08],6.035e-50,***,Dementia in Alzheimer disease,Mental and behavioural
CD2_BENIGN_COLORECANI,1443,0.070 [0.057-0.08],1.453e-20,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
H7_CHALAZION,671,0.067 [0.062-0.07],6.056e-173,***,Chalazion,Eye and adnexa
E4_ENDOGLAND,62,0.066 [0.048-0.08],3.098e-07,***,Disorders of other endocrine glands,Endocrine and metabolic
M13_HALLUXVALGUS,3980,0.062 [0.057-0.07],2.220e-143,***,Hallux valgus (acquired),Musculoskeletal
J10_UPPERINFEC,1002,0.057 [0.038-0.08],0.001,**,Acute upper respiratory infections,Respiratory
N14_FEMALEINFERT,80,0.057 [0.042-0.07],5.652e-09,***,Female infertility,Genitourinary
I9_IHD,7725,0.052 [0.042-0.06],7.410e-18,***,"Ischaemic heart disease, wide definition",Circulatory
CD2_BENIGN_THYROID,151,0.050 [0.047-0.05],1.111e-286,***,Benign neoplasm of thyroid gland,Neoplasms
I9_CHD,6392,0.049 [0.039-0.06],2.343e-17,***,Major coronary heart disease event,Circulatory
J10_PLEURPLAGUE,310,0.048 [0.046-0.05],1.248e-243,***,Pleural plaque,Respiratory
N14_PROSTHYPERPLA,3795,0.048 [0.045-0.05],1.280e-192,***,Hyperplasia of prostate,Genitourinary
I9_ANGINA,5810,0.048 [0.038-0.06],3.366e-16,***,Angina pectoris,Circulatory
K11_INTESTOTH,398,0.046 [0.032-0.06],1.835e-05,***,Other diseases of intestines,Digestive
M13_HAMMERTOE,331,0.045 [0.032-0.06],1.403e-06,***,Other hammer toe(s) (acquired),Musculoskeletal
K11_FISTULA,485,0.045 [0.040-0.05],2.075e-73,***,Colonic or urogenital fistula,Digestive
I9_CORATHER,8695,0.045 [0.037-0.05],3.148e-23,***,Coronary atherosclerosis,Circulatory
F5_DEPRESSIO,2165,0.044 [0.037-0.05],3.431e-32,***,Depression,Mental and behavioural
CD2_BENIGN_OTHERDIGESTIVE,74,0.040 [0.029-0.05],3.625e-07,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_SEPTDEV,498,0.039 [0.031-0.05],4.091e-14,***,Deviated nasal septum,Respiratory
N14_PHIMOSIS,4306,0.038 [0.036-0.04],8.267e-270,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
L12_ROSACEANAS,82,0.037 [0.029-0.05],4.461e-14,***,Other and unspecified rosacea,Skin
G6_MIGRAINE_WITH_AURA,143,0.036 [0.026-0.05],7.171e-07,***,Migraine with aura,Nervous
I9_HEARTFAIL,682,0.035 [0.027-0.04],1.813e-11,***,"Heart failure, strict",Circulatory
N14_FIOTHNAS,100,0.035 [0.023-0.05],0.001,**,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
M13_HALLUXRIGIDUS,40,0.034 [0.022-0.05],0.003,**,Hallux rigidus,Musculoskeletal
K11_HERNIA,6152,0.032 [0.030-0.04],5.795e-106,***,Hernia,Digestive
CD2_INSITU_BLADDER,34,0.032 [0.027-0.04],5.801e-23,***,"Carcinoma in situ, bladder",Neoplasms
K11_DISORD_TEETH,111,0.032 [0.023-0.04],8.200e-07,***,Other disorders of teeth and supporting structures,Digestive
CD2_FOLLICULAR_LYMPHOMA,5808,0.031 [0.030-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
M13_POLYARTHRITIS,1672,0.031 [0.028-0.03],3.375e-116,***,"Polyarthritis, unspecified",Musculoskeletal
J10_CHRONTONSADEN,5827,0.031 [0.026-0.04],3.915e-27,***,Chronic diseases of tonsils and adenoids,Respiratory
H8_EXTERNAL,828,0.030 [0.025-0.04],1.763e-24,***,Diseases of external ear,Ear and mastoid
