Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.460 [0.444-0.48],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.268 [0.248-0.29],1.884e-143,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.252 [0.218-0.29],6.755e-44,***,Mixed hyperlipidaemia,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.212 [0.199-0.23],7.374e-220,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1376,0.197 [0.187-0.21],1.000e-315,***,Diseases of male genital organs,Genitourinary
G6_DEGENOTH,14,0.149 [0.101-0.20],2.759e-04,***,Other and unspecified degenerative diseases of nervous system,Nervous
AB1_BACT_INTEST_OTH,357,0.136 [0.129-0.14],1.283e-302,***,Other bacterial intestinal infections,Infectious and parasitic
N14_PROSTHYPERPLA,3796,0.108 [0.103-0.11],1.000e-315,***,Hyperplasia of prostate,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.100 [0.097-0.10],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
K11_OTHDISDIG,25,0.097 [0.073-0.12],7.020e-10,***,Other diseases of the digestive system,Digestive
F5_DEPRESSIO,2165,0.093 [0.086-0.10],3.979e-139,***,Depression,Mental and behavioural
M13_SOFTTISSUEOTH,600,0.091 [0.073-0.11],4.847e-18,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
H7_CHALAZION,671,0.090 [0.084-0.10],2.642e-207,***,Chalazion,Eye and adnexa
VD_U,43,0.088 [0.065-0.11],1.396e-08,***,Vascular dementia (undefined),Mental and behavioural
F5_DELIRIUM,173,0.087 [0.071-0.10],6.777e-21,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
M13_ENTESOPATHYOTH,48,0.087 [0.068-0.11],1.861e-14,***,Other enthesopathies,Musculoskeletal
J10_PLEURA,140,0.086 [0.074-0.10],9.326e-35,***,Other diseases of pleura,Respiratory
K11_FISTULA,485,0.085 [0.081-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
M13_HAMMERTOE,331,0.079 [0.064-0.09],1.785e-19,***,Other hammer toe(s) (acquired),Musculoskeletal
N14_CHRONEPHROPATH,18,0.070 [0.060-0.08],1.579e-32,***,Chronic nephritic syndrome,Genitourinary
J10_SEPTDEV,498,0.068 [0.056-0.08],4.638e-21,***,Deviated nasal septum,Respiratory
F5_ANXIETY,71,0.066 [0.047-0.08],1.179e-06,***,Other anxiety disorders,Mental and behavioural
K11_ORAL,489,0.065 [0.042-0.09],0.009,**,"Diseases of oral cavity, salivary glands and jaws",Digestive
J10_INFLUPNEU,534,0.060 [0.049-0.07],3.716e-20,***,Influenza and pneumonia,Respiratory
M13_HALLUXVALGUS,3980,0.055 [0.051-0.06],7.797e-143,***,Hallux valgus (acquired),Musculoskeletal
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.053 [0.048-0.06],2.336e-101,***,Melanocytic naevi of trunk,Neoplasms
J10_UPPERINFEC,1002,0.049 [0.036-0.06],9.633e-08,***,Acute upper respiratory infections,Respiratory
L12_DISORDSKINAPPENDIX,424,0.049 [0.033-0.07],0.001,**,Disorders of skin appendages,Skin
N14_ORHCEPINDIDYMITIS,99,0.048 [0.034-0.06],1.385e-06,***,Orchitis and epididymitis,Genitourinary
