Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
M13_SCIATICA,338,0.280 [0.251-0.31],1.240e-72,***,Sciatica+with lumbago,Musculoskeletal
N14_RENALTUB,185,0.236 [0.194-0.28],1.985e-22,***,Renal tubulo-interstitial diseases,Genitourinary
O15_COMPLIC_LAB_DELIV,110,0.230 [0.160-0.30],3.251e-05,***,Complications of labour and delivery,Pregnancy
M13_SOFTTISSUE,621,0.199 [0.157-0.24],4.901e-15,***,Soft tissue disorders,Musculoskeletal
K11_GASTRODUOULC,144,0.186 [0.164-0.21],3.248e-55,***,Gastroduodenal ulcer,Digestive
I9_STR,124,0.172 [0.128-0.21],2.038e-09,***,"Stroke, excluding SAH",Circulatory
KRA_PSY_SUBSTANCE,410,0.170 [0.148-0.19],1.645e-46,***,Substance abuse,Mental and behavioural
FALLS,220,0.161 [0.109-0.21],2.738e-04,***,Falls/tendency to fall,Nervous
F5_ALCOHOL_DEPENDENCE,81,0.160 [0.128-0.19],1.086e-16,***,Alcohol dependence,Mental and behavioural
M13_MENISCUSDERANGEMENTS,162,0.157 [0.112-0.20],3.830e-06,***,Meniscus derangement,Musculoskeletal
N14_URINOTH,777,0.150 [0.123-0.18],1.103e-22,***,Other diseases of urinary system,Genitourinary
N14_PYELONEPHR,60,0.142 [0.090-0.19],0.016,*,Acute tubulo-interstitial nephritis,Genitourinary
I9_CARDMYOOTH,30,0.134 [0.108-0.16],1.359e-18,***,"Cardiomyopathy, other and unspecified",Circulatory
K11_PERITON,24,0.124 [0.083-0.16],5.167e-04,***,Diseases of peritoneum,Digestive
G6_HYDROCEPH,105,0.121 [0.106-0.14],3.201e-50,***,Hydrocephalus,Nervous
N14_CYSTITIS,542,0.109 [0.081-0.14],1.611e-09,***,Cystitis,Genitourinary
N14_POLYPFEMGEN,93,0.108 [0.075-0.14],2.086e-05,***,Polyp of the female genital tract,Genitourinary
O15_LABOUR_FETAL_STRESS,61,0.101 [0.064-0.14],0.029,*,Labour and delivery complicated by fetal stress [distress],Pregnancy
E4_METABOLIA,2101,0.099 [0.088-0.11],2.460e-60,***,Metabolic disorders,Endocrine and metabolic
K11_DULC,156,0.098 [0.086-0.11],5.379e-50,***,Duodenal ulcer,Digestive
M13_CALCIFICTEND,159,0.098 [0.089-0.11],8.735e-96,***,Calcific tendinitis of shoulder,Musculoskeletal
D3_ANAEMIA_IRONDEF_NAS,447,0.091 [0.078-0.10],1.885e-38,***,Other and unspecified iron deficiency,Blood and immune
M13_HALLUXVALGUS,1615,0.089 [0.080-0.10],1.228e-92,***,Hallux valgus (acquired),Musculoskeletal
C3_KIDNEY_NOTRENALPELVIS,136,0.088 [0.070-0.11],3.210e-16,***,"Malignant neoplasm of kidney, except renal pelvis",Neoplasms
G6_NERPLEX,1160,0.087 [0.069-0.11],2.771e-16,***,"Nerve, nerve root and plexus disorders",Nervous
AB1_ZOSTER,105,0.086 [0.071-0.10],1.209e-23,***,Zoster [herpes zoster],Infectious and parasitic
AB1_BACTINF_NOS,77,0.085 [0.055-0.11],0.004,**,"Bacterial infection, other or unspecified",Infectious and parasitic
AUD,198,0.085 [0.059-0.11],4.971e-05,***,"Alcohol use disorder, ICD-based",Mental and behavioural
J10_PNEUMOTHORAX,26,0.084 [0.056-0.11],0.002,**,Pneumothorax,Respiratory
K11_GULC,136,0.072 [0.047-0.10],0.006,**,Gastric ulcer,Digestive
MEMLOSS,45,0.072 [0.054-0.09],8.369e-11,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,659,0.069 [0.059-0.08],1.729e-33,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
