Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_LIPOPROTNAS,242,0.510 [0.461-0.56],2.647e-89,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
K11_OTHDISDIG,25,0.381 [0.357-0.40],8.101e-221,***,Other diseases of the digestive system,Digestive
E4_HYPERLIPNAS,1251,0.359 [0.328-0.39],6.817e-115,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.292 [0.255-0.33],2.421e-47,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.267 [0.245-0.29],1.174e-117,***,Metabolic disorders,Endocrine and metabolic
K11_OESSTODUO,43,0.260 [0.210-0.31],6.709e-19,***,"Diseases of oesophagus, stomach and duodenum",Digestive
PD_DEMENTIA,12,0.253 [0.159-0.35],0.034,*,Dementia due to Parkinson's disease,Mental and behavioural
I9_POSTAMI,149,0.250 [0.198-0.30],7.033e-16,***,Status post-ami,Circulatory
N14_RENALTUB,449,0.245 [0.236-0.25],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.226 [0.211-0.24],2.288e-176,***,Migraine with aura,Nervous
M13_SOFTTISSUE,1904,0.191 [0.177-0.20],4.248e-164,***,Soft tissue disorders,Musculoskeletal
CD2_BENIGN_COLON_NOS,212,0.165 [0.118-0.21],1.592e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
E4_LIPOPROT,7076,0.147 [0.132-0.16],3.491e-76,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
O15_PRETERM,17,0.145 [0.121-0.17],1.447e-26,***,Preterm labour and delivery,Pregnancy
K11_FUNCDYSP,169,0.131 [0.124-0.14],7.538e-294,***,Functional dyspepsia,Digestive
JOINTPAIN,1595,0.122 [0.112-0.13],1.670e-127,***,Pain in joint,Musculoskeletal
F5_VASCDEM,107,0.120 [0.076-0.16],0.024,*,Vascular dementia,Mental and behavioural
I9_UAP,1483,0.120 [0.102-0.14],4.325e-34,***,Unstable angina pectoris,Circulatory
G6_NERPLEX,2804,0.105 [0.098-0.11],4.014e-216,***,"Nerve, nerve root and plexus disorders",Nervous
M13_DORSALGIANAS,1009,0.104 [0.096-0.11],1.006e-129,***,Other/unspecified dorsalgia,Musculoskeletal
K11_OTHENTERCOL,751,0.096 [0.091-0.10],2.765e-284,***,Other noninfective gastroenteritis and colitis,Digestive
M13_MUSCLE,168,0.096 [0.091-0.10],1.000e-315,***,Disorders of muscles,Musculoskeletal
D3_AGRANULOCYTOSIS,347,0.086 [0.084-0.09],1.000e-315,***,Agranulocytosis,Blood and immune
M13_OTHERJOINT,3314,0.086 [0.077-0.10],1.675e-66,***,Other joint disorders,Musculoskeletal
F5_ALCOHOL_DEPENDENCE,95,0.085 [0.067-0.10],2.945e-15,***,Alcohol dependence,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.082 [0.073-0.09],3.010e-68,***,Other bacterial intestinal infections,Infectious and parasitic
M13_LOWBACKPAIN,1988,0.080 [0.071-0.09],4.811e-69,***,Low back pain,Musculoskeletal
L12_OTHERCONTACT,39,0.080 [0.055-0.10],2.793e-05,***,Other contact dermatitis,Skin
I9_ATHSCLE,3616,0.079 [0.074-0.09],2.000e-158,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
K11_HAEMORR,329,0.078 [0.059-0.10],2.802e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
M13_THORACISPINEPAIN,151,0.077 [0.069-0.09],1.283e-72,***,Pain in thoracic spine,Musculoskeletal
M13_DORSOPATHYOTH,5393,0.075 [0.068-0.08],1.027e-103,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
M13_ARTHROPATHIES,7062,0.070 [0.064-0.08],2.530e-107,***,Arthropathies,Musculoskeletal
KRA_PSY_SUBSTANCE,742,0.070 [0.055-0.09],3.162e-14,***,Substance abuse,Mental and behavioural
M13_SHOULDER,206,0.070 [0.052-0.09],6.058e-09,***,Shoulder lesions,Musculoskeletal
AD_AM,451,0.068 [0.051-0.08],7.569e-10,***,Alzheimer disease (Atypical or mixed),Nervous
AUD,259,0.065 [0.054-0.08],5.459e-23,***,"Alcohol use disorder, ICD-based",Mental and behavioural
H7_EYEOTH,57,0.065 [0.053-0.08],2.695e-19,***,Other disorders of eye and adnexa,Eye and adnexa
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.065 [0.063-0.07],1.000e-315,***,Non-follicular lymphoma,Neoplasms
F5_DEMENTIA,3309,0.064 [0.056-0.07],5.274e-42,***,Dementia,Mental and behavioural
M13_MENISCUSDERANGEMENTS,937,0.062 [0.052-0.07],2.026e-32,***,Meniscus derangement,Musculoskeletal
M13_SPONDYLOSIS,854,0.062 [0.051-0.07],4.169e-26,***,Spondylosis,Musculoskeletal
K11_OTHINFLIV,466,0.060 [0.059-0.06],1.000e-315,***,Other inflammatory liver diseases,Digestive
CD2_BENIGN_PAROTID,171,0.060 [0.056-0.06],1.209e-158,***,Benign neoplasm: Parotid gland,Neoplasms
AB1_SEXUAL_TRANSMISSION,7171,0.060 [0.059-0.06],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
CD2_BENIGN_COLORECANI,1443,0.060 [0.046-0.07],6.486e-13,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
KRA_PSY_DEMENTIA,2863,0.059 [0.050-0.07],3.913e-30,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.057 [0.051-0.06],2.798e-56,***,Unspecific neurodegenerative disorder,Nervous
CD2_BENIGN_EAR_RESP,224,0.056 [0.049-0.06],5.196e-53,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
AB1_GASTROENTERITIS_NOS,923,0.054 [0.043-0.06],1.955e-16,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
H7_CONJUNCTIVITISACUNONATOPIC,214,0.054 [0.042-0.06],4.904e-16,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
L12_OTHERSKINSUBCUTIS,3364,0.053 [0.049-0.06],1.574e-108,***,Other disorders of skin and subcutaneous tissue,Skin
G6_ALZHEIMER,2982,0.051 [0.044-0.06],1.114e-35,***,Alzheimer disease,Nervous
H7_OCUPAIN,174,0.050 [0.045-0.06],3.751e-78,***,Ocular pain,Eye and adnexa
