Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.576 [0.552-0.60],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.506 [0.473-0.54],2.048e-193,***,Cystitis,Genitourinary
MEMLOSS,48,0.406 [0.304-0.51],1.698e-09,***,Memory loss,Mental and behavioural
N14_URINOTH,1485,0.371 [0.345-0.40],1.619e-178,***,Other diseases of urinary system,Genitourinary
E4_LIPOPROTNAS,242,0.358 [0.292-0.42],5.189e-21,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.354 [0.321-0.39],1.581e-92,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.290 [0.251-0.33],3.540e-44,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.256 [0.233-0.28],3.871e-96,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.255 [0.202-0.31],2.306e-16,***,Status post-ami,Circulatory
VD_U,43,0.245 [0.187-0.30],3.617e-11,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.241 [0.174-0.31],3.882e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.214 [0.209-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.207 [0.162-0.25],5.637e-14,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.189 [0.173-0.20],3.012e-116,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.189 [0.140-0.24],9.472e-09,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.153 [0.134-0.17],4.784e-56,***,Any mental disorder,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.139 [0.135-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
J10_ACUTEUPPERINFEC,241,0.137 [0.103-0.17],8.078e-10,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
K11_HAEMORR,329,0.108 [0.087-0.13],2.976e-18,***,Haemorrhoids and perianal venous thrombosis,Digestive
NEURODEGOTH,4178,0.103 [0.097-0.11],1.266e-207,***,Other degenerative diseases of the nervous system,Nervous
J10_INFLUPNEU,534,0.103 [0.088-0.12],2.314e-37,***,Influenza and pneumonia,Respiratory
AD_AM,451,0.101 [0.084-0.12],2.602e-25,***,Alzheimer disease (Atypical or mixed),Nervous
I9_UAP,1483,0.097 [0.079-0.12],3.626e-20,***,Unstable angina pectoris,Circulatory
E4_HYPERLIPMIX,365,0.091 [0.070-0.11],5.386e-12,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMENTIA,3309,0.086 [0.078-0.09],5.288e-96,***,Dementia,Mental and behavioural
N14_MALEGEN,1375,0.086 [0.078-0.09],8.664e-109,***,Diseases of male genital organs,Genitourinary
KRA_PSY_DEMENTIA,2863,0.083 [0.075-0.09],2.340e-77,***,Any dementia,Mental and behavioural
N14_CHRONEPHROPATH,18,0.082 [0.071-0.09],9.674e-44,***,Chronic nephritic syndrome,Genitourinary
G6_NEURODEGENERATIVE,4070,0.082 [0.075-0.09],1.565e-131,***,Unspecific neurodegenerative disorder,Nervous
FALLS,542,0.073 [0.048-0.10],0.004,**,Falls/tendency to fall,Nervous
H7_CHALAZION,671,0.069 [0.066-0.07],3.357e-302,***,Chalazion,Eye and adnexa
G6_ALZHEIMER,2982,0.069 [0.062-0.08],1.896e-82,***,Alzheimer disease,Nervous
N14_FEMALEINFERT,80,0.067 [0.052-0.08],6.950e-13,***,Female infertility,Genitourinary
M13_HALLUXVALGUS,3980,0.066 [0.061-0.07],6.840e-148,***,Hallux valgus (acquired),Musculoskeletal
K11_FISTULA,485,0.065 [0.060-0.07],1.690e-149,***,Colonic or urogenital fistula,Digestive
F5_ALZHDEMENT,2076,0.064 [0.057-0.07],2.692e-59,***,Dementia in Alzheimer disease,Mental and behavioural
AUD,259,0.064 [0.054-0.07],6.119e-30,***,"Alcohol use disorder, ICD-based",Mental and behavioural
J10_SEPTDEV,498,0.056 [0.047-0.07],1.520e-25,***,Deviated nasal septum,Respiratory
M13_HAMMERTOE,331,0.055 [0.041-0.07],7.294e-10,***,Other hammer toe(s) (acquired),Musculoskeletal
J10_PLEURPLAGUE,310,0.054 [0.051-0.06],7.886e-288,***,Pleural plaque,Respiratory
K11_INTESTOTH,398,0.054 [0.040-0.07],8.773e-10,***,Other diseases of intestines,Digestive
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.052 [0.047-0.06],3.178e-85,***,Melanocytic naevi of trunk,Neoplasms
L12_ROSACEANAS,82,0.052 [0.043-0.06],1.044e-26,***,Other and unspecified rosacea,Skin
N14_FIOTHNAS,100,0.050 [0.038-0.06],7.315e-11,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
CD2_BENIGN_THYROID,151,0.050 [0.047-0.05],1.042e-271,***,Benign neoplasm of thyroid gland,Neoplasms
J10_PLEURA,140,0.046 [0.034-0.06],8.595e-09,***,Other diseases of pleura,Respiratory
N14_PROSTHYPERPLA,3795,0.045 [0.042-0.05],3.037e-157,***,Hyperplasia of prostate,Genitourinary
I9_CORATHER,8695,0.043 [0.036-0.05],2.914e-23,***,Coronary atherosclerosis,Circulatory
I9_IHD,7725,0.042 [0.032-0.05],1.730e-11,***,"Ischaemic heart disease, wide definition",Circulatory
CD2_BENIGN_COLORECANI,1443,0.041 [0.032-0.05],2.591e-15,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
N14_PHIMOSIS,4306,0.041 [0.038-0.04],1.759e-231,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
I9_HEARTFAIL,682,0.041 [0.032-0.05],5.685e-15,***,"Heart failure, strict",Circulatory
I9_ANGINA,5810,0.039 [0.030-0.05],5.768e-12,***,Angina pectoris,Circulatory
O15_PRE_OR_ECLAMPSIA,259,0.039 [0.028-0.05],1.008e-05,***,Pre-eclampsia or eclampsia,Pregnancy
I9_CHD,6392,0.039 [0.030-0.05],2.634e-11,***,Major coronary heart disease event,Circulatory
CD2_BENIGN_OVARY,144,0.039 [0.030-0.05],4.168e-12,***,Benign neoplasm of ovary,Neoplasms
F5_DEPRESSIO,2165,0.038 [0.031-0.04],1.271e-25,***,Depression,Mental and behavioural
CD2_BENIGN_MELANOCYTIC,521,0.035 [0.029-0.04],9.198e-21,***,Melanocytic naevi,Neoplasms
K11_DISORD_TEETH,111,0.035 [0.025-0.05],2.573e-06,***,Other disorders of teeth and supporting structures,Digestive
CD2_FOLLICULAR_LYMPHOMA,5808,0.035 [0.034-0.04],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
K11_HERNIA,6152,0.034 [0.031-0.04],1.309e-101,***,Hernia,Digestive
COPD_EARLY,512,0.034 [0.031-0.04],1.386e-111,***,Early onset COPD,Respiratory
K11_OTHANRECT,204,0.032 [0.022-0.04],1.280e-05,***,Other diseases of anus and rectum,Digestive
E4_HYPERPIT,147,0.031 [0.026-0.04],4.239e-39,***,Hyperfunction of pituitary gland,Endocrine and metabolic
M13_POLYARTHRITIS,1672,0.029 [0.026-0.03],5.185e-86,***,"Polyarthritis, unspecified",Musculoskeletal
CD2_BENIGN_OTHERDIGESTIVE,74,0.029 [0.018-0.04],0.043,*,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
O15_GESTAT_HYPERT,476,0.029 [0.021-0.04],2.923e-08,***,Gestational [pregnancy-induced] hypertension,Pregnancy
J10_EMPHYSEMA,365,0.028 [0.026-0.03],2.083e-88,***,Emphysema,Respiratory
H7_STENOLACRI,62,0.028 [0.020-0.04],7.346e-07,***,Stenosis and insufficiency of lacrimal passages,Eye and adnexa
H7_OPTNERVE,2671,0.027 [0.022-0.03],7.984e-20,***,Disorders of optic nerve and visual pathways,Eye and adnexa
C3_ANUS_ANALCANAL,76,0.027 [0.023-0.03],1.164e-29,***,Malignant neoplasm of anus and anal canal,Neoplasms
C3_BRONCHUS_LUNG,573,0.026 [0.023-0.03],2.319e-47,***,Malignant neoplasm of bronchus and lung,Neoplasms
N14_OTHPENIS,232,0.026 [0.020-0.03],1.677e-13,***,Other disorders of penis,Genitourinary
C3_LUNG_NONSMALL,527,0.025 [0.022-0.03],2.585e-50,***,Non-small cell lung cancer,Neoplasms
J10_CHRONTONSADEN,5827,0.025 [0.020-0.03],1.034e-16,***,Chronic diseases of tonsils and adenoids,Respiratory
G6_OTHDEMYEL,3560,0.024 [0.022-0.03],3.640e-137,***,Other demyelinating diseases of the central nervous system,Nervous
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.023 [0.016-0.03],4.388e-05,***,Non-follicular lymphoma,Neoplasms
K11_GULC,244,0.023 [0.017-0.03],2.320e-07,***,Gastric ulcer,Digestive
N14_OVARYCYST,986,0.023 [0.018-0.03],2.300e-17,***,Ovarian cyst,Genitourinary
CD2_INSITU_BLADDER,34,0.022 [0.017-0.03],1.818e-08,***,"Carcinoma in situ, bladder",Neoplasms
I9_VASCINT,15,0.022 [0.014-0.03],0.012,*,Vascular diseases of the intestine,Circulatory
J10_PNEUMOTHORAX,46,0.021 [0.013-0.03],0.019,*,Pneumothorax,Respiratory
H8_EXTERNAL,828,0.021 [0.015-0.03],9.961e-06,***,Diseases of external ear,Ear and mastoid
F5_PTSD,319,0.020 [0.015-0.03],9.902e-08,***,Post-traumatic stress disorder,Mental and behavioural
K11_DIAHER,628,0.019 [0.015-0.02],3.202e-16,***,Diaphragmatic hernia,Digestive
K11_HERING,7337,0.019 [0.016-0.02],4.426e-49,***,Inguinal hernia,Digestive
H8_EXTOTITIS,1164,0.018 [0.011-0.02],0.037,*,Otitis externa,Ear and mastoid
L12_LICHENSIMPLEX,206,0.018 [0.015-0.02],5.215e-26,***,Lichen simplex chronicus,Skin
C3_THYROID_GLAND,1116,0.017 [0.015-0.02],1.036e-60,***,Malignant neoplasm of thyroid gland,Neoplasms
H7_GLAUCNAS,69,0.016 [0.010-0.02],0.012,*,Other and unspecified glaucoma,Eye and adnexa
M13_FOREIGNBODY,77,0.015 [0.010-0.02],8.886e-05,***,Residual foreign body in soft tissue,Musculoskeletal
C3_OTHER_SKIN,9911,0.015 [0.012-0.02],3.249e-18,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
M13_POLYMYALGIA,4532,0.014 [0.011-0.02],4.846e-16,***,Polymyalgia rheumatica,Musculoskeletal
G6_MYONEU,229,0.014 [0.010-0.02],3.531e-10,***,Diseases of the myoneural junction and muscle,Nervous
N14_CALCUKIDUR,1321,0.013 [0.010-0.02],8.401e-09,***,Calculus of kidney and ureter,Genitourinary
I9_PVT,43,0.013 [0.008-0.02],0.033,*,Portal vein thrombosis,Circulatory
C3_BASAL_CELL_CARCINOMA,10907,0.013 [0.010-0.02],2.409e-17,***,Basal cell carcinoma,Neoplasms
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.012 [0.010-0.01],9.933e-36,***,Leiomyoma of uterus,Neoplasms
CD2_BENIGN_ADRENAL,332,0.011 [0.009-0.01],1.927e-11,***,Benign neoplasm: Adrenal gland,Neoplasms
M13_GOUT,3183,0.011 [0.008-0.01],3.656e-09,***,Gout,Musculoskeletal
L12_FOLLICULARCYST,349,0.011 [0.007-0.01],0.005,**,Follicular cysts of skin and subcutaneous tissue,Skin
L12_PAPULOSQUAMOUS,16405,0.011 [0.009-0.01],7.284e-33,***,Papulosquamous disorders,Skin
E4_LACTONAS,2420,0.011 [0.010-0.01],1.467e-154,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
M13_SYSTSLCE,1075,0.010 [0.008-0.01],2.387e-07,***,Systemic sclerosis,Musculoskeletal
O15_LABOUR_UMBILICAL,119,0.010 [0.007-0.01],6.993e-04,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
H7_IRIDONAS,4666,0.010 [0.009-0.01],1.700e-60,***,Other and unspecified iridocyclitis,Eye and adnexa
GOUT_IDIO,1453,0.010 [0.008-0.01],3.412e-23,***,Idiopathic gout,Musculoskeletal
I9_AORTANEUR,1277,0.007 [0.005-0.01],0.032,*,Aortic aneurysm,Circulatory
O15_MATERN_HYPERT_UNS,90,0.007 [0.004-0.01],0.003,**,Unspecified maternal hypertension,Pregnancy
G6_RLS,898,0.007 [0.005-0.01],1.087e-07,***,Restless leg syndrome,Nervous
N14_ENDOMETRIOSIS_OVARY,2678,0.006 [0.005-0.01],1.773e-13,***,Endometriosis of ovary,Genitourinary
L12_PSORI_NAS,8866,0.006 [0.005-0.01],2.792e-27,***,Other and unspecified psoriasis,Skin
H7_ENTROPION,903,0.005 [0.003-0.01],3.695e-04,***,Entropion and trichiasis of eyelid,Eye and adnexa
L12_PSORI_VULG,15019,0.003 [0.002-0.00],6.968e-04,***,Psoriasis vulgaris,Skin
I9_CARDMYOHYP,293,-0.002 [-0.003--0.00],1.592e-04,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
E4_IRON_MET,3833,-0.002 [-0.003--0.00],1.990e-12,***,Disorders of iron metabolism,Endocrine and metabolic
I9_HYPERTROCARDMYOP,483,-0.002 [-0.003--0.00],8.246e-10,***,Hypertrophic cardiomyopathy,Circulatory
M13_ANKYLOSPON,29005,-0.004 [-0.004--0.00],4.105e-86,***,Ankylosing spondylitis,Musculoskeletal
H7_IRIDOCYCLITIS,22983,-0.004 [-0.005--0.00],1.861e-17,***,Iridocyclitis,Eye and adnexa
D3_COAGDEFNAS,3630,-0.004 [-0.005--0.00],2.003e-28,***,Other and unspecified coagulation defects,Blood and immune
H8_OTOSCLE,2888,-0.004 [-0.005--0.00],1.654e-10,***,Otosclerosis,Ear and mastoid
M13_SPONDYLINFLAMNAS,14599,-0.005 [-0.006--0.00],3.203e-54,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
SPONDYLOARTHRITIS,25038,-0.006 [-0.006--0.01],1.880e-71,***,Spondyloarthritis,Musculoskeletal
DRY_AMD,4885,-0.006 [-0.008--0.00],6.045e-09,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
E4_GOITREMULTINOD,6287,-0.006 [-0.007--0.01],1.966e-34,***,Nontoxic multinodular goitre,Endocrine and metabolic
CHRONNAS,1420,-0.007 [-0.009--0.00],0.019,*,Crohn's disease NAS,Digestive
C3_CLL_WIDE,431,-0.007 [-0.009--0.01],3.036e-16,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
M13_POLYARTHROPATHIES,18752,-0.008 [-0.010--0.01],7.414e-07,***,Polyarthropathies,Musculoskeletal
H7_SCLERACORNEA,15425,-0.008 [-0.010--0.01],5.005e-10,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
I9_AF,9821,-0.008 [-0.010--0.01],6.805e-15,***,Atrial fibrillation and flutter,Circulatory
D3_ANAEMIA_FOLATEDEF,76,-0.008 [-0.012--0.01],0.030,*,Folate deficiency anaemia,Blood and immune
CHIRBIL_PRIM,2402,-0.009 [-0.010--0.01],4.440e-22,***,Primary biliary cholangitis (PBC),Digestive
E4_GOITRENAS,1714,-0.009 [-0.010--0.01],5.639e-39,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
POLYCYTVERA,838,-0.009 [-0.009--0.01],5.891e-217,***,Polycythaemia vera,Neoplasms
N14_GLOMEINOTH,5455,-0.009 [-0.011--0.01],4.285e-16,***,Glomerular disorders in diseases classified elsewhere,Genitourinary
M13_EARLY_LUMBAR_PROLAPSE,506,-0.009 [-0.012--0.01],7.214e-09,***,"Early lumbar disc prolapse, operated",Musculoskeletal
ULCERNAS,2224,-0.010 [-0.013--0.01],2.920e-05,***,"Ulcerative colitis, NAS",Digestive
E4_OVARDYS,221,-0.010 [-0.014--0.01],0.016,*,Ovarian dysfunction,Endocrine and metabolic
H8_NONSUPPNAS,1145,-0.010 [-0.014--0.01],0.040,*,Nonsuppurative otitis media,Ear and mastoid
E4_THYROIDNASOTH,177,-0.011 [-0.013--0.01],4.966e-20,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
J10_NASALPOLYP,7370,-0.011 [-0.012--0.01],8.302e-25,***,Nasal polyp,Respiratory
K11_COELIAC,42111,-0.011 [-0.011--0.01],1.000e-315,***,Coeliac disease,Digestive
E4_GOITRENOD,331,-0.011 [-0.014--0.01],4.322e-07,***,Nontoxic single thyroid nodule,Endocrine and metabolic
CD2_INSITU_BREAST_INTRADUCTAL,179,-0.011 [-0.016--0.01],0.027,*,"Carcinoma in situ of breast, intraductal",Neoplasms
H7_GLAUCOMA_NTG,563,-0.012 [-0.016--0.01],0.034,*,Normotensive glaucoma,Eye and adnexa
DM_NEOVASCULAR_GLAUCOMA,434,-0.012 [-0.015--0.01],4.943e-09,***,Neovascular glaucoma,Eye and adnexa
CD2_LYMPHOID_LEUKAEMIA,767,-0.012 [-0.014--0.01],5.019e-45,***,Lymphoid leukaemia,Neoplasms
H7_RETINALBREAK,282,-0.012 [-0.016--0.01],7.151e-07,***,Retinal breaks without detachment,Eye and adnexa
CHRONMYELOPRO,471,-0.013 [-0.014--0.01],1.538e-239,***,Chronic myeloproliferative disease,Neoplasms
AUTOHEP,2902,-0.013 [-0.014--0.01],1.000e-315,***,Autoimmune hepatitis,Digestive
