Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.528 [0.510-0.55],1.000e-315,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.501 [0.443-0.56],2.216e-58,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_URINOTH,1485,0.423 [0.407-0.44],1.000e-315,***,Other diseases of urinary system,Genitourinary
J10_INFLUPNEU,534,0.381 [0.350-0.41],2.661e-118,***,Influenza and pneumonia,Respiratory
K11_OTHDISDIG,25,0.358 [0.324-0.39],4.365e-89,***,Other diseases of the digestive system,Digestive
J10_UPPERINFEC,1002,0.358 [0.329-0.39],1.982e-127,***,Acute upper respiratory infections,Respiratory
KRA_PSY_ANYMENTAL,2504,0.347 [0.332-0.36],1.000e-315,***,Any mental disorder,Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.313 [0.283-0.34],5.918e-85,***,Other bacterial diseases,Infectious and parasitic
N14_MALEGEN,1375,0.313 [0.298-0.33],1.000e-315,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.209 [0.203-0.21],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
H8_EXTERNAL,828,0.187 [0.179-0.20],1.000e-315,***,Diseases of external ear,Ear and mastoid
N14_PROSTHYPERPLA,3794,0.177 [0.170-0.18],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.165 [0.154-0.18],3.046e-181,***,Depression,Mental and behavioural
J10_UPPERDIS,4085,0.147 [0.134-0.16],2.988e-105,***,Other diseases of upper respiratory tract,Respiratory
H7_CHALAZION,671,0.142 [0.135-0.15],1.000e-315,***,Chalazion,Eye and adnexa
L12_INFECT_SKIN,518,0.135 [0.119-0.15],1.449e-50,***,Infections of the skin and subcutaneous tissue,Skin
L12_DISORDSKINAPPENDIX,424,0.135 [0.117-0.15],1.324e-47,***,Disorders of skin appendages,Skin
M13_SYNOTEND,1267,0.132 [0.118-0.15],1.095e-68,***,Disorders of synovium and tendon,Musculoskeletal
E4_HYPERLIPNAS,1251,0.127 [0.110-0.14],2.874e-42,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URETHRAOTH,610,0.125 [0.115-0.13],1.062e-129,***,Other disorders of urethra and urinary system,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.123 [0.120-0.13],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
