Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.569 [0.545-0.59],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.504 [0.436-0.57],7.564e-42,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.470 [0.330-0.61],1.156e-05,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.441 [0.406-0.48],3.768e-128,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_CYSTITIS,693,0.359 [0.329-0.39],1.512e-116,***,Cystitis,Genitourinary
E4_FH,518,0.356 [0.316-0.40],1.598e-62,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.320 [0.296-0.34],2.651e-141,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.302 [0.239-0.37],1.174e-15,***,Status post-ami,Circulatory
F5_MENTORG,85,0.275 [0.196-0.35],2.965e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
VD_U,43,0.272 [0.194-0.35],1.953e-06,***,Vascular dementia (undefined),Mental and behavioural
N14_URINOTH,1485,0.269 [0.247-0.29],1.940e-130,***,Other diseases of urinary system,Genitourinary
F5_DELIRIUM,173,0.230 [0.173-0.29],3.069e-10,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.216 [0.200-0.23],3.639e-149,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.215 [0.157-0.27],1.077e-07,***,Vascular dementia,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.176 [0.171-0.18],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
K11_OESSTODUO,43,0.175 [0.139-0.21],3.797e-16,***,"Diseases of oesophagus, stomach and duodenum",Digestive
I9_UAP,1483,0.135 [0.114-0.16],5.490e-31,***,Unstable angina pectoris,Circulatory
AD_AM,451,0.117 [0.096-0.14],1.115e-21,***,Alzheimer disease (Atypical or mixed),Nervous
K11_HAEMORR,329,0.116 [0.094-0.14],1.742e-18,***,Haemorrhoids and perianal venous thrombosis,Digestive
CD2_BENIGN_COLON_NOS,212,0.115 [0.075-0.16],0.006,**,"Benign neoplasm: Colon, unspecified",Neoplasms
C_DIFFICILE_ENTEROCOLITIS,2693,0.109 [0.106-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DEMENTIA,3309,0.102 [0.092-0.11],2.253e-76,***,Dementia,Mental and behavioural
NEURODEGOTH,4178,0.099 [0.091-0.11],1.163e-134,***,Other degenerative diseases of the nervous system,Nervous
KRA_PSY_DEMENTIA,2863,0.097 [0.086-0.11],1.456e-59,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.095 [0.086-0.10],1.993e-106,***,Unspecific neurodegenerative disorder,Nervous
KRA_PSY_ANYMENTAL,2504,0.092 [0.072-0.11],1.316e-13,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.084 [0.056-0.11],7.550e-04,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
G6_ALZHEIMER,2982,0.082 [0.073-0.09],4.863e-66,***,Alzheimer disease,Nervous
F5_ALZHDEMENT,2076,0.074 [0.064-0.08],5.760e-44,***,Dementia in Alzheimer disease,Mental and behavioural
AUD,259,0.073 [0.065-0.08],5.316e-65,***,"Alcohol use disorder, ICD-based",Mental and behavioural
CD2_BENIGN_COLORECANI,1443,0.065 [0.053-0.08],1.818e-21,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
E4_ENDOGLAND,62,0.062 [0.043-0.08],1.794e-05,***,Disorders of other endocrine glands,Endocrine and metabolic
J10_INFLUPNEU,534,0.061 [0.050-0.07],2.212e-20,***,Influenza and pneumonia,Respiratory
N14_FEMALEINFERT,80,0.060 [0.045-0.08],8.457e-10,***,Female infertility,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.059 [0.049-0.07],3.769e-24,***,Migraine with aura,Nervous
N14_CHRONEPHROPATH,18,0.057 [0.046-0.07],4.198e-19,***,Chronic nephritic syndrome,Genitourinary
I9_IHD,7725,0.053 [0.043-0.06],1.376e-17,***,"Ischaemic heart disease, wide definition",Circulatory
I9_CHD,6392,0.050 [0.040-0.06],1.714e-17,***,Major coronary heart disease event,Circulatory
J10_PLEURPLAGUE,310,0.050 [0.048-0.05],1.833e-252,***,Pleural plaque,Respiratory
FALLS,542,0.050 [0.034-0.07],1.562e-04,***,Falls/tendency to fall,Nervous
M13_HALLUXVALGUS,3980,0.050 [0.046-0.05],1.050e-123,***,Hallux valgus (acquired),Musculoskeletal
I9_ANGINA,5810,0.049 [0.039-0.06],7.374e-17,***,Angina pectoris,Circulatory
N14_FIOTHNAS,100,0.048 [0.037-0.06],4.691e-10,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
F5_ALCOHOL_DEPENDENCE,95,0.048 [0.035-0.06],7.111e-09,***,Alcohol dependence,Mental and behavioural
I9_CORATHER,8695,0.047 [0.039-0.06],9.371e-25,***,Coronary atherosclerosis,Circulatory
CD2_BENIGN_THYROID,151,0.047 [0.045-0.05],1.815e-248,***,Benign neoplasm of thyroid gland,Neoplasms
L12_ROSACEANAS,82,0.042 [0.034-0.05],1.757e-18,***,Other and unspecified rosacea,Skin
H7_CHALAZION,671,0.036 [0.032-0.04],2.787e-67,***,Chalazion,Eye and adnexa
K11_OTHANRECT,204,0.036 [0.026-0.05],5.271e-08,***,Other diseases of anus and rectum,Digestive
H7_STENOLACRI,62,0.035 [0.028-0.04],1.819e-16,***,Stenosis and insufficiency of lacrimal passages,Eye and adnexa
K11_FISTULA,485,0.034 [0.030-0.04],2.449e-44,***,Colonic or urogenital fistula,Digestive
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.034 [0.029-0.04],7.992e-33,***,Non-follicular lymphoma,Neoplasms
