Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.748 [0.723-0.77],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.337 [0.307-0.37],8.043e-108,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.275 [0.254-0.30],1.804e-141,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.226 [0.211-0.24],2.902e-201,***,Metabolic disorders,Endocrine and metabolic
E4_FH,518,0.214 [0.192-0.24],6.897e-72,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.210 [0.171-0.25],1.726e-20,***,Status post-ami,Circulatory
N14_CYSTITIS,693,0.201 [0.180-0.22],1.007e-70,***,Cystitis,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.194 [0.182-0.21],3.561e-198,***,Migraine with aura,Nervous
MEMLOSS,48,0.183 [0.139-0.23],4.212e-11,***,Memory loss,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.161 [0.155-0.17],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
PD_DEMENTIA,12,0.146 [0.093-0.20],0.017,*,Dementia due to Parkinson's disease,Mental and behavioural
I9_UAP,1483,0.134 [0.120-0.15],6.333e-71,***,Unstable angina pectoris,Circulatory
E4_LIPOPROT,7076,0.131 [0.121-0.14],1.072e-128,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
O15_PRETERM,17,0.129 [0.104-0.15],8.514e-19,***,Preterm labour and delivery,Pregnancy
J10_BRONCHIECTASIS,2,0.125 [0.084-0.17],4.580e-04,***,Bronchiectasis,Respiratory
F5_MENTORG,85,0.117 [0.091-0.14],6.888e-13,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
H8_NONSUPPNAS,1145,0.117 [0.109-0.12],2.242e-185,***,Nonsuppurative otitis media,Ear and mastoid
VD_U,43,0.109 [0.085-0.13],8.122e-13,***,Vascular dementia (undefined),Mental and behavioural
I9_IHD,7726,0.108 [0.100-0.12],9.736e-157,***,"Ischaemic heart disease, wide definition",Circulatory
G6_OTHNEU,31,0.106 [0.071-0.14],4.250e-04,***,Other neurological diseases,Nervous
F5_DELIRIUM,173,0.105 [0.087-0.12],7.766e-25,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
K11_INTESTOTH,398,0.105 [0.089-0.12],3.707e-32,***,Other diseases of intestines,Digestive
M13_SHOULDER,206,0.094 [0.063-0.12],4.509e-04,***,Shoulder lesions,Musculoskeletal
K11_HAEMORR,329,0.092 [0.066-0.12],8.689e-07,***,Haemorrhoids and perianal venous thrombosis,Digestive
F5_VASCDEM,107,0.092 [0.073-0.11],9.632e-17,***,Vascular dementia,Mental and behavioural
K11_DISLIVOTH,287,0.089 [0.084-0.09],6.725e-222,***,Other diseases of liver,Digestive
H7_EYEOTH,57,0.086 [0.073-0.10],1.541e-31,***,Other disorders of eye and adnexa,Eye and adnexa
CD2_BENIGN_COLON_NOS,212,0.084 [0.060-0.11],1.229e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_CHD,6392,0.079 [0.071-0.09],4.285e-89,***,Major coronary heart disease event,Circulatory
I9_ANGINA,5810,0.078 [0.071-0.09],6.740e-89,***,Angina pectoris,Circulatory
M13_THORACISPINEPAIN,151,0.077 [0.068-0.09],2.118e-62,***,Pain in thoracic spine,Musculoskeletal
C_DIFFICILE_ENTEROCOLITIS,2693,0.075 [0.073-0.08],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
M13_OTHERJOINT,3314,0.072 [0.063-0.08],2.165e-48,***,Other joint disorders,Musculoskeletal
K11_LIVER,812,0.072 [0.067-0.08],1.272e-174,***,Diseases of liver,Digestive
I9_CORATHER,8695,0.067 [0.061-0.07],2.378e-86,***,Coronary atherosclerosis,Circulatory
