Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.595 [0.567-0.62],1.000e-315,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.488 [0.458-0.52],5.961e-231,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.436 [0.412-0.46],5.254e-287,***,Other diseases of urinary system,Genitourinary
J10_ACUTEUPPERINFEC,241,0.338 [0.289-0.39],2.698e-36,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
MEMLOSS,48,0.291 [0.221-0.36],9.492e-11,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.284 [0.255-0.31],5.081e-76,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.279 [0.263-0.29],7.111e-259,***,Any mental disorder,Mental and behavioural
E4_LIPOPROTNAS,242,0.273 [0.216-0.33],7.719e-16,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
G6_DEGENOTH,14,0.267 [0.167-0.37],0.036,*,Other and unspecified degenerative diseases of nervous system,Nervous
J10_INFLUPNEU,534,0.257 [0.234-0.28],9.302e-102,***,Influenza and pneumonia,Respiratory
AB1_BACT_INTEST_OTH,357,0.251 [0.246-0.26],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_FH,518,0.238 [0.204-0.27],9.831e-38,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_MALEGEN,1375,0.223 [0.211-0.23],8.505e-280,***,Diseases of male genital organs,Genitourinary
I9_POSTAMI,149,0.219 [0.176-0.26],1.993e-17,***,Status post-ami,Circulatory
J10_UPPERINFEC,1002,0.209 [0.182-0.24],6.481e-48,***,Acute upper respiratory infections,Respiratory
E4_METABOLIA,4834,0.193 [0.171-0.21],1.137e-62,***,Metabolic disorders,Endocrine and metabolic
VD_U,43,0.181 [0.140-0.22],4.851e-13,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.172 [0.156-0.19],1.541e-99,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.169 [0.118-0.22],3.786e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.151 [0.147-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DELIRIUM,173,0.151 [0.117-0.18],4.040e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.138 [0.099-0.18],1.427e-06,***,Other bacterial diseases,Infectious and parasitic
F5_VASCDEM,107,0.132 [0.093-0.17],3.476e-06,***,Vascular dementia,Mental and behavioural
N14_PROSTHYPERPLA,3795,0.124 [0.118-0.13],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H7_CHALAZION,671,0.119 [0.113-0.12],1.000e-315,***,Chalazion,Eye and adnexa
F5_DEPRESSIO,2165,0.114 [0.105-0.12],2.792e-135,***,Depression,Mental and behavioural
N14_CHRONEPHROPATH,18,0.107 [0.096-0.12],1.057e-77,***,Chronic nephritic syndrome,Genitourinary
L12_DISORDSKINAPPENDIX,424,0.106 [0.086-0.13],3.286e-19,***,Disorders of skin appendages,Skin
H8_EXTERNAL,828,0.106 [0.098-0.11],1.070e-160,***,Diseases of external ear,Ear and mastoid
CD2_BENIGN_COLON_NOS,212,0.099 [0.065-0.13],0.004,**,"Benign neoplasm: Colon, unspecified",Neoplasms
M13_HAMMERTOE,331,0.087 [0.068-0.11],4.423e-14,***,Other hammer toe(s) (acquired),Musculoskeletal
NEURODEGOTH,4178,0.082 [0.076-0.09],8.346e-174,***,Other degenerative diseases of the nervous system,Nervous
M13_HALLUXVALGUS,3980,0.081 [0.075-0.09],3.387e-154,***,Hallux valgus (acquired),Musculoskeletal
M13_SYNOTEND,1267,0.080 [0.069-0.09],2.739e-46,***,Disorders of synovium and tendon,Musculoskeletal
O15_PREG_OTHER_MAT_DISORD,1961,0.074 [0.065-0.08],1.794e-49,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
O15_ABORT_MEDICAL,68,0.074 [0.047-0.10],0.021,*,Medical abortion,Pregnancy
AD_AM,451,0.073 [0.060-0.09],1.774e-23,***,Alzheimer disease (Atypical or mixed),Nervous
L12_INFECT_SKIN,518,0.073 [0.059-0.09],2.259e-18,***,Infections of the skin and subcutaneous tissue,Skin
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.071 [0.061-0.08],3.042e-39,***,Viral and other specified intestinal infections,Infectious and parasitic
AUD,259,0.071 [0.056-0.09],4.478e-16,***,"Alcohol use disorder, ICD-based",Mental and behavioural
K11_HAEMORR,329,0.069 [0.050-0.09],8.483e-08,***,Haemorrhoids and perianal venous thrombosis,Digestive
I9_UAP,1483,0.068 [0.052-0.08],9.908e-12,***,Unstable angina pectoris,Circulatory
K11_FISTULA,485,0.068 [0.063-0.07],9.751e-199,***,Colonic or urogenital fistula,Digestive
F5_DEMENTIA,3308,0.067 [0.062-0.07],3.057e-115,***,Dementia,Mental and behavioural
J10_UPPERDIS,4085,0.067 [0.055-0.08],3.171e-22,***,Other diseases of upper respiratory tract,Respiratory
G6_NEURODEGENERATIVE,4069,0.066 [0.061-0.07],9.144e-150,***,Unspecific neurodegenerative disorder,Nervous
KRA_PSY_DEMENTIA,2863,0.066 [0.060-0.07],6.708e-95,***,Any dementia,Mental and behavioural
M13_RADICULOPATHY,15,0.066 [0.044-0.09],5.963e-04,***,Radiculopathy,Musculoskeletal
J10_SEPTDEV,498,0.065 [0.051-0.08],2.724e-14,***,Deviated nasal septum,Respiratory
H8_EXTOTITIS,1164,0.064 [0.055-0.07],1.236e-43,***,Otitis externa,Ear and mastoid
K11_INTESTOTH,398,0.064 [0.048-0.08],2.711e-10,***,Other diseases of intestines,Digestive
J10_CHRONTONSADEN,5826,0.062 [0.056-0.07],3.624e-101,***,Chronic diseases of tonsils and adenoids,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.061 [0.056-0.07],3.628e-94,***,Melanocytic naevi of trunk,Neoplasms
CD2_BENIGN_OTHERDIGESTIVE,74,0.060 [0.047-0.07],1.751e-14,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
G6_ALZHEIMER,2982,0.054 [0.049-0.06],1.674e-99,***,Alzheimer disease,Nervous
CD2_BENIGN_COLORECANI,1443,0.054 [0.043-0.06],3.570e-17,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
CD2_BENIGN_THYROID,151,0.054 [0.051-0.06],1.000e-315,***,Benign neoplasm of thyroid gland,Neoplasms
N14_PHIMOSIS,4306,0.053 [0.050-0.06],8.748e-268,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
L12_CORNSANDCALLOS,491,0.053 [0.048-0.06],2.031e-93,***,Corns and callosities,Skin
F5_ALZHDEMENT,2076,0.051 [0.046-0.06],1.123e-73,***,Dementia in Alzheimer disease,Mental and behavioural
N14_URETHRAOTH,610,0.051 [0.042-0.06],1.245e-25,***,Other disorders of urethra and urinary system,Genitourinary
L12_ABSCESS_CUT,66,0.049 [0.035-0.06],3.029e-07,***,"Cutaneous abscess, furuncle and carbuncle",Skin
