Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.376 [0.361-0.39],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.296 [0.282-0.31],1.000e-315,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.238 [0.206-0.27],8.904e-43,***,Mixed hyperlipidaemia,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.152 [0.140-0.16],1.772e-133,***,Any mental disorder,Mental and behavioural
G6_DEGENOTH,14,0.142 [0.122-0.16],7.723e-39,***,Other and unspecified degenerative diseases of nervous system,Nervous
F5_DEMINOTH,8,0.140 [0.114-0.17],4.389e-20,***,Dementia in other diseases classified elsewhere,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.138 [0.111-0.17],3.651e-18,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_MALEGEN,1376,0.129 [0.122-0.14],2.932e-266,***,Diseases of male genital organs,Genitourinary
MEMLOSS,48,0.122 [0.098-0.15],4.421e-18,***,Memory loss,Mental and behavioural
F5_ANXIETY,71,0.121 [0.103-0.14],7.545e-32,***,Other anxiety disorders,Mental and behavioural
K11_FISTULA,485,0.100 [0.096-0.11],1.000e-315,***,Colonic or urogenital fistula,Digestive
M13_ENTESOPATHYOTH,48,0.098 [0.079-0.12],2.812e-19,***,Other enthesopathies,Musculoskeletal
J10_INFLUPNEU,534,0.096 [0.082-0.11],1.347e-35,***,Influenza and pneumonia,Respiratory
M13_SOFTTISSUEOTH,600,0.092 [0.074-0.11],9.055e-18,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.088 [0.082-0.09],9.265e-153,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.085 [0.071-0.10],2.467e-25,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.079 [0.076-0.08],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
J10_UPPERINFEC,1002,0.077 [0.062-0.09],5.079e-19,***,Acute upper respiratory infections,Respiratory
N14_PROSTHYPERPLA,3796,0.070 [0.066-0.07],1.000e-315,***,Hyperplasia of prostate,Genitourinary
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.069 [0.063-0.08],1.198e-98,***,Melanocytic naevi of trunk,Neoplasms
F5_DEPRESSIO,2165,0.068 [0.062-0.07],1.198e-114,***,Depression,Mental and behavioural
L12_DISORDSKINAPPENDIX,424,0.068 [0.047-0.09],1.656e-05,***,Disorders of skin appendages,Skin
N14_MENSIRREG,59,0.067 [0.051-0.08],1.824e-10,***,Irregular menses,Genitourinary
F5_DELIRIUM,173,0.067 [0.050-0.08],1.775e-10,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
H7_CHALAZION,672,0.065 [0.062-0.07],1.533e-265,***,Chalazion,Eye and adnexa
