Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.689 [0.664-0.71],1.000e-315,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.473 [0.444-0.50],1.788e-223,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.451 [0.425-0.48],2.358e-235,***,Other diseases of urinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.387 [0.370-0.41],1.000e-315,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.347 [0.331-0.36],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_ACUTEUPPERINFEC,241,0.292 [0.241-0.34],3.610e-24,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.279 [0.274-0.28],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
MEMLOSS,48,0.277 [0.219-0.33],2.015e-15,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.262 [0.183-0.34],1.664e-05,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_HYPERLIPNAS,1251,0.252 [0.225-0.28],1.004e-66,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
J10_INFLUPNEU,534,0.238 [0.217-0.26],3.149e-107,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.222 [0.195-0.25],2.562e-55,***,Acute upper respiratory infections,Respiratory
E4_LIPOPROTNAS,242,0.209 [0.157-0.26],6.648e-10,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_FH,518,0.200 [0.167-0.23],2.252e-27,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_PROSTHYPERPLA,3794,0.191 [0.184-0.20],1.000e-315,***,Hyperplasia of prostate,Genitourinary
I9_POSTAMI,149,0.182 [0.145-0.22],5.302e-17,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.181 [0.159-0.20],3.767e-56,***,Metabolic disorders,Endocrine and metabolic
VD_U,43,0.176 [0.142-0.21],9.965e-19,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.167 [0.163-0.17],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DEPRESSIO,2165,0.166 [0.154-0.18],6.194e-159,***,Depression,Mental and behavioural
E4_LIPOPROT,7076,0.163 [0.148-0.18],1.552e-89,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.163 [0.115-0.21],1.111e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.150 [0.120-0.18],3.633e-17,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
H7_CHALAZION,671,0.148 [0.139-0.16],2.806e-253,***,Chalazion,Eye and adnexa
AB1_OTHER_BACTERIAL,478,0.146 [0.110-0.18],3.824e-10,***,Other bacterial diseases,Infectious and parasitic
N14_CHRONEPHROPATH,18,0.142 [0.131-0.15],3.391e-139,***,Chronic nephritic syndrome,Genitourinary
F5_VASCDEM,107,0.128 [0.092-0.16],3.985e-07,***,Vascular dementia,Mental and behavioural
L12_INFECT_SKIN,518,0.118 [0.104-0.13],2.411e-57,***,Infections of the skin and subcutaneous tissue,Skin
H8_EXTERNAL,828,0.112 [0.106-0.12],1.347e-280,***,Diseases of external ear,Ear and mastoid
M13_SYNOTEND,1267,0.111 [0.101-0.12],2.023e-116,***,Disorders of synovium and tendon,Musculoskeletal
M13_HAMMERTOE,331,0.106 [0.086-0.13],1.267e-20,***,Other hammer toe(s) (acquired),Musculoskeletal
O15_PREG_OTHER_MAT_DISORD,1961,0.096 [0.088-0.11],2.512e-101,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
J10_UPPERDIS,4085,0.089 [0.077-0.10],7.643e-46,***,Other diseases of upper respiratory tract,Respiratory
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.086 [0.077-0.09],3.763e-77,***,Viral and other specified intestinal infections,Infectious and parasitic
M13_HALLUXVALGUS,3980,0.085 [0.079-0.09],2.493e-165,***,Hallux valgus (acquired),Musculoskeletal
E4_HYPERLIPMIX,365,0.085 [0.063-0.11],9.822e-10,***,Mixed hyperlipidaemia,Endocrine and metabolic
L12_DISORDSKINAPPENDIX,424,0.083 [0.063-0.10],1.275e-10,***,Disorders of skin appendages,Skin
M13_RADICULOPATHY,15,0.080 [0.058-0.10],9.445e-08,***,Radiculopathy,Musculoskeletal
J10_SEPTDEV,498,0.077 [0.062-0.09],9.618e-17,***,Deviated nasal septum,Respiratory
K11_INTESTOTH,398,0.071 [0.050-0.09],1.729e-05,***,Other diseases of intestines,Digestive
CD2_BENIGN_OTHERDIGESTIVE,74,0.071 [0.056-0.09],1.502e-14,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_CHRONTONSADEN,5827,0.071 [0.065-0.08],7.925e-146,***,Chronic diseases of tonsils and adenoids,Respiratory
AD_AM,451,0.070 [0.058-0.08],5.313e-27,***,Alzheimer disease (Atypical or mixed),Nervous
NEURODEGOTH,4178,0.068 [0.063-0.07],4.495e-141,***,Other degenerative diseases of the nervous system,Nervous
O15_ABORT_MEDICAL,68,0.066 [0.041-0.09],0.038,*,Medical abortion,Pregnancy
H8_EXTOTITIS,1164,0.066 [0.057-0.07],6.454e-46,***,Otitis externa,Ear and mastoid
L12_ABSCESS_CUT,66,0.064 [0.050-0.08],3.280e-15,***,"Cutaneous abscess, furuncle and carbuncle",Skin
F5_DEMENTIA,3309,0.063 [0.058-0.07],1.223e-130,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.062 [0.057-0.07],7.233e-112,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.062 [0.057-0.07],1.332e-160,***,Unspecific neurodegenerative disorder,Nervous
L12_CORNSANDCALLOS,491,0.061 [0.057-0.06],1.010e-199,***,Corns and callosities,Skin
N14_MENSIRREG,59,0.060 [0.044-0.08],2.150e-07,***,Irregular menses,Genitourinary
