Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.585 [0.553-0.62],9.308e-277,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.452 [0.427-0.48],4.078e-251,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.332 [0.301-0.36],2.278e-92,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.235 [0.203-0.27],3.273e-41,***,Mixed hyperlipidaemia,Endocrine and metabolic
G6_DEGENOTH,14,0.224 [0.180-0.27],1.032e-18,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.214 [0.176-0.25],7.325e-23,***,Memory loss,Mental and behavioural
F5_DEMINOTH,8,0.208 [0.134-0.28],0.009,**,Dementia in other diseases classified elsewhere,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.205 [0.200-0.21],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.198 [0.168-0.23],7.904e-35,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.174 [0.151-0.20],1.440e-46,***,Metabolic disorders,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.166 [0.152-0.18],5.100e-116,***,Any mental disorder,Mental and behavioural
E4_FH,518,0.166 [0.129-0.20],9.102e-14,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.165 [0.132-0.20],1.268e-17,***,Status post-ami,Circulatory
VD_U,43,0.143 [0.120-0.17],1.764e-29,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.142 [0.138-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
N14_MALEGEN,1376,0.138 [0.130-0.15],1.053e-216,***,Diseases of male genital organs,Genitourinary
E4_LIPOPROT,7076,0.138 [0.123-0.15],7.328e-61,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.129 [0.087-0.17],2.936e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.123 [0.099-0.15],9.260e-20,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.100 [0.070-0.13],1.797e-05,***,Vascular dementia,Mental and behavioural
N14_CHRONEPHROPATH,18,0.095 [0.084-0.11],3.924e-60,***,Chronic nephritic syndrome,Genitourinary
