Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.332 [0.307-0.36],1.015e-134,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.311 [0.302-0.32],1.000e-315,***,Cystitis,Genitourinary
N14_MALEGEN,1376,0.235 [0.227-0.24],1.000e-315,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.202 [0.191-0.21],1.493e-241,***,Any mental disorder,Mental and behavioural
E4_HYPERLIPMIX,365,0.146 [0.131-0.16],8.327e-69,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_PROSTHYPERPLA,3796,0.127 [0.123-0.13],1.000e-315,***,Hyperplasia of prostate,Genitourinary
K11_DISLIVOTH,287,0.118 [0.111-0.13],9.018e-215,***,Other diseases of liver,Digestive
K11_INTESTOTH,398,0.117 [0.099-0.14],4.587e-30,***,Other diseases of intestines,Digestive
H8_NONSUPPNAS,1145,0.115 [0.110-0.12],1.000e-315,***,Nonsuppurative otitis media,Ear and mastoid
K11_BILIAOTH,6,0.108 [0.078-0.14],2.771e-07,***,Other diseases of biliary tract,Digestive
G6_OTHNEU,31,0.101 [0.065-0.14],0.009,**,Other neurological diseases,Nervous
H7_CHALAZION,671,0.101 [0.095-0.11],7.391e-276,***,Chalazion,Eye and adnexa
C3_BILIARY_GALLBLADDER,192,0.099 [0.095-0.10],1.000e-315,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
F5_DEPRESSIO,2165,0.091 [0.083-0.10],1.399e-113,***,Depression,Mental and behavioural
M13_SYNOTEND,1267,0.086 [0.077-0.09],1.334e-87,***,Disorders of synovium and tendon,Musculoskeletal
M13_HAMMERTOE,331,0.082 [0.072-0.09],1.842e-48,***,Other hammer toe(s) (acquired),Musculoskeletal
J10_PLEURA,140,0.075 [0.062-0.09],1.674e-23,***,Other diseases of pleura,Respiratory
O15_PREG_OTHER_MAT_DISORD,1961,0.071 [0.065-0.08],1.149e-103,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
M13_HALLUXRIGIDUS,40,0.070 [0.055-0.08],3.523e-15,***,Hallux rigidus,Musculoskeletal
NAFLD,505,0.070 [0.065-0.07],1.830e-195,***,Nonalcoholic fatty liver disease,Digestive
