Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.460 [0.440-0.48],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.305 [0.285-0.33],8.706e-186,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.254 [0.220-0.29],1.107e-42,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMINOTH,8,0.195 [0.174-0.22],1.307e-66,***,Dementia in other diseases classified elsewhere,Mental and behavioural
G6_DEGENOTH,14,0.184 [0.166-0.20],4.541e-79,***,Other and unspecified degenerative diseases of nervous system,Nervous
K11_OTHDISDIG,25,0.170 [0.146-0.19],1.412e-38,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.170 [0.157-0.18],3.540e-144,***,Any mental disorder,Mental and behavioural
MEMLOSS,48,0.164 [0.137-0.19],1.826e-27,***,Memory loss,Mental and behavioural
N14_MALEGEN,1376,0.146 [0.138-0.15],4.045e-268,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.131 [0.125-0.14],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.114 [0.099-0.13],1.214e-41,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.104 [0.101-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_MENTORG,85,0.102 [0.069-0.14],5.107e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.100 [0.084-0.12],6.352e-26,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
K11_FISTULA,485,0.094 [0.090-0.10],1.000e-315,***,Colonic or urogenital fistula,Digestive
M13_SOFTTISSUEOTH,600,0.087 [0.065-0.11],5.128e-09,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
F5_ANXIETY,71,0.083 [0.064-0.10],3.916e-13,***,Other anxiety disorders,Mental and behavioural
