Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.553 [0.496-0.61],8.615e-76,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
K11_OTHDISDIG,25,0.422 [0.397-0.45],1.968e-224,***,Other diseases of the digestive system,Digestive
J10_INFLUPNEU,534,0.390 [0.356-0.42],5.243e-106,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.379 [0.351-0.41],2.421e-147,***,Acute upper respiratory infections,Respiratory
AB1_OTHER_BACTERIAL,478,0.336 [0.305-0.37],1.836e-94,***,Other bacterial diseases,Infectious and parasitic
N14_URINOTH,1485,0.332 [0.321-0.34],1.000e-315,***,Other diseases of urinary system,Genitourinary
N14_CYSTITIS,693,0.279 [0.266-0.29],1.000e-315,***,Cystitis,Genitourinary
N14_URETHRAOTH,610,0.227 [0.212-0.24],1.328e-181,***,Other disorders of urethra and urinary system,Genitourinary
H8_EXTERNAL,828,0.198 [0.187-0.21],3.275e-288,***,Diseases of external ear,Ear and mastoid
KRA_PSY_ANYMENTAL,2504,0.190 [0.179-0.20],1.583e-288,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.182 [0.171-0.19],3.136e-247,***,Diseases of male genital organs,Genitourinary
J10_UPPERDIS,4085,0.167 [0.154-0.18],5.820e-123,***,Other diseases of upper respiratory tract,Respiratory
O15_ABORT_MEDICAL,68,0.162 [0.125-0.20],1.955e-12,***,Medical abortion,Pregnancy
L12_DISORDSKINAPPENDIX,424,0.156 [0.140-0.17],2.641e-69,***,Disorders of skin appendages,Skin
H8_EXTOTITIS,1164,0.118 [0.108-0.13],9.798e-121,***,Otitis externa,Ear and mastoid
O15_MATERN_CARE_OTHER,240,0.110 [0.099-0.12],7.443e-90,***,Maternal care for other known or suspected fetal problems,Pregnancy
L12_CORNSANDCALLOS,491,0.100 [0.094-0.11],9.475e-237,***,Corns and callosities,Skin
N14_PROSTHYPERPLA,3795,0.100 [0.095-0.10],1.000e-315,***,Hyperplasia of prostate,Genitourinary
M13_SYNOTEND,1267,0.098 [0.080-0.12],1.098e-22,***,Disorders of synovium and tendon,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.096 [0.091-0.10],1.140e-253,***,Other bacterial intestinal infections,Infectious and parasitic
M13_ENTESOPATHYOTH,48,0.095 [0.075-0.11],2.061e-15,***,Other enthesopathies,Musculoskeletal
F5_DEPRESSIO,2165,0.094 [0.085-0.10],3.815e-85,***,Depression,Mental and behavioural
N14_FEMALEGENNONINF,279,0.093 [0.077-0.11],6.080e-23,***,Noninflammatory disorders of female genital tract,Genitourinary
L12_INFECT_SKIN,518,0.091 [0.070-0.11],7.852e-11,***,Infections of the skin and subcutaneous tissue,Skin
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.088 [0.077-0.10],2.244e-51,***,Viral and other specified intestinal infections,Infectious and parasitic
H7_CHALAZION,671,0.087 [0.082-0.09],1.000e-315,***,Chalazion,Eye and adnexa
M13_HAMMERTOE,331,0.087 [0.077-0.10],2.114e-68,***,Other hammer toe(s) (acquired),Musculoskeletal
