Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_BILIAOTH,6,0.252 [0.224-0.28],6.844e-64,***,Other diseases of biliary tract,Digestive
N14_MALEGEN,1375,0.224 [0.215-0.23],1.000e-315,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.166 [0.150-0.18],7.893e-87,***,Any mental disorder,Mental and behavioural
E4_HYPERLIPMIX,365,0.158 [0.138-0.18],9.418e-48,***,Mixed hyperlipidaemia,Endocrine and metabolic
J10_UPPERINFEC,1002,0.136 [0.127-0.14],2.935e-200,***,Acute upper respiratory infections,Respiratory
M13_SCIATICA,658,0.133 [0.119-0.15],1.501e-77,***,Sciatica+with lumbago,Musculoskeletal
J10_ACUTEUPPERINFEC,241,0.132 [0.109-0.15],2.924e-24,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_PROSTHYPERPLA,3795,0.121 [0.117-0.13],1.000e-315,***,Hyperplasia of prostate,Genitourinary
AB1_OTHER_BACTERIAL,478,0.112 [0.077-0.15],4.891e-05,***,Other bacterial diseases,Infectious and parasitic
M13_ARTHROSIS_OTH,570,0.106 [0.070-0.14],0.002,**,Other arthrosis,Musculoskeletal
J10_INFLUPNEU,534,0.106 [0.096-0.12],5.421e-82,***,Influenza and pneumonia,Respiratory
F5_DEPRESSIO,2165,0.093 [0.086-0.10],1.724e-138,***,Depression,Mental and behavioural
H7_CHALAZION,671,0.089 [0.083-0.10],8.337e-187,***,Chalazion,Eye and adnexa
O15_MATERN_CARE_PELVIC_ABNORM,86,0.087 [0.074-0.10],7.942e-33,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
K11_ORAL,489,0.085 [0.054-0.12],0.012,*,"Diseases of oral cavity, salivary glands and jaws",Digestive
M13_SOFTTISSUEOTH,600,0.083 [0.063-0.10],1.361e-10,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
J10_UPPERDIS,4085,0.080 [0.073-0.09],2.484e-121,***,Other diseases of upper respiratory tract,Respiratory
O15_DELIV_CAESAR,82,0.078 [0.064-0.09],2.333e-20,***,Single delivery by caesarean section,Pregnancy
K11_DISLIVOTH,287,0.074 [0.067-0.08],1.287e-85,***,Other diseases of liver,Digestive
M13_TENDOSYNOVITISNAS,236,0.073 [0.068-0.08],1.178e-193,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
CD2_BENIGN_TRANSVERSE_COLON,6,0.070 [0.044-0.10],0.033,*,Benign neoplasm: Transverse colon,Neoplasms
O15_PREG_OTHER_MAT_DISORD,1961,0.070 [0.064-0.08],5.818e-123,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
