Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.462 [0.441-0.48],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.295 [0.274-0.32],1.128e-160,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.257 [0.223-0.29],2.137e-43,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMINOTH,8,0.198 [0.185-0.21],3.000e-180,***,Dementia in other diseases classified elsewhere,Mental and behavioural
K11_OTHDISDIG,25,0.190 [0.166-0.21],3.417e-49,***,Other diseases of the digestive system,Digestive
G6_DEGENOTH,14,0.182 [0.167-0.20],3.538e-117,***,Other and unspecified degenerative diseases of nervous system,Nervous
KRA_PSY_ANYMENTAL,2504,0.166 [0.153-0.18],7.144e-139,***,Any mental disorder,Mental and behavioural
MEMLOSS,48,0.160 [0.133-0.19],8.043e-27,***,Memory loss,Mental and behavioural
N14_MALEGEN,1376,0.142 [0.134-0.15],9.629e-258,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.127 [0.120-0.13],1.609e-298,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.113 [0.098-0.13],4.254e-44,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.102 [0.099-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_MENTORG,85,0.101 [0.068-0.13],4.926e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.100 [0.083-0.12],8.211e-28,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
K11_FISTULA,485,0.098 [0.093-0.10],1.000e-315,***,Colonic or urogenital fistula,Digestive
M13_ENTESOPATHYOTH,48,0.085 [0.067-0.10],4.609e-14,***,Other enthesopathies,Musculoskeletal
M13_SOFTTISSUEOTH,600,0.083 [0.060-0.11],3.502e-07,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
F5_VASCDEM,107,0.079 [0.056-0.10],5.015e-06,***,Vascular dementia,Mental and behavioural
N14_PROSTHYPERPLA,3796,0.076 [0.073-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
E4_LIPOPROT,7076,0.076 [0.061-0.09],1.250e-18,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_ANXIETY,71,0.075 [0.057-0.09],4.045e-10,***,Other anxiety disorders,Mental and behavioural
