Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.549 [0.520-0.58],2.132e-291,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.431 [0.407-0.45],3.557e-266,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.321 [0.293-0.35],5.633e-104,***,Other diseases of urinary system,Genitourinary
G6_DEGENOTH,14,0.259 [0.210-0.31],2.343e-19,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.253 [0.212-0.30],2.107e-27,***,Memory loss,Mental and behavioural
F5_DEMINOTH,8,0.244 [0.158-0.33],0.007,**,Dementia in other diseases classified elsewhere,Mental and behavioural
E4_HYPERLIPMIX,365,0.228 [0.196-0.26],3.766e-39,***,Mixed hyperlipidaemia,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.197 [0.191-0.20],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.194 [0.165-0.22],5.396e-33,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.173 [0.151-0.20],2.551e-47,***,Metabolic disorders,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.172 [0.158-0.19],5.221e-117,***,Any mental disorder,Mental and behavioural
VD_U,43,0.168 [0.143-0.19],2.089e-34,***,Vascular dementia (undefined),Mental and behavioural
E4_FH,518,0.167 [0.130-0.20],1.022e-13,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.163 [0.130-0.20],7.314e-17,***,Status post-ami,Circulatory
F5_MENTORG,85,0.157 [0.113-0.20],8.311e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.148 [0.124-0.17],2.883e-27,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
N14_MALEGEN,1376,0.137 [0.129-0.15],1.177e-220,***,Diseases of male genital organs,Genitourinary
E4_LIPOPROT,7076,0.137 [0.121-0.15],2.663e-61,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
C_DIFFICILE_ENTEROCOLITIS,2693,0.135 [0.131-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.123 [0.091-0.15],4.903e-09,***,Vascular dementia,Mental and behavioural
K11_FISTULA,485,0.087 [0.082-0.09],2.426e-293,***,Colonic or urogenital fistula,Digestive
N14_CHRONEPHROPATH,18,0.087 [0.076-0.10],1.710e-51,***,Chronic nephritic syndrome,Genitourinary
J10_PLEURA,140,0.080 [0.066-0.09],1.124e-21,***,Other diseases of pleura,Respiratory
H7_CHALAZION,671,0.079 [0.075-0.08],1.789e-294,***,Chalazion,Eye and adnexa
N14_FEMALEINFERT,80,0.078 [0.063-0.09],1.640e-19,***,Female infertility,Genitourinary
N14_PROSTHYPERPLA,3796,0.074 [0.070-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
M13_HAMMERTOE,331,0.073 [0.058-0.09],4.793e-16,***,Other hammer toe(s) (acquired),Musculoskeletal
K11_INTESTOTH,398,0.071 [0.058-0.08],2.252e-19,***,Other diseases of intestines,Digestive
NEURODEGOTH,4178,0.069 [0.064-0.07],8.180e-218,***,Other degenerative diseases of the nervous system,Nervous
K11_HAEMORR,329,0.068 [0.051-0.09],5.477e-10,***,Haemorrhoids and perianal venous thrombosis,Digestive
J10_SEPTDEV,498,0.068 [0.056-0.08],8.832e-23,***,Deviated nasal septum,Respiratory
M13_HALLUXVALGUS,3980,0.065 [0.060-0.07],5.658e-146,***,Hallux valgus (acquired),Musculoskeletal
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.062 [0.056-0.07],2.359e-91,***,Melanocytic naevi of trunk,Neoplasms
AD_AM,451,0.062 [0.052-0.07],5.273e-28,***,Alzheimer disease (Atypical or mixed),Nervous
N14_MENSIRREG,59,0.061 [0.044-0.08],7.384e-08,***,Irregular menses,Genitourinary
AUD,259,0.060 [0.047-0.07],9.064e-13,***,"Alcohol use disorder, ICD-based",Mental and behavioural
F5_DEPRESSIO,2165,0.059 [0.053-0.07],6.932e-71,***,Depression,Mental and behavioural
H7_PARASTRAB,7,0.057 [0.037-0.08],0.003,**,Paralytic strabismus,Eye and adnexa
J10_PLEURPLAGUE,310,0.049 [0.046-0.05],5.374e-246,***,Pleural plaque,Respiratory
I9_IHD,7726,0.047 [0.037-0.06],8.971e-16,***,"Ischaemic heart disease, wide definition",Circulatory
F5_DEMENTIA,3309,0.047 [0.043-0.05],1.510e-106,***,Dementia,Mental and behavioural
L12_ROSACEANAS,82,0.046 [0.037-0.06],1.267e-18,***,Other and unspecified rosacea,Skin
KRA_PSY_DEMENTIA,2863,0.046 [0.042-0.05],6.024e-91,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.046 [0.042-0.05],8.467e-126,***,Unspecific neurodegenerative disorder,Nervous
CD2_BENIGN_MELANOCYTIC,521,0.045 [0.036-0.05],5.759e-16,***,Melanocytic naevi,Neoplasms
N14_FEMALEGENNONINF,279,0.045 [0.030-0.06],0.002,**,Noninflammatory disorders of female genital tract,Genitourinary
I9_CORATHER,8695,0.043 [0.035-0.05],1.727e-20,***,Coronary atherosclerosis,Circulatory
J10_PNEUMOTHORAX,46,0.043 [0.033-0.05],1.075e-10,***,Pneumothorax,Respiratory
I9_UAP,1483,0.043 [0.029-0.06],2.604e-04,***,Unstable angina pectoris,Circulatory
H8_NONSUPPNAS,1145,0.043 [0.037-0.05],5.029e-54,***,Nonsuppurative otitis media,Ear and mastoid
COPD_EARLY,512,0.042 [0.039-0.05],1.411e-154,***,Early onset COPD,Respiratory
I9_HEARTFAIL,682,0.042 [0.033-0.05],1.576e-13,***,"Heart failure, strict",Circulatory
CD2_BENIGN_THYROID,151,0.042 [0.039-0.04],1.077e-199,***,Benign neoplasm of thyroid gland,Neoplasms
N14_FIOTHNAS,100,0.042 [0.030-0.05],8.335e-07,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
N14_OVARYCYST,987,0.042 [0.037-0.05],3.177e-68,***,Ovarian cyst,Genitourinary
K11_DISORD_TEETH,111,0.041 [0.029-0.05],2.089e-05,***,Other disorders of teeth and supporting structures,Digestive
N14_ORHCEPINDIDYMITIS,99,0.040 [0.029-0.05],8.055e-07,***,Orchitis and epididymitis,Genitourinary
N14_MENORRHAGIA,718,0.040 [0.032-0.05],3.147e-16,***,Menorrhagia,Genitourinary
K11_HERNIA,6152,0.038 [0.034-0.04],1.103e-99,***,Hernia,Digestive
F5_ALZHDEMENT,2076,0.038 [0.034-0.04],7.943e-76,***,Dementia in Alzheimer disease,Mental and behavioural
CD2_BENIGN_OVARY,144,0.037 [0.029-0.05],4.923e-14,***,Benign neoplasm of ovary,Neoplasms
G6_ALZHEIMER,2982,0.037 [0.033-0.04],1.968e-88,***,Alzheimer disease,Nervous
J10_EMPHYSEMA,365,0.034 [0.031-0.04],1.205e-116,***,Emphysema,Respiratory
I9_ANGINA,5810,0.034 [0.026-0.04],2.020e-09,***,Angina pectoris,Circulatory
C3_BRONCHUS_LUNG,574,0.033 [0.029-0.04],1.056e-85,***,Malignant neoplasm of bronchus and lung,Neoplasms
I9_CHD,6392,0.032 [0.023-0.04],1.234e-06,***,Major coronary heart disease event,Circulatory
CD2_FOLLICULAR_LYMPHOMA,5808,0.032 [0.030-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
C3_LUNG_NONSMALL,527,0.030 [0.028-0.03],3.970e-94,***,Non-small cell lung cancer,Neoplasms
M13_MYALGIA,253,0.028 [0.022-0.04],3.483e-11,***,Myalgia,Musculoskeletal
CD2_NONFOLLICULAR_LYMPHOMA,1094,0.028 [0.020-0.04],5.790e-07,***,Non-follicular lymphoma,Neoplasms
L12_EPIDERMALTHICKOTH,11,0.027 [0.017-0.04],0.026,*,Other epidermal thickening,Skin
M13_POLYARTHRITIS,1672,0.025 [0.022-0.03],1.441e-64,***,"Polyarthritis, unspecified",Musculoskeletal
H7_PTOSIS,64,0.024 [0.016-0.03],0.002,**,Ptosis of eyelid,Eye and adnexa
C3_KIDNEY_NOTRENALPELVIS,210,0.024 [0.019-0.03],5.589e-16,***,"Malignant neoplasm of kidney, except renal pelvis",Neoplasms
N14_ENDOMETRIOSIS_UTERUS,193,0.023 [0.017-0.03],8.814e-10,***,Adenomyosis (Endometriosis of uterus),Genitourinary
H8_MENIERE,54,0.023 [0.015-0.03],2.794e-04,***,Ménière disease,Ear and mastoid
O15_LABOUR_MALPOS,202,0.023 [0.015-0.03],0.005,**,Obstructed labour due to malposition and malpresentation of fetus,Pregnancy
E4_HYPERPIT,147,0.022 [0.018-0.03],3.924e-19,***,Hyperfunction of pituitary gland,Endocrine and metabolic
I9_VASCINT,15,0.022 [0.014-0.03],0.007,**,Vascular diseases of the intestine,Circulatory
CD2_BENIGN_LEIOMYOMA_UTERI,9080,0.021 [0.019-0.02],5.486e-102,***,Leiomyoma of uterus,Neoplasms
F5_PSYCHOTH,126,0.021 [0.013-0.03],0.040,*,Other and unspecified nonorganic psychotic disorders,Mental and behavioural
J10_CHRONTONSADEN,5828,0.021 [0.017-0.02],1.253e-18,***,Chronic diseases of tonsils and adenoids,Respiratory
N14_CALCUKIDUR,1321,0.020 [0.016-0.02],7.359e-19,***,Calculus of kidney and ureter,Genitourinary
K11_HERING,7337,0.018 [0.016-0.02],1.379e-50,***,Inguinal hernia,Digestive
N14_PHIMOSIS,4306,0.018 [0.016-0.02],1.586e-50,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
C3_ANUS_ANALCANAL,76,0.018 [0.015-0.02],7.597e-31,***,Malignant neoplasm of anus and anal canal,Neoplasms
C3_THYROID_GLAND,1117,0.017 [0.015-0.02],1.759e-73,***,Malignant neoplasm of thyroid gland,Neoplasms
K11_VENTHER,1063,0.016 [0.010-0.02],0.027,*,Ventral hernia,Digestive
G6_OTHDEMYEL,3560,0.015 [0.014-0.02],7.837e-82,***,Other demyelinating diseases of the central nervous system,Nervous
N14_BREAST,659,0.014 [0.009-0.02],0.007,**,Disorders of breast,Genitourinary
M13_FOREIGNBODY,77,0.014 [0.010-0.02],4.986e-05,***,Residual foreign body in soft tissue,Musculoskeletal
C3_OTHER_SKIN,9911,0.014 [0.011-0.02],3.550e-13,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
M13_SYSTSLCE,1075,0.013 [0.010-0.02],5.926e-13,***,Systemic sclerosis,Musculoskeletal
CD2_BENIGN_MENINGES,587,0.012 [0.008-0.02],7.987e-06,***,Benign neoplasm of meninges,Neoplasms
K11_UMBHER,2034,0.012 [0.008-0.02],1.396e-04,***,Umbilical hernia,Digestive
CD2_BENIGN_ADRENAL,332,0.012 [0.009-0.01],6.429e-11,***,Benign neoplasm: Adrenal gland,Neoplasms
M13_GOUT,3183,0.011 [0.008-0.01],1.943e-07,***,Gout,Musculoskeletal
H7_BLINDMONOCULAR,75,0.011 [0.008-0.01],5.530e-09,***,"Blindness, monocular",Eye and adnexa
C3_BASAL_CELL_CARCINOMA,10907,0.010 [0.008-0.01],4.638e-09,***,Basal cell carcinoma,Neoplasms
M13_CALCIFICTEND,177,0.009 [0.006-0.01],5.221e-04,***,Calcific tendinitis of shoulder,Musculoskeletal
GOUT_IDIO,1453,0.009 [0.008-0.01],1.311e-24,***,Idiopathic gout,Musculoskeletal
I9_AORTANEUR,1277,0.008 [0.006-0.01],2.129e-04,***,Aortic aneurysm,Circulatory
CD2_LYMPHOID_LEUKAEMIA,767,0.008 [0.006-0.01],1.783e-17,***,Lymphoid leukaemia,Neoplasms
H7_HEREDRETINADYST,308,0.006 [0.004-0.01],2.445e-04,***,Hereditary retinal dystrophy,Eye and adnexa
G6_RLS,898,0.006 [0.004-0.01],5.854e-06,***,Restless leg syndrome,Nervous
H7_IRIDONAS,4666,0.005 [0.004-0.01],1.146e-13,***,Other and unspecified iridocyclitis,Eye and adnexa
E4_LACTONAS,2420,0.005 [0.005-0.01],2.033e-99,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
C3_CLL_WIDE,431,0.004 [0.003-0.01],0.006,**,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
E4_IRON_MET,3833,0.001 [0.001-0.00],2.202e-12,***,Disorders of iron metabolism,Endocrine and metabolic
I9_HYPERTROCARDMYOP,483,-0.001 [-0.002--0.00],0.012,*,Hypertrophic cardiomyopathy,Circulatory
M13_ANKYLOSPON,29005,-0.002 [-0.002--0.00],4.118e-18,***,Ankylosing spondylitis,Musculoskeletal
D3_COAGDEFNAS,3630,-0.002 [-0.003--0.00],7.198e-11,***,Other and unspecified coagulation defects,Blood and immune
E4_GILBERT,452,-0.002 [-0.003--0.00],5.855e-20,***,Gilbert syndrome,Endocrine and metabolic
E4_PORBILIR,370,-0.003 [-0.004--0.00],4.129e-17,***,Disorders of porphyrin and bilirubin metabolism,Endocrine and metabolic
L12_PSORI_NAS,8866,-0.003 [-0.004--0.00],5.054e-07,***,Other and unspecified psoriasis,Skin
SPONDYLOARTHRITIS,25038,-0.004 [-0.004--0.00],9.642e-37,***,Spondyloarthritis,Musculoskeletal
M13_PSORIARTH,11111,-0.004 [-0.005--0.00],5.397e-12,***,Psoriatic arthropathies,Musculoskeletal
L12_LICHENSCLERATROPH,5062,-0.004 [-0.006--0.00],0.039,*,Lichen sclerosus et atrophicus,Skin
G6_MS,12132,-0.005 [-0.005--0.00],8.549e-16,***,MS-disease / Multiple Sclerosis,Nervous
M13_SPONDYLINFLAMNAS,14599,-0.005 [-0.005--0.00],3.659e-53,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
DRY_AMD,4885,-0.005 [-0.006--0.00],1.709e-09,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
L12_PSORIASIS,18203,-0.006 [-0.007--0.01],2.348e-24,***,Psoriasis,Skin
L12_PSORI_VULG,15019,-0.006 [-0.007--0.01],1.077e-29,***,Psoriasis vulgaris,Skin
E4_GOITRENAS,1714,-0.007 [-0.008--0.01],1.644e-21,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
H7_SCLERACORNEA,15425,-0.007 [-0.009--0.01],2.283e-08,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
M13_CRYSTALARTH,168,-0.007 [-0.010--0.00],7.700e-04,***,Other crystal arthropathies,Musculoskeletal
E4_GOITREMULTINOD,6288,-0.008 [-0.010--0.01],1.469e-16,***,Nontoxic multinodular goitre,Endocrine and metabolic
N14_GLOMEINOTH,5455,-0.008 [-0.010--0.01],4.709e-16,***,Glomerular disorders in diseases classified elsewhere,Genitourinary
POLYCYTVERA,839,-0.008 [-0.009--0.01],1.787e-206,***,Polycythaemia vera,Neoplasms
H7_GLAUCOMA,6452,-0.009 [-0.012--0.01],1.588e-06,***,Glaucoma,Eye and adnexa
I9_AF,9822,-0.010 [-0.011--0.01],7.026e-20,***,Atrial fibrillation and flutter,Circulatory
M13_POLYARTHROPATHIES,18752,-0.010 [-0.012--0.01],1.203e-15,***,Polyarthropathies,Musculoskeletal
E4_PCOS,354,-0.010 [-0.012--0.01],1.645e-10,***,Polycystic ovarian syndrome,Endocrine and metabolic
M13_GIANTCELL,1909,-0.010 [-0.012--0.01],5.212e-16,***,Giant cell arteritis,Musculoskeletal
CHRONOTH,1965,-0.010 [-0.012--0.01],1.652e-17,***,Other Crohn's disease,Digestive
K11_COELIAC,42111,-0.011 [-0.011--0.01],1.000e-315,***,Coeliac disease,Digestive
K11_ENERCOLNONINF,4471,-0.011 [-0.014--0.01],3.207e-04,***,Noninfective enteritis and colitis,Digestive
E4_GOITRENOD,331,-0.012 [-0.015--0.01],3.273e-08,***,Nontoxic single thyroid nodule,Endocrine and metabolic
I9_VARICVE,10263,-0.012 [-0.014--0.01],3.731e-18,***,Varicose veins,Circulatory
N14_FEMGENPROL,2263,-0.012 [-0.017--0.01],0.045,*,Female genital prolapse,Genitourinary
CHRONMYELOPRO,471,-0.013 [-0.013--0.01],4.583e-234,***,Chronic myeloproliferative disease,Neoplasms
L12_PILONIDALCYST,217,-0.013 [-0.017--0.01],0.027,*,Pilonidal cyst,Skin
H7_DIVERGSTRAB,291,-0.013 [-0.016--0.01],2.848e-16,***,Divergent concomitant strabismus,Eye and adnexa
THROMBOCYTAEMIA,729,-0.013 [-0.014--0.01],2.950e-156,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
N14_HYPERTROPHYBREAST,1659,-0.013 [-0.016--0.01],3.247e-13,***,Hypertrophy of breast,Genitourinary
J10_NASALPOLYP,7370,-0.014 [-0.016--0.01],5.856e-50,***,Nasal polyp,Respiratory
I9_PHLETHROM,1192,-0.014 [-0.018--0.01],1.599e-06,***,Phlebitis and thrombophlebitis (not including DVT),Circulatory
ULCERPROCT,1091,-0.014 [-0.017--0.01],6.129e-19,***,Ulcerative proctitis,Digestive
N14_FEMALE_GENITAL_DYSPLASIA_NOS,28,-0.015 [-0.020--0.01],0.024,*,"Dysplastic lesion of unknown severity in the cervix uteri, vagina or vulva",Genitourinary
H7_RETINALBREAK,282,-0.016 [-0.019--0.01],1.813e-13,***,Retinal breaks without detachment,Eye and adnexa
M13_VARUS,203,-0.016 [-0.017--0.01],3.507e-143,***,"Varus deformity, not elsewhere classified",Musculoskeletal
C3_CERVIX_UTERI,81,-0.016 [-0.020--0.01],1.746e-11,***,Malignant neoplasm of cervix uteri,Neoplasms
DM_NEOVASCULAR_GLAUCOMA,434,-0.017 [-0.020--0.01],5.585e-16,***,Neovascular glaucoma,Eye and adnexa
G6_HYDROCEPH,204,-0.017 [-0.021--0.01],3.405e-07,***,Hydrocephalus,Nervous
D3_WHITEBLOODCELLNAS,70,-0.017 [-0.022--0.01],3.595e-04,***,Other and unspecified disorders of white blood cells,Blood and immune
G6_TRINEU,93,-0.017 [-0.023--0.01],0.006,**,Trigeminal neuralgia,Nervous
AUTOHEP,2902,-0.017 [-0.018--0.02],1.000e-315,***,Autoimmune hepatitis,Digestive
K11_APPENDACUT,1379,-0.017 [-0.023--0.01],2.552e-04,***,Acute appendicitis,Digestive
L12_SEBORRKERAT,374,-0.017 [-0.022--0.01],1.018e-06,***,Seborrhoeic keratosis,Skin
