Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.18-1.25],4.647e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.21 [1.18-1.25],1.205e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.21 [1.17-1.25],2.972e-29,***,Glycoprotein Acetyls
IDL-TG%,1.20 [1.16-1.23],2.955e-28,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.17 [1.14-1.20],1.470e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.13-1.20],6.586e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.16 [1.12-1.19],2.914e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.15 [1.12-1.19],1.092e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.11-1.18],2.060e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.13 [1.10-1.16],1.344e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.12 [1.08-1.15],2.937e-08,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.12 [1.08-1.15],2.047e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG,1.11 [1.08-1.14],1.145e-07,***,Triglycerides in Large HDL
XS-VLDL-TG,1.11 [1.08-1.14],6.341e-07,***,Triglycerides in Very Small VLDL
HDL-TG,1.11 [1.08-1.14],1.105e-06,***,Triglycerides in HDL
M-HDL-TG,1.11 [1.07-1.14],1.579e-06,***,Triglycerides in Medium HDL
IDL-TG,1.10 [1.07-1.13],4.846e-06,***,Triglycerides in IDL
S-HDL-TG%,1.09 [1.06-1.13],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG,1.09 [1.06-1.13],1.185e-04,***,Triglycerides in Very Large HDL
L-LDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in Large LDL
S-HDL-TG,1.09 [1.06-1.12],0.007,**,Triglycerides in Small HDL
Gly,1.09 [1.05-1.12],0.008,**,Glycine
L-HDL-PL%,1.09 [1.05-1.12],0.025,*,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,1.08 [1.05-1.12],0.019,*,Monounsaturated Fatty Acids
LDL-TG,1.08 [1.05-1.12],0.010,*,Triglycerides in LDL
Total-C,0.93 [0.90-0.95],0.036,*,Total-Cholesterol
Total-CE,0.92 [0.90-0.95],0.023,*,Total-Esterified Cholesterol
L-HDL-C%,0.92 [0.90-0.95],0.019,*,Cholesterol to Total-Lipids in Large HDL percentage
IDL-L,0.92 [0.90-0.95],0.012,*,Total-Lipids in IDL
S-LDL-PL,0.92 [0.90-0.95],0.019,*,Phospholipids in Small LDL
S-LDL-L,0.92 [0.90-0.95],0.014,*,Total-Lipids in Small LDL
M-LDL-CE,0.92 [0.89-0.95],0.012,*,Cholesteryl Esters in Medium LDL
IDL-P,0.92 [0.89-0.95],0.009,**,Concentration of IDL Particles
L-HDL-CE%,0.92 [0.89-0.95],0.005,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C,0.92 [0.89-0.95],0.008,**,Cholesterol in Medium VLDL
M-LDL-P,0.92 [0.89-0.95],0.009,**,Concentration of Medium LDL Particles
ApoB/ApoA1,0.92 [0.89-0.95],0.009,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-C%,0.92 [0.89-0.95],0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-PL,0.92 [0.89-0.95],0.003,**,Phospholipids in Medium LDL
M-LDL-L,0.92 [0.89-0.95],0.002,**,Total-Lipids in Medium LDL
L-LDL-CE,0.92 [0.89-0.94],0.002,**,Cholesteryl Esters in Large LDL
LDL-CE,0.92 [0.89-0.94],6.499e-04,***,Cholesteryl Esters in LDL
M-HDL-CE%,0.92 [0.89-0.94],9.346e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-C%,0.92 [0.89-0.94],0.005,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
Non-HDL-C,0.92 [0.89-0.94],3.732e-04,***,Total-Cholesterol Minus HDL-C
L-LDL-L,0.92 [0.89-0.94],4.384e-04,***,Total-Lipids in Large LDL
LDL-L,0.91 [0.89-0.94],1.849e-04,***,Total-Lipids in LDL
S-LDL-C,0.91 [0.89-0.94],2.007e-04,***,Cholesterol in Small LDL
L-LDL-PL%,0.91 [0.89-0.94],1.600e-04,***,Phospholipids to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.91 [0.88-0.94],5.972e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-C,0.91 [0.88-0.94],9.859e-05,***,Cholesterol in Medium LDL
L-LDL-C,0.91 [0.88-0.94],4.378e-05,***,Cholesterol in Large LDL
IDL-CE,0.91 [0.88-0.94],1.694e-05,***,Cholesteryl Esters in IDL
IDL-FC,0.91 [0.88-0.93],1.811e-05,***,Free Cholesterol in IDL
M-VLDL-CE,0.91 [0.88-0.93],2.314e-05,***,Cholesteryl Esters in Medium VLDL
LDL-PL,0.91 [0.88-0.93],1.474e-05,***,Phospholipids in LDL
M-VLDL-PL%,0.91 [0.88-0.93],5.186e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-C,0.91 [0.88-0.93],8.858e-06,***,LDL Cholesterol
IDL-C,0.91 [0.88-0.93],6.288e-06,***,Cholesterol in IDL
L-LDL-PL,0.90 [0.88-0.93],3.413e-06,***,Phospholipids in Large LDL
S-VLDL-CE%,0.90 [0.87-0.92],2.233e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC,0.90 [0.87-0.92],8.596e-08,***,Free Cholesterol in Large LDL
M-VLDL-FC%,0.90 [0.87-0.92],1.769e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.90 [0.87-0.92],9.316e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-6%,0.90 [0.87-0.92],9.440e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.89 [0.87-0.92],9.361e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.89 [0.87-0.92],1.579e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.89 [0.87-0.92],2.258e-09,***,Clinical LDL Cholesterol
M-LDL-FC%,0.89 [0.87-0.92],2.278e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.89 [0.87-0.92],2.306e-08,***,Degree of Unsaturation
LDL-FC,0.89 [0.87-0.92],3.762e-09,***,Free Cholesterol in LDL
LA%,0.89 [0.87-0.92],2.122e-08,***,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC,0.89 [0.87-0.92],5.956e-09,***,Free Cholesterol in Medium LDL
XL-HDL-CE%,0.89 [0.87-0.92],8.433e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.89 [0.86-0.91],1.091e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.88 [0.86-0.91],7.684e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC,0.88 [0.86-0.91],5.826e-11,***,Free Cholesterol in Small LDL
Albumin,0.88 [0.86-0.91],7.148e-12,***,Albumin
XL-HDL-C%,0.88 [0.86-0.91],3.624e-10,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.88 [0.86-0.90],1.007e-14,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.88 [0.85-0.91],3.048e-13,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.87 [0.84-0.89],7.800e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.87 [0.84-0.89],1.201e-17,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C%,0.87 [0.84-0.89],6.249e-17,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-PL%,0.87 [0.84-0.89],1.859e-16,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.87 [0.84-0.89],2.162e-17,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
PUFA/MUFA,0.86 [0.84-0.89],2.852e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-CE%,0.86 [0.84-0.89],2.479e-19,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.86 [0.84-0.89],2.182e-19,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.86 [0.84-0.89],2.067e-19,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.86 [0.83-0.88],5.102e-22,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.85 [0.83-0.88],7.434e-23,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.84 [0.82-0.87],1.284e-29,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.84 [0.82-0.87],3.837e-29,***,Cholesterol to Total-Lipids in IDL percentage
