Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,1.62 [1.36-1.92],0.010,**,Glucose-lactate
IDL-TG%,1.54 [1.29-1.85],0.559,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.52 [1.28-1.82],0.641,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.49 [1.22-1.82],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.13 [0.93-1.39],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-CE%,0.65 [0.55-0.76],0.024,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.64 [0.55-0.75],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.61 [0.51-0.73],0.025,*,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.61 [0.51-0.73],0.016,*,Clinical LDL Cholesterol
S-LDL-C%,0.61 [0.52-0.71],1.429e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-C,0.61 [0.51-0.73],0.010,**,Total-Cholesterol
Total-CE,0.61 [0.51-0.73],0.011,*,Total-Esterified Cholesterol
PUFA,0.60 [0.50-0.73],0.030,*,Polyunsaturated Fatty Acids
Total-FC,0.60 [0.50-0.73],0.026,*,Total-Free Cholesterol
Remnant-C,0.60 [0.50-0.72],0.025,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-L,0.60 [0.49-0.72],0.016,*,Total-Lipids in IDL
L-LDL-PL,0.59 [0.48-0.72],0.049,*,Phospholipids in Large LDL
IDL-C,0.58 [0.48-0.71],0.008,**,Cholesterol in IDL
IDL-CE,0.58 [0.48-0.70],0.008,**,Cholesteryl Esters in IDL
