Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [0.96-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.05 [0.92-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.04 [0.92-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.04 [0.91-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.03 [0.90-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.99 [0.87-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.97 [0.86-1.11],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.96 [0.84-1.09],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.95 [0.84-1.08],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.94 [0.83-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
