Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.21 [1.14-1.29],1.018e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.19 [1.12-1.26],0.001,**,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.17 [1.10-1.24],0.062,,Glycoprotein Acetyls
TG/PG,1.16 [1.09-1.23],0.302,,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.16 [1.09-1.23],0.235,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.85 [0.81-0.90],0.016,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,0.85 [0.80-0.90],0.060,,HDL Cholesterol
HDL-CE,0.85 [0.80-0.90],0.050,,Cholesteryl Esters in HDL
Unsaturation,0.85 [0.80-0.90],0.010,**,Degree of Unsaturation
PUFA/MUFA,0.83 [0.79-0.89],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
