Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-FC%,1.18 [0.98-1.43],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.17 [0.96-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.04 [0.86-1.27],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.03 [0.84-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.01 [0.83-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.81-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.98 [0.81-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.96 [0.79-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.87 [0.72-1.05],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.85 [0.71-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
