Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.32 [1.29-1.36],6.729e-80,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.30 [1.27-1.34],1.116e-69,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.26-1.33],6.253e-71,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.29 [1.25-1.33],1.417e-56,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.25 [1.21-1.29],9.627e-45,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.24 [1.21-1.28],3.195e-46,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.22 [1.18-1.26],5.064e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.22 [1.18-1.26],2.534e-32,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.21 [1.18-1.25],3.696e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.21 [1.17-1.25],1.229e-23,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.20 [1.17-1.24],8.273e-29,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.19 [1.15-1.22],5.207e-24,***,Glycoprotein Acetyls
S-HDL-TG%,1.18 [1.15-1.22],7.862e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.18 [1.15-1.21],6.885e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.16 [1.12-1.19],1.426e-16,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.16 [1.12-1.20],1.239e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,1.14 [1.10-1.17],1.683e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.13 [1.10-1.17],2.304e-12,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.13 [1.10-1.16],5.975e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.10-1.16],1.242e-10,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.13 [1.09-1.16],6.554e-11,***,Triglycerides in Small HDL
XS-VLDL-TG,1.13 [1.10-1.16],6.937e-12,***,Triglycerides in Very Small VLDL
S-HDL-PL%,1.12 [1.09-1.15],2.382e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.12 [1.09-1.15],2.482e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG,1.12 [1.09-1.15],1.309e-09,***,Triglycerides in IDL
M-HDL-TG,1.12 [1.08-1.15],4.605e-09,***,Triglycerides in Medium HDL
HDL-TG,1.11 [1.08-1.14],1.833e-08,***,Triglycerides in HDL
L-LDL-TG,1.10 [1.07-1.13],1.431e-06,***,Triglycerides in Large LDL
LDL-TG,1.10 [1.07-1.13],4.911e-06,***,Triglycerides in LDL
MUFA,1.10 [1.06-1.13],1.033e-04,***,Monounsaturated Fatty Acids
XXL-VLDL-TG,1.09 [1.06-1.13],4.104e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.09 [1.06-1.12],6.123e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.09 [1.06-1.12],5.097e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.09 [1.06-1.12],2.676e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG,1.09 [1.06-1.12],1.085e-04,***,Triglycerides in Medium LDL
S-LDL-TG,1.09 [1.06-1.12],4.203e-04,***,Triglycerides in Small LDL
XXL-VLDL-PL%,1.09 [1.05-1.12],0.045,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC,1.08 [1.05-1.11],0.003,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.08 [1.05-1.11],0.010,*,Triglycerides in Very Large VLDL
Total-TG,1.08 [1.05-1.11],0.037,*,Total-Triglycerides
S-VLDL-TG,1.08 [1.05-1.11],0.025,*,Triglycerides in Small VLDL
M-VLDL-P,0.93 [0.90-0.95],0.049,*,Concentration of Medium VLDL Particles
