Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.25 [1.15-1.37],0.131,,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,1.24 [1.13-1.35],0.447,,Glycoprotein Acetyls
M-LDL-TG%,1.13 [1.05-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.13 [1.03-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [0.97-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.87 [0.80-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.78 [0.71-0.85],0.021,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.77 [0.70-0.85],0.018,*,Valine
Leu,0.77 [0.70-0.85],0.015,*,Leucine
