Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.10-1.16],5.325e-10,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.09-1.15],1.316e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.11 [1.08-1.15],1.091e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.11 [1.08-1.14],1.073e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.10 [1.07-1.14],2.000e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.10 [1.07-1.14],1.614e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.10 [1.07-1.14],2.122e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.10 [1.07-1.13],3.365e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.09 [1.06-1.13],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.09 [1.06-1.13],0.002,**,Phospholipids to Total-Lipids in IDL percentage
L-HDL-FC%,0.92 [0.90-0.95],0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-P,0.92 [0.89-0.95],0.045,*,Concentration of Small LDL Particles
M-LDL-L,0.92 [0.89-0.95],0.031,*,Total-Lipids in Medium LDL
S-LDL-C%,0.92 [0.90-0.95],0.013,*,Cholesterol to Total-Lipids in Small LDL percentage
LDL-P,0.92 [0.89-0.95],0.025,*,Concentration of LDL Particles
SM,0.92 [0.89-0.95],0.014,*,Sphingomyelins
M-LDL-C%,0.92 [0.89-0.95],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-CE%,0.92 [0.89-0.95],0.009,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-P,0.92 [0.89-0.95],0.020,*,Concentration of Medium LDL Particles
M-LDL-PL,0.92 [0.89-0.95],0.015,*,Phospholipids in Medium LDL
M-LDL-C,0.92 [0.89-0.95],0.010,*,Cholesterol in Medium LDL
S-LDL-L,0.92 [0.89-0.95],0.010,*,Total-Lipids in Small LDL
ApoB,0.92 [0.89-0.94],0.003,**,Apolipoprotein B
M-HDL-FC%,0.92 [0.89-0.95],0.007,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.92 [0.89-0.94],9.491e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C,0.92 [0.89-0.94],0.002,**,Cholesterol in Very Small VLDL
