Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.04 [0.91-1.19],1.000,,Valine
M-LDL-PL%,1.04 [0.91-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.89-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoA1,1.02 [0.89-1.17],1.000,,Apolipoprotein A1
Ile,1.01 [0.89-1.16],1.000,,Isoleucine
VLDL-C,0.91 [0.80-1.04],1.000,,VLDL Cholesterol
M-LDL-FC%,0.90 [0.79-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.89 [0.78-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.88 [0.77-1.00],1.000,,Total-Cholesterol
Non-HDL-C,0.87 [0.77-1.00],1.000,,Total-Cholesterol Minus HDL-C
