Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.10 [0.91-1.32],1.000,,Tyrosine
Total-BCAA,1.07 [0.88-1.30],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.06 [0.88-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.04 [0.85-1.26],1.000,,Isoleucine
Leu,1.04 [0.85-1.26],1.000,,Leucine
M-LDL-FC%,0.98 [0.78-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.95 [0.77-1.17],1.000,,VLDL Cholesterol
Remnant-C,0.95 [0.77-1.17],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.95 [0.76-1.17],1.000,,Total-Cholesterol
HDL-CE,0.94 [0.76-1.17],1.000,,Cholesteryl Esters in HDL
