Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.39 [1.13-1.71],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.25 [1.03-1.52],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.24 [1.01-1.52],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.19 [0.98-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.10 [0.91-1.35],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.88 [0.73-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.88 [0.73-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.87 [0.72-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.86 [0.72-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.80 [0.66-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
