Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.11-1.26],0.227,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.10-1.26],0.379,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.12 [1.04-1.20],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.11 [1.03-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.94-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.91 [0.85-0.98],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.90 [0.85-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.90 [0.84-0.96],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.86 [0.81-0.92],0.711,,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.86 [0.80-0.91],0.751,,Cholesterol to Total-Lipids in Large LDL percentage
